  0.0000000e+00  3.2262548e+00  4.9989184e+00  4.9999863e+00  4.9999868e+00  5.2173033e+01  5.0039732e+00  5.0039742e+00  5.0016251e+00  3.2262549e+00  0.0000000e+00 
  0.0000000e+00  3.8885769e+00  5.6562527e+00  5.6573295e+00  5.6573300e+00  6.8097369e+01  5.6613439e+00  5.6613449e+00  5.6589731e+00  3.8885769e+00  0.0000000e+00 
  0.0000000e+00  4.6831085e+00  6.4458320e+00  6.4469182e+00  6.4469187e+00  8.7504931e+01  6.4509600e+00  6.4509611e+00  6.4485661e+00  4.6831085e+00  0.0000000e+00 
  0.0000000e+00  5.6272969e+00  7.3851022e+00  7.3861975e+00  7.3861981e+00  1.1102422e+02  7.3902669e+00  7.3902680e+00  7.3878499e+00  5.6272969e+00  0.0000000e+00 
  0.0000000e+00  6.7404713e+00  8.4933917e+00  8.4944962e+00  8.4944968e+00  1.3937225e+02  8.4985931e+00  8.4985944e+00  8.4961530e+00  6.7404713e+00  0.0000000e+00 
  0.0000000e+00  1.0570852e+00  2.8181636e+00  2.8192382e+00  2.8192382e+00  3.0480024e-01  2.8232412e+00  2.8232422e+00  2.8208887e+00  1.0570853e+00  0.0000000e+00 
  0.0000000e+00  1.1648171e+00  2.9207682e+00  2.9218521e+00  2.9218522e+00  3.5610662e+00  2.9258838e+00  2.9258848e+00  2.9235077e+00  1.1648172e+00  0.0000000e+00 
  0.0000000e+00  1.3179032e+00  3.0687650e+00  3.0698583e+00  3.0698583e+00  7.7055994e+00  3.0739187e+00  3.0739197e+00  3.0715188e+00  1.3179033e+00  0.0000000e+00 
  0.0000000e+00  1.5246249e+00  3.2704353e+00  3.2715381e+00  3.2715382e+00  1.2942872e+01  3.2756272e+00  3.2756283e+00  3.2732033e+00  1.5246250e+00  0.0000000e+00 
  0.0000000e+00  1.7941522e+00  3.5349488e+00  3.5360611e+00  3.5360612e+00  1.9515943e+01  3.5401790e+00  3.5401801e+00  3.5377311e+00  1.7941523e+00  0.0000000e+00 
  0.0000000e+00  2.1366075e+00  3.8724272e+00  3.8735493e+00  3.8735494e+00  2.7711395e+01  3.8776959e+00  3.8776971e+00  3.8752237e+00  2.1366075e+00  0.0000000e+00 
  0.0000000e+00  2.5631705e+00  4.2940494e+00  4.2951808e+00  4.2951811e+00  3.7864861e+01  4.2993563e+00  4.2993576e+00  4.2968600e+00  2.5631705e+00  0.0000000e+00 
  0.0000000e+00  3.0861496e+00  4.8121237e+00  4.8132648e+00  4.8132651e+00  5.0366495e+01  4.8174692e+00  4.8174704e+00  4.8149484e+00  3.0861496e+00  0.0000000e+00 
  0.0000000e+00  3.7190456e+00  5.4401494e+00  5.4413000e+00  5.4413003e+00  6.5666831e+01  5.4455332e+00  5.4455345e+00  5.4429882e+00  3.7190457e+00  0.0000000e+00 
  0.0000000e+00  4.4768816e+00  6.1931497e+00  6.1943102e+00  6.1943106e+00  8.4283451e+01  6.1985723e+00  6.1985738e+00  6.1960025e+00  4.4768817e+00  0.0000000e+00 
  0.0000000e+00  5.3759052e+00  7.0873707e+00  7.0885411e+00  7.0885415e+00  1.0680704e+02  7.0928321e+00  7.0928336e+00  7.0902376e+00  5.3759052e+00  0.0000000e+00 
  0.0000000e+00  6.4340809e+00  8.1407763e+00  8.1419565e+00  8.1419570e+00  1.3390928e+02  8.1462765e+00  8.1462781e+00  8.1436571e+00  6.4340809e+00  0.0000000e+00 
  0.0000000e+00  1.0001836e+00  2.7148404e+00  2.7159884e+00  2.7159886e+00  3.1288958e-01  2.7202108e+00  2.7202115e+00  2.7176857e+00  1.0001835e+00  0.0000000e+00 
  0.0000000e+00  1.1049564e+00  2.8146065e+00  2.8157645e+00  2.8157648e+00  3.4691870e+00  2.8200170e+00  2.8200178e+00  2.8174665e+00  1.1049562e+00  0.0000000e+00 
  0.0000000e+00  1.2533059e+00  2.9579866e+00  2.9591546e+00  2.9591550e+00  7.4828626e+00  2.9634372e+00  2.9634381e+00  2.9608612e+00  1.2533058e+00  0.0000000e+00 
  0.0000000e+00  1.4530322e+00  3.1527804e+00  3.1539586e+00  3.1539590e+00  1.2549420e+01  3.1582713e+00  3.1582723e+00  3.1556696e+00  1.4530321e+00  0.0000000e+00 
  0.0000000e+00  1.7127517e+00  3.4076043e+00  3.4087925e+00  3.4087930e+00  1.8900611e+01  3.4131355e+00  3.4131365e+00  3.4105080e+00  1.7127516e+00  0.0000000e+00 
  0.0000000e+00  2.0419564e+00  3.7319492e+00  3.7331478e+00  3.7331484e+00  2.6808962e+01  3.7375210e+00  3.7375221e+00  3.7348674e+00  2.0419563e+00  0.0000000e+00 
  0.0000000e+00  2.4511076e+00  4.1362758e+00  4.1374846e+00  4.1374851e+00  3.6592701e+01  4.1418879e+00  4.1418892e+00  4.1392085e+00  2.4511075e+00  0.0000000e+00 
  0.0000000e+00  2.9517030e+00  4.6320819e+00  4.6333009e+00  4.6333015e+00  4.8620770e+01  4.6377345e+00  4.6377359e+00  4.6350289e+00  2.9517029e+00  0.0000000e+00 
  0.0000000e+00  3.5563371e+00  5.2319602e+00  5.2331894e+00  5.2331900e+00  6.3318211e+01  5.2376533e+00  5.2376548e+00  5.2349216e+00  3.5563371e+00  0.0000000e+00 
  0.0000000e+00  4.2789851e+00  5.9498861e+00  5.9511259e+00  5.9511266e+00  8.1171370e+01  5.9556202e+00  5.9556217e+00  5.9528619e+00  4.2789850e+00  0.0000000e+00 
  0.0000000e+00  5.1347645e+00  6.8009759e+00  6.8022262e+00  6.8022269e+00  1.0273483e+02  6.8067508e+00  6.8067525e+00  6.8039660e+00  5.1347645e+00  0.0000000e+00 
  0.0000000e+00  6.1403578e+00  7.8019112e+00  7.8031720e+00  7.8031728e+00  1.2863720e+02  7.8077271e+00  7.8077289e+00  7.8049156e+00  6.1403577e+00  0.0000000e+00 
  0.0000000e+00  9.4595349e-01  2.6152761e+00  2.6165025e+00  2.6165035e+00  3.2126349e-01  2.6209543e+00  2.6209557e+00  2.6182444e+00  9.4595349e-01  0.0000000e+00 
  0.0000000e+00  1.0478637e+00  2.7122976e+00  2.7135347e+00  2.7135356e+00  3.3811676e+00  2.7180181e+00  2.7180196e+00  2.7152809e+00  1.0478637e+00  0.0000000e+00 
  0.0000000e+00  1.1916285e+00  2.8512101e+00  2.8524578e+00  2.8524588e+00  7.2684939e+00  2.8569729e+00  2.8569745e+00  2.8542083e+00  1.1916285e+00  0.0000000e+00 
  0.0000000e+00  1.3845881e+00  3.0393532e+00  3.0406118e+00  3.0406129e+00  1.2170057e+01  3.0451587e+00  3.0451603e+00  3.0423664e+00  1.3845881e+00  0.0000000e+00 
  0.0000000e+00  1.6348315e+00  3.2848161e+00  3.2860855e+00  3.2860866e+00  1.8306678e+01  3.2906641e+00  3.2906658e+00  3.2878442e+00  1.6348315e+00  0.0000000e+00 
  0.0000000e+00  1.9512514e+00  3.5964907e+00  3.5977712e+00  3.5977722e+00  2.5937321e+01  3.6023816e+00  3.6023833e+00  3.5995336e+00  1.9512514e+00  0.0000000e+00 
  0.0000000e+00  2.3436289e+00  3.9841572e+00  3.9854484e+00  3.9854495e+00  3.5363474e+01  3.9900906e+00  3.9900925e+00  3.9872148e+00  2.3436289e+00  0.0000000e+00 
  0.0000000e+00  2.8226949e+00  4.4585464e+00  4.4598486e+00  4.4598497e+00  4.6933721e+01  4.4645226e+00  4.4645245e+00  4.4616188e+00  2.8226949e+00  0.0000000e+00 
  0.0000000e+00  3.4001881e+00  5.0313956e+00  5.0327087e+00  5.0327098e+00  6.1048694e+01  5.0374147e+00  5.0374167e+00  5.0344827e+00  3.4001881e+00  0.0000000e+00 
  0.0000000e+00  4.0890982e+00  5.7156948e+00  5.7170192e+00  5.7170203e+00  7.8164984e+01  5.7217570e+00  5.7217591e+00  5.7187965e+00  4.0890982e+00  0.0000000e+00 
  0.0000000e+00  4.9034792e+00  6.5254964e+00  6.5268319e+00  6.5268331e+00  9.8802751e+01  6.5316017e+00  6.5316039e+00  6.5286127e+00  4.9034792e+00  0.0000000e+00 
  0.0000000e+00  5.8588093e+00  7.4762780e+00  7.4776248e+00  7.4776260e+00  1.2354968e+02  7.4824267e+00  7.4824290e+00  7.4794089e+00  5.8588093e+00  0.0000000e+00 
  0.0000000e+00  8.9428103e-01  2.5193317e+00  2.5206418e+00  2.5206425e+00  3.2993647e-01  2.5253358e+00  2.5253370e+00  2.5224266e+00  8.9428103e-01  0.0000000e+00 
  0.0000000e+00  9.9342107e-01  2.6136982e+00  2.6150197e+00  2.6150205e+00  3.2968820e+00  2.6197470e+00  2.6197482e+00  2.6168085e+00  9.9342107e-01  0.0000000e+00 
  0.0000000e+00  1.1327477e+00  2.7482866e+00  2.7496196e+00  2.7496203e+00  7.0621929e+00  2.7543801e+00  2.7543815e+00  2.7514122e+00  1.1327477e+00  0.0000000e+00 
  0.0000000e+00  1.3191611e+00  2.9299968e+00  2.9313414e+00  2.9313422e+00  1.1804266e+01  2.9361353e+00  2.9361368e+00  2.9331377e+00  1.3191611e+00  0.0000000e+00 
  0.0000000e+00  1.5602482e+00  3.1664161e+00  3.1677721e+00  3.1677730e+00  1.7733359e+01  3.1725994e+00  3.1726010e+00  3.1695721e+00  1.5602482e+00  0.0000000e+00 
  0.0000000e+00  1.8643331e+00  3.4658670e+00  3.4672346e+00  3.4672355e+00  2.5095356e+01  3.4720953e+00  3.4720969e+00  3.4690382e+00  1.8643331e+00  0.0000000e+00 
  0.0000000e+00  2.2405526e+00  3.8374863e+00  3.8388657e+00  3.8388667e+00  3.4175648e+01  3.8437598e+00  3.8437616e+00  3.8406726e+00  2.2405526e+00  0.0000000e+00 
  0.0000000e+00  2.6989122e+00  4.2912789e+00  4.2926703e+00  4.2926713e+00  4.5303299e+01  4.2975979e+00  4.2975997e+00  4.2944803e+00  2.6989122e+00  0.0000000e+00 
  0.0000000e+00  3.2503444e+00  4.8381765e+00  4.8395793e+00  4.8395803e+00  5.8855565e+01  4.8445404e+00  4.8445424e+00  4.8413929e+00  3.2503444e+00  0.0000000e+00 
  0.0000000e+00  3.9069117e+00  5.4902408e+00  5.4916557e+00  5.4916568e+00  7.5260720e+01  5.4966503e+00  5.4966524e+00  5.4934722e+00  3.9069117e+00  0.0000000e+00 
  0.0000000e+00  4.6816679e+00  6.2605253e+00  6.2619523e+00  6.2619534e+00  9.5006116e+01  6.2669804e+00  6.2669827e+00  6.2637715e+00  4.6816679e+00  0.0000000e+00 
  0.0000000e+00  5.5889606e+00  7.1633765e+00  7.1648151e+00  7.1648163e+00  1.1864059e+02  7.1698769e+00  7.1698793e+00  7.1666376e+00  5.5889606e+00  0.0000000e+00 
  0.0000000e+00  8.4505695e-01  2.4268713e+00  2.4282715e+00  2.4282722e+00  3.3892378e-01  2.4332201e+00  2.4332213e+00  2.4300973e+00  8.4505695e-01  0.0000000e+00 
  0.0000000e+00  9.4151610e-01  2.5186693e+00  2.5200817e+00  2.5200824e+00  3.2162100e+00  2.5250653e+00  2.5250666e+00  2.5219110e+00  9.4151610e-01  0.0000000e+00 
  0.0000000e+00  1.0765452e+00  2.6490717e+00  2.6504963e+00  2.6504971e+00  6.8636714e+00  2.6555149e+00  2.6555164e+00  2.6523290e+00  1.0765452e+00  0.0000000e+00 
  0.0000000e+00  1.2566249e+00  2.8245591e+00  2.8259959e+00  2.8259968e+00  1.1451552e+01  2.8310496e+00  2.8310512e+00  2.8278320e+00  1.2566249e+00  0.0000000e+00 
  0.0000000e+00  1.4888647e+00  3.0522406e+00  3.0536899e+00  3.0536908e+00  1.7179901e+01  3.0587786e+00  3.0587804e+00  3.0555289e+00  1.4888647e+00  0.0000000e+00 
  0.0000000e+00  1.7810486e+00  3.3398997e+00  3.3413611e+00  3.3413621e+00  2.4281994e+01  3.3464849e+00  3.3464869e+00  3.3432035e+00  1.7810486e+00  0.0000000e+00 
  0.0000000e+00  2.1417035e+00  3.6960626e+00  3.6975366e+00  3.6975377e+00  3.3027751e+01  3.7026955e+00  3.7026976e+00  3.6993817e+00  2.1417035e+00  0.0000000e+00 
  0.0000000e+00  2.5801507e+00  4.1300502e+00  4.1315369e+00  4.1315380e+00  4.3727524e+01  4.1367310e+00  4.1367333e+00  4.1333847e+00  2.5801507e+00  0.0000000e+00 
  0.0000000e+00  3.1065616e+00  4.6520330e+00  4.6535319e+00  4.6535331e+00  5.6736205e+01  4.6587612e+00  4.6587637e+00  4.6553827e+00  3.1065616e+00  0.0000000e+00 
  0.0000000e+00  3.7321279e+00  5.2732022e+00  5.2747140e+00  5.2747152e+00  7.2455131e+01  5.2799785e+00  5.2799811e+00  5.2765671e+00  3.7321279e+00  0.0000000e+00 
  0.0000000e+00  4.4689632e+00  6.0056708e+00  6.0071954e+00  6.0071968e+00  9.1340410e+01  6.0124953e+00  6.0124980e+00  6.0090509e+00  4.4689632e+00  0.0000000e+00 
  0.0000000e+00  5.3303551e+00  6.8627256e+00  6.8642626e+00  6.8642640e+00  1.1390404e+02  6.8695978e+00  6.8696007e+00  6.8661207e+00  5.3303551e+00  0.0000000e+00 
  0.0000000e+00  7.9817611e-01  2.3377669e+00  2.3392627e+00  2.3392637e+00  3.4824207e-01  2.3444795e+00  2.3444817e+00  2.3411279e+00  7.9817611e-01  0.0000000e+00 
  0.0000000e+00  8.9203976e-01  2.4270791e+00  2.4285879e+00  2.4285889e+00  3.1390378e+00  2.4338414e+00  2.4338437e+00  2.4304559e+00  8.9203976e-01  0.0000000e+00 
  0.0000000e+00  1.0229069e+00  2.5534283e+00  2.5549501e+00  2.5549512e+00  6.6726538e+00  2.5602405e+00  2.5602429e+00  2.5568210e+00  1.0229069e+00  0.0000000e+00 
  0.0000000e+00  1.1968581e+00  2.7228952e+00  2.7244301e+00  2.7244312e+00  1.1111439e+01  2.7297573e+00  2.7297597e+00  2.7263037e+00  1.1968581e+00  0.0000000e+00 
  0.0000000e+00  1.4205486e+00  2.9421345e+00  2.9436828e+00  2.9436839e+00  1.6645582e+01  2.9490468e+00  2.9490494e+00  2.9455587e+00  1.4205486e+00  0.0000000e+00 
  0.0000000e+00  1.7012503e+00  3.2184180e+00  3.2199791e+00  3.2199803e+00  2.3496204e+01  3.2253799e+00  3.2253827e+00  3.2218578e+00  1.7012503e+00  0.0000000e+00 
  0.0000000e+00  2.0469134e+00  3.5596946e+00  3.5612691e+00  3.5612704e+00  3.1918368e+01  3.5667069e+00  3.5667098e+00  3.5631500e+00  2.0469134e+00  0.0000000e+00 
  0.0000000e+00  2.4662133e+00  3.9746396e+00  3.9762277e+00  3.9762291e+00  4.2204494e+01  3.9817024e+00  3.9817054e+00  3.9781105e+00  2.4662133e+00  0.0000000e+00 
  0.0000000e+00  2.9686040e+00  4.4727064e+00  4.4743076e+00  4.4743090e+00  5.4688096e+01  4.4798192e+00  4.4798224e+00  4.4761927e+00  2.9686040e+00  0.0000000e+00 
  0.0000000e+00  3.5644602e+00  5.0642687e+00  5.0658835e+00  5.0658850e+00  6.9744896e+01  5.0714321e+00  5.0714355e+00  5.0677704e+00  3.5644602e+00  0.0000000e+00 
  0.0000000e+00  4.2650116e+00  5.7605561e+00  5.7621846e+00  5.7621862e+00  8.7801274e+01  5.7677702e+00  5.7677738e+00  5.7640731e+00  4.2650116e+00  0.0000000e+00 
  0.0000000e+00  5.0825528e+00  6.5738619e+00  6.5755037e+00  6.5755054e+00  1.0933431e+02  6.5811264e+00  6.5811302e+00  6.5773942e+00  5.0825528e+00  0.0000000e+00 
  0.0000000e+00  7.5353789e-01  2.2518928e+00  2.2534909e+00  2.2534919e+00  3.5790902e-01  2.2589898e+00  2.2589917e+00  2.2553916e+00  7.5353789e-01  0.0000000e+00 
  0.0000000e+00  8.4488797e-01  2.3387985e+00  2.3404104e+00  2.3404115e+00  3.0652573e+00  2.3459479e+00  2.3459500e+00  2.3423134e+00  8.4488797e-01  0.0000000e+00 
  0.0000000e+00  9.7172369e-01  2.4612227e+00  2.4628484e+00  2.4628496e+00  6.4888765e+00  2.4684245e+00  2.4684268e+00  2.4647536e+00  9.7172369e-01  0.0000000e+00 
  0.0000000e+00  1.1397442e+00  2.6248643e+00  2.6265040e+00  2.6265052e+00  1.0783471e+01  2.6321187e+00  2.6321212e+00  2.6284112e+00  1.1397442e+00  0.0000000e+00 
  0.0000000e+00  1.3551730e+00  2.8359467e+00  2.8376006e+00  2.8376019e+00  1.6129705e+01  2.8432539e+00  2.8432566e+00  2.8395095e+00  1.3551730e+00  0.0000000e+00 
  0.0000000e+00  1.6247970e+00  3.1012562e+00  3.1029238e+00  3.1029252e+00  2.2736996e+01  3.1086159e+00  3.1086187e+00  3.1048348e+00  1.6247970e+00  0.0000000e+00 
  0.0000000e+00  1.9560207e+00  3.4281965e+00  3.4298785e+00  3.4298799e+00  3.0846138e+01  3.4356092e+00  3.4356123e+00  3.4317909e+00  1.9560207e+00  0.0000000e+00 
  0.0000000e+00  2.3569107e+00  3.8248340e+00  3.8265304e+00  3.8265319e+00  4.0732381e+01  3.8322999e+00  3.8323031e+00  3.8284441e+00  2.3569107e+00  0.0000000e+00 
  0.0000000e+00  2.8362456e+00  4.2999465e+00  4.3016568e+00  4.3016584e+00  5.2708813e+01  4.3074651e+00  4.3074686e+00  4.3035721e+00  2.8362456e+00  0.0000000e+00 
  0.0000000e+00  3.4036329e+00  4.8631408e+00  4.8648656e+00  4.8648674e+00  6.7126814e+01  4.8707127e+00  4.8707165e+00  4.8667820e+00  3.4036329e+00  0.0000000e+00 
  0.0000000e+00  4.0694733e+00  5.5248172e+00  5.5265566e+00  5.5265585e+00  8.4384504e+01  5.5324426e+00  5.5324466e+00  5.5284739e+00  4.0694733e+00  0.0000000e+00 
  0.0000000e+00  4.8451308e+00  6.2963388e+00  6.2980924e+00  6.2980943e+00  1.0492590e+02  6.3040173e+00  6.3040215e+00  6.3000109e+00  4.8451308e+00  0.0000000e+00 
  0.0000000e+00  7.1104622e-01  2.1691306e+00  2.1708372e+00  2.1708386e+00  3.6794338e-01  2.1766324e+00  2.1766350e+00  2.1727702e+00  7.1104622e-01  0.0000000e+00 
  0.0000000e+00  7.9996127e-01  2.2537057e+00  2.2554269e+00  2.2554284e+00  2.9947664e+00  2.2612627e+00  2.2612655e+00  2.2573617e+00  7.9996127e-01  0.0000000e+00 
  0.0000000e+00  9.2289120e-01  2.3723276e+00  2.3740639e+00  2.3740655e+00  6.3120876e+00  2.3799402e+00  2.3799432e+00  2.3759998e+00  9.2289120e-01  0.0000000e+00 
  0.0000000e+00  1.0851717e+00  2.5303324e+00  2.5320834e+00  2.5320850e+00  1.0467211e+01  2.5380002e+00  2.5380034e+00  2.5340207e+00  1.0851717e+00  0.0000000e+00 
  0.0000000e+00  1.2926166e+00  2.7335328e+00  2.7352989e+00  2.7353007e+00  1.5631606e+01  2.7412564e+00  2.7412598e+00  2.7372373e+00  1.2926166e+00  0.0000000e+00 
  0.0000000e+00  1.5515529e+00  2.9882560e+00  2.9900370e+00  2.9900388e+00  2.2003419e+01  2.9960350e+00  2.9960386e+00  2.9919765e+00  1.5515529e+00  0.0000000e+00 
  0.0000000e+00  1.8688702e+00  3.3013906e+00  3.3031867e+00  3.3031886e+00  2.9809750e+01  3.3092254e+00  3.3092293e+00  3.3051269e+00  1.8688702e+00  0.0000000e+00 
  0.0000000e+00  2.2520611e+00  3.6804288e+00  3.6822401e+00  3.6822421e+00  3.9309421e+01  3.6883194e+00  3.6883236e+00  3.6841809e+00  2.2520611e+00  0.0000000e+00 
  0.0000000e+00  2.7092685e+00  4.1335127e+00  4.1353392e+00  4.1353413e+00  5.0796015e+01  4.1414593e+00  4.1414637e+00  4.1372805e+00  2.7092685e+00  0.0000000e+00 
  0.0000000e+00  3.2493811e+00  4.6695308e+00  4.6713726e+00  4.6713748e+00  6.4597796e+01  4.6775334e+00  4.6775380e+00  4.6733143e+00  3.2493811e+00  0.0000000e+00 
  0.0000000e+00  3.8820208e+00  5.2981041e+00  5.2999613e+00  5.2999636e+00  8.1086036e+01  5.3061629e+00  5.3061678e+00  5.3019032e+00  3.8820208e+00  0.0000000e+00 
