PdfType: replica
Format: lhagrid1
FromMCReplica: 56
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -3.1787689e-08  7.7859750e+00  2.6224356e+00  1.5906523e+00  3.6596949e+00  4.7791390e+00  3.6595984e+00  1.5905666e+00  2.6221766e+00  7.7859759e+00 -3.1790599e-08 
 -1.2715269e-07  8.1806688e+00  3.0262284e+00  1.9974378e+00  4.0605402e+00  5.3421602e+00  4.0604424e+00  1.9973511e+00  3.0259650e+00  8.1806698e+00 -1.2716046e-07 
 -1.9073099e-07  8.6357241e+00  3.4902105e+00  2.4643564e+00  4.5216312e+00  6.0520740e+00  4.5215325e+00  2.4642689e+00  3.4899418e+00  8.6357260e+00 -1.9073875e-07 
  0.0000000e+00  9.1558733e+00  4.0191288e+00  2.9961584e+00  5.0477118e+00  7.0958562e+00  5.0476122e+00  2.9960704e+00  4.0188565e+00  9.1558733e+00  0.0000000e+00 
 -2.5431316e-07  9.7465048e+00  4.6183805e+00  3.5982442e+00  5.6441741e+00  8.7088337e+00  5.6440735e+00  3.5981553e+00  4.6181040e+00  9.7465048e+00 -2.5431316e-07 
  3.8146973e-07  1.0413923e+01  5.2942853e+00  4.2769351e+00  6.3173370e+00  1.1182461e+01  6.3172355e+00  4.2768478e+00  5.2940044e+00  1.0413921e+01  3.8146973e-07 
  1.9073487e-07  1.1165453e+01  6.0541806e+00  5.0395756e+00  7.0745339e+00  1.4867475e+01  7.0744281e+00  5.0394840e+00  6.0538926e+00  1.1165453e+01  1.9073487e-07 
  5.0863019e-07  1.2009151e+01  6.9061208e+00  5.8942184e+00  7.9238186e+00  2.0178423e+01  7.9237137e+00  5.8941278e+00  6.9058309e+00  1.2009151e+01  5.0862241e-07 
  3.8146973e-07  1.2955957e+01  7.8610711e+00  6.8518314e+00  8.8761501e+00  2.7612127e+01  8.8760443e+00  6.8517408e+00  7.8607774e+00  1.2955959e+01  3.8146973e-07 
  0.0000000e+00  1.4015045e+01  8.9281988e+00  7.9215875e+00  9.9406958e+00  3.7725163e+01  9.9405909e+00  7.9214959e+00  8.9279003e+00  1.4015045e+01  0.0000000e+00 
  1.1641532e-11  1.5202765e+01  1.0123872e+01  9.1198540e+00  1.1133821e+01  5.1179508e+01  1.1133713e+01  9.1197624e+00  1.0123569e+01  1.5202768e+01 -1.1641532e-11 
 -1.7860652e+00  1.6525688e+01  1.1454985e+01  1.0453642e+01  1.2462309e+01  7.3563293e+01  1.2462199e+01  1.0453548e+01  1.1454676e+01  1.6525688e+01 -1.7860652e+00 
  9.5365976e-08  7.5593143e+00  2.4477849e+00  1.4382322e+00  3.4631383e+00  4.7730379e+00  3.4630330e+00  1.4381398e+00  2.4475007e+00  7.5593133e+00  9.5368890e-08 
 -3.1789145e-07  7.9381723e+00  2.8360391e+00  1.8294164e+00  3.8485096e+00  5.3771892e+00  3.8484027e+00  1.8293239e+00  2.8357496e+00  7.9381723e+00 -3.1789145e-07 
  0.0000000e+00  8.3742456e+00  3.2813351e+00  2.2775884e+00  4.2909775e+00  6.1552048e+00  4.2908707e+00  2.2774949e+00  3.2810402e+00  8.3742466e+00  0.0000000e+00 
  1.2715658e-07  8.8719883e+00  3.7881367e+00  2.7872136e+00  4.7950034e+00  7.2912302e+00  4.7948956e+00  2.7871201e+00  3.7878377e+00  8.8719902e+00  1.2715658e-07 
  1.9072711e-07  9.4364815e+00  4.3615375e+00  3.3633897e+00  5.3656778e+00  9.0152206e+00  5.3655658e+00  3.3632948e+00  4.3612323e+00  9.4364815e+00  1.9074263e-07 
 -2.5431316e-07  1.0073680e+01  5.0075045e+00  4.0120864e+00  6.0089622e+00  1.1609674e+01  6.0088501e+00  4.0119905e+00  5.0071950e+00  1.0073680e+01 -2.5431316e-07 
  3.8146973e-07  1.0790505e+01  5.7329688e+00  4.7402372e+00  6.7317886e+00  1.5412477e+01  6.7316756e+00  4.7401409e+00  5.7326541e+00  1.0790503e+01  3.8146973e-07 
  3.8146973e-07  1.1594590e+01  6.5455766e+00  5.5554929e+00  7.5417972e+00  2.0822538e+01  7.5416846e+00  5.5553961e+00  6.5452580e+00  1.1594590e+01  3.8146973e-07 
  0.0000000e+00  1.2496181e+01  7.4555740e+00  6.4680991e+00  8.4492350e+00  2.8309973e+01  8.4491186e+00  6.4680014e+00  7.4552507e+00  1.2496181e+01  0.0000000e+00 
  2.5431316e-07  1.3504107e+01  8.4718094e+00  7.4869084e+00  9.4629459e+00  3.8411270e+01  9.4628315e+00  7.4868097e+00  8.4714804e+00  1.3504109e+01  2.5431316e-07 
 -3.8146197e-07  1.4633445e+01  9.6093597e+00  8.6269989e+00  1.0598005e+01  5.1741302e+01  1.0597887e+01  8.6268969e+00  9.6090240e+00  1.4633445e+01 -3.8147749e-07 
 -1.7055210e+00  1.5890839e+01  1.0875216e+01  9.8954744e+00  1.1861294e+01  7.3672653e+01  1.1861174e+01  9.8953743e+00  1.0874876e+01  1.5890837e+01 -1.7055210e+00 
 -1.2715367e-07  7.3392510e+00  2.2829521e+00  1.2951679e+00  3.2768800e+00  4.7669444e+00  3.2767656e+00  1.2950685e+00  2.2826402e+00  7.3392510e+00 -1.2715948e-07 
  2.2253177e-07  7.7028322e+00  2.6561949e+00  1.6712804e+00  3.6473036e+00  5.4100575e+00  3.6471879e+00  1.6711802e+00  2.6558774e+00  7.7028332e+00  2.2251625e-07 
  1.2715658e-07  8.1206264e+00  3.0834701e+00  2.1013720e+00  4.0718136e+00  6.2513070e+00  4.0716963e+00  2.1012712e+00  3.0831478e+00  8.1206255e+00  1.2715658e-07 
 -1.2715658e-07  8.5968170e+00  3.5689778e+00  2.5896456e+00  4.5546064e+00  7.4716568e+00  4.5544877e+00  2.5895433e+00  3.5686493e+00  8.5968170e+00 -1.2715658e-07 
  2.5431316e-07  9.1362009e+00  4.1175237e+00  3.1409099e+00  5.1004858e+00  9.2953787e+00  5.1003656e+00  3.1408081e+00  4.1171908e+00  9.1362028e+00  2.5431316e-07 
 -3.8146973e-07  9.7444019e+00  4.7347422e+00  3.7608020e+00  5.7150812e+00  1.1995837e+01  5.7149601e+00  3.7606988e+00  4.7344036e+00  9.7444019e+00 -3.8146973e-07 
  7.7610219e-12  1.0427949e+01  5.4271746e+00  4.4558654e+00  6.4049325e+00  1.5898063e+01  6.4048104e+00  4.4557619e+00  5.4268293e+00  1.0427949e+01 -7.7610219e-12 
 -1.2714881e-07  1.1194089e+01  6.2020793e+00  5.2333632e+00  7.1772981e+00  2.1385263e+01  7.1771760e+00  5.2332597e+00  6.2017312e+00  1.1194091e+01 -1.2716434e-07 
  3.8146973e-07  1.2052388e+01  7.0690265e+00  6.1028662e+00  8.0417404e+00  2.8901976e+01  8.0416164e+00  6.1027603e+00  7.0686717e+00  1.2052388e+01  3.8146973e-07 
  2.5431316e-07  1.3011357e+01  8.0365372e+00  7.0728979e+00  9.0067816e+00  3.8964069e+01  9.0066576e+00  7.0727930e+00  8.0361776e+00  1.3011357e+01  2.5431316e-07 
  2.5432092e-07  1.4084876e+01  9.1185026e+00  8.1573486e+00  1.0086310e+01  5.2142601e+01  1.0086185e+01  8.1572447e+00  9.1181364e+00  1.4084874e+01  2.5430538e-07 
 -1.6274911e+00  1.5279612e+01  1.0321943e+01  9.3633575e+00  1.1287242e+01  7.3597542e+01  1.1287113e+01  9.3632498e+00  1.0321573e+01  1.5279613e+01 -1.6274911e+00 
  1.9073487e-07  7.1255932e+00  2.1274302e+00  1.1609644e+00  3.1004040e+00  4.7608585e+00  3.1002800e+00  1.1608573e+00  2.1270881e+00  7.1255932e+00  1.9073487e-07 
 -2.2252401e-07  7.4744549e+00  2.4861839e+00  1.5225292e+00  3.4564002e+00  5.4408865e+00  3.4562755e+00  1.5224220e+00  2.4858360e+00  7.4744549e+00 -2.2252401e-07 
  1.2715658e-07  7.8746595e+00  2.8961020e+00  1.9352057e+00  3.8636141e+00  6.3409572e+00  3.8634875e+00  1.9350973e+00  2.8957479e+00  7.8746595e+00  1.2715658e-07 
 -3.8146973e-07  8.3301458e+00  3.3611305e+00  2.4029431e+00  4.3259878e+00  7.6384449e+00  4.3258595e+00  2.4028337e+00  3.3607709e+00  8.3301449e+00 -3.8146973e-07 
  4.4504802e-07  8.8454370e+00  3.8858063e+00  2.9302816e+00  4.8480549e+00  9.5516024e+00  4.8479266e+00  2.9301713e+00  3.8854411e+00  8.8454370e+00  4.4504802e-07 
