  1.4732522E+01  1.7019526E+01  1.8075233E+01  1.8182240E+01  1.8247040E+01  5.0129510E+02  1.8248397E+01  1.8184318E+01  1.8075204E+01  1.7019614E+01  1.4732554E+01  1.1928063E+00
  1.5807575E+01  1.8084162E+01  1.9136601E+01  1.9242992E+01  1.9307904E+01  5.3613348E+02  1.9309283E+01  1.9245109E+01  1.9136569E+01  1.8084252E+01  1.5807608E+01  1.2871523E+00
  1.6934768E+01  1.9200938E+01  2.0250211E+01  2.0355912E+01  2.0421015E+01  5.7265086E+02  2.0422417E+01  2.0358069E+01  2.0250178E+01  1.9201029E+01  1.6934802E+01  1.3886297E+00
  1.8115935E+01  2.0371677E+01  2.1417895E+01  2.1522822E+01  2.1588203E+01  6.1088981E+02  2.1589627E+01  2.1525019E+01  2.1417859E+01  2.0371770E+01  1.8115970E+01  1.4977265E+00
  1.9352939E+01  2.1598232E+01  2.2641513E+01  2.2745575E+01  2.2811328E+01  6.5089275E+02  2.2812776E+01  2.2747812E+01  2.2641475E+01  2.1598326E+01  1.9352975E+01  1.6149613E+00
  2.0647673E+01  2.2882484E+01  2.3922954E+01  2.4026049E+01  2.4092281E+01  6.9270186E+02  2.4093752E+01  2.4028327E+01  2.3922914E+01  2.2882579E+01  2.0647709E+01  1.7408850E+00
  2.2002056E+01  2.4226339E+01  2.5264136E+01  2.5366152E+01  2.5432978E+01  7.3635913E+02  2.5434472E+01  2.5368472E+01  2.5264093E+01  2.4226436E+01  2.2002093E+01  1.8760820E+00
  2.3418036E+01  2.5631734E+01  2.6667004E+01  2.6767818E+01  2.6835365E+01  7.8190623E+02  2.6836882E+01  2.6770180E+01  2.6666959E+01  2.5631832E+01  2.3418074E+01  2.0211726E+00
  2.4897587E+01  2.7100628E+01  2.8133530E+01  2.8233007E+01  2.8301413E+01  8.2938455E+02  2.8302954E+01  2.8235411E+01  2.8133483E+01  2.7100728E+01  2.4897626E+01  2.1768149E+00
  2.6442710E+01  2.8635007E+01  2.9665712E+01  2.9763703E+01  2.9833119E+01  8.7883513E+02  2.9834684E+01  2.9766149E+01  2.9665662E+01  2.8635107E+01  2.6442750E+01  2.3437069E+00
  2.8055428E+01  3.0236878E+01  3.1265571E+01  3.1361913E+01  3.1432507E+01  9.3029860E+02  3.1434096E+01  3.1364403E+01  3.1265519E+01  3.0236980E+01  2.8055468E+01  2.5225885E+00
  2.9737790E+01  3.1908274E+01  3.2935154E+01  3.3029669E+01  3.3101621E+01  9.8381519E+02  3.3103235E+01  3.3032203E+01  3.2935100E+01  3.1908377E+01  2.9737831E+01  2.7142439E+00
  3.1491867E+01  3.3651248E+01  3.4676531E+01  3.4769024E+01  3.4842532E+01  1.0394247E+03  3.4844171E+01  3.4771602E+01  3.4676474E+01  3.3651352E+01  3.1491908E+01  2.9195041E+00
  3.3319751E+01  3.5467873E+01  3.6491791E+01  3.6582050E+01  3.6657330E+01  1.0971664E+03  3.6658994E+01  3.6584673E+01  3.6491731E+01  3.5467979E+01  3.3319794E+01  3.1392496E+00
  3.5223557E+01  3.7360243E+01  3.8383047E+01  3.8470840E+01  3.8548127E+01  1.1570790E+03  3.8549816E+01  3.8473509E+01  3.8382985E+01  3.7360350E+01  3.5223601E+01  3.3744127E+00
  3.7205418E+01  3.9330469E+01  4.0352431E+01  4.0437505E+01  4.0517054E+01  1.2192008E+03  4.0518768E+01  4.0440220E+01  4.0352366E+01  3.9330577E+01  3.7205462E+01  3.6259804E+00
  3.9267485E+01  4.1380679E+01  4.2402091E+01  4.2484173E+01  4.2566261E+01  1.2835693E+03  4.2568001E+01  4.2486934E+01  4.2402023E+01  4.1380788E+01  3.9267530E+01  3.8949977E+00
  4.1411928E+01  4.3513018E+01  4.4534196E+01  4.4612987E+01  4.4697915E+01  1.3502216E+03  4.4699680E+01  4.4615795E+01  4.4534125E+01  4.3513128E+01  4.1411973E+01  4.1825703E+00
  4.3640930E+01  4.5729643E+01  4.6750928E+01  4.6826105E+01  4.6914199E+01  1.4191939E+03  4.6915991E+01  4.6828961E+01  4.6750854E+01  4.5729755E+01  4.3640976E+01  4.4898682E+00
  4.5956691E+01  4.8032727E+01  4.9054485E+01  4.9125698E+01  4.9217311E+01  1.4905218E+03  4.9219130E+01  4.9128603E+01  4.9054409E+01  4.8032839E+01  4.5956738E+01  4.8181287E+00
  4.8361426E+01  5.0424452E+01  5.1447080E+01  5.1513949E+01  5.1609463E+01  1.5642404E+03  5.1611308E+01  5.1516902E+01  5.1447001E+01  5.0424566E+01  4.8361473E+01  5.1686607E+00
  5.0857358E+01  5.2907012E+01  5.3930935E+01  5.3993050E+01  5.4092878E+01  1.6403836E+03  5.4094751E+01  5.3996053E+01  5.3930854E+01  5.2907126E+01  5.0857406E+01  5.5428478E+00
  5.3446724E+01  5.5482608E+01  5.6508286E+01  5.6565203E+01  5.6669792E+01  1.7189848E+03  5.6671692E+01  5.6568256E+01  5.6508202E+01  5.5482724E+01  5.3446772E+01  5.9421528E+00
  5.6131769E+01  5.8153449E+01  5.9181377E+01  5.9232617E+01  5.9342447E+01  1.8000765E+03  5.9344375E+01  5.9235720E+01  5.9181289E+01  5.8153566E+01  5.6131818E+01  6.3681216E+00
  5.8914746E+01  6.0921751E+01  6.1952458E+01  6.1997505E+01  6.2113096E+01  1.8836904E+03  6.2115052E+01  6.2000660E+01  6.1952368E+01  6.0921869E+01  5.8914796E+01  6.8223877E+00
  6.1797916E+01  6.3789732E+01  6.4823789E+01  6.4862086E+01  6.4983998E+01  1.9698572E+03  6.4985982E+01  6.4865294E+01  6.4823696E+01  6.3789851E+01  6.1797966E+01  7.3066773E+00
  1.8373782E+00  4.1406102E+00  5.1974630E+00  5.3090972E+00  5.3702288E+00  9.4332812E+01  5.3713479E+00  5.3107627E+00  5.1974456E+00  4.1406742E+00  1.8373887E+00  2.6357555E-01
  2.1968097E+00  4.4895658E+00  5.5423962E+00  5.6539471E+00  5.7146030E+00  1.0450298E+02  5.7157447E+00  5.6556506E+00  5.5423773E+00  4.4896322E+00  2.1968219E+00  2.8307118E-01
  2.5773495E+00  4.8597336E+00  5.9085905E+00  6.0200524E+00  6.0802446E+00  1.1545938E+02  6.0814090E+00  6.0217941E+00  5.9085700E+00  4.8598021E+00  2.5773635E+00  3.0426746E-01
  2.9800396E+00  5.2521497E+00  6.2970814E+00  6.4084477E+00  6.4681891E+00  1.2723517E+02  6.4693762E+00  6.4102280E+00  6.2970593E+00  5.2522205E+00  2.9800552E+00  3.2729277E-01
  3.4059491E+00  5.6678782E+00  6.7089326E+00  6.8201953E+00  6.8794999E+00  1.3986379E+02  6.8807099E+00  6.8220144E+00  6.7089088E+00  5.6679511E+00  3.4059664E+00  3.5228435E-01
  3.8561750E+00  6.1080107E+00  7.1452354E+00  7.2563851E+00  7.3152681E+00  1.5337899E+02  7.3165011E+00  7.2582434E+00  7.1452098E+00  6.1080857E+00  3.8561938E+00  3.7938886E-01
  4.3318414E+00  6.5736662E+00  7.6071090E+00  7.7181347E+00  7.7766126E+00  1.6781475E+02  7.7778688E+00  7.7200325E+00  7.6070816E+00  6.5737432E+00  4.3318617E+00  4.0876293E-01
  4.8341001E+00  7.0659911E+00  8.0957002E+00  8.2065892E+00  8.2646802E+00  1.8320525E+02  8.2659597E+00  8.2085269E+00  8.0956709E+00  7.0660702E+00  4.8341219E+00  4.4057377E-01
  5.3641301E+00  7.5861594E+00  8.6121834E+00  8.7229209E+00  8.7806451E+00  1.9958487E+02  8.7819481E+00  8.7248988E+00  8.6121522E+00  7.5862403E+00  5.3641533E+00  4.7499983E-01
  5.9231376E+00  8.1353718E+00  9.1577606E+00  9.2683296E+00  9.3257091E+00  2.1698812E+02  9.3270357E+00  9.2703481E+00  9.1577273E+00  8.1354546E+00  5.9231621E+00  5.1223143E-01
  6.5123557E+00  8.7148562E+00  9.7336609E+00  9.8440419E+00  9.9011011E+00  2.3544965E+02  9.9024515E+00  9.8461014E+00  9.7336255E+00  8.7149409E+00  6.5123816E+00  5.5247150E-01
  7.1330446E+00  9.3258674E+00  1.0341140E+01  1.0451311E+01  1.0508077E+01  2.5500417E+02  1.0509452E+01  1.0453412E+01  1.0341103E+01  9.3259539E+00  7.1330717E+00  5.9593631E-01
  7.7864907E+00  9.9696861E+00  1.0981482E+01  1.1091418E+01  1.1147920E+01  2.7568648E+02  1.1149319E+01  1.1093560E+01  1.0981442E+01  9.9697744E+00  7.7865191E+00  6.4285624E-01
  8.4740070E+00  1.0647620E+01  1.1655995E+01  1.1765667E+01  1.1821939E+01  2.9753139E+02  1.1823362E+01  1.1767852E+01  1.1655953E+01  1.0647710E+01  8.4740367E+00  6.9347664E-01
  9.1969324E+00  1.1361001E+01  1.2366015E+01  1.2475391E+01  1.2531470E+01  3.2057370E+02  1.2532917E+01  1.2477619E+01  1.2365971E+01  1.1361093E+01  9.1969632E+00  7.4805864E-01
  9.9566311E+00  1.2111188E+01  1.3112904E+01  1.3221948E+01  1.3277873E+01  3.4484819E+02  1.3279345E+01  1.3224218E+01  1.3112857E+01  1.2111281E+01  9.9566631E+00  8.0688011E-01
  1.0754493E+01  1.2899564E+01  1.3898048E+01  1.4006719E+01  1.4062535E+01  3.7038959E+02  1.4064032E+01  1.4009032E+01  1.3897999E+01  1.2899659E+01  1.0754526E+01  8.7023659E-01
  1.1591932E+01  1.3727536E+01  1.4722858E+01  1.4831110E+01  1.4886868E+01  3.9723252E+02  1.4888390E+01  1.4833468E+01  1.4722806E+01  1.3727633E+01  1.1591966E+01  9.3844232E-01
  1.2470387E+01  1.4596536E+01  1.5588770E+01  1.5696554E+01  1.5752307E+01  4.2541149E+02  1.5753855E+01  1.5698956E+01  1.5588716E+01  1.4596634E+01  1.2470423E+01  1.0118313E+00
  1.3391321E+01  1.5508019E+01  1.6497245E+01  1.6604504E+01  1.6660313E+01  4.5496086E+02  1.6661886E+01  1.6606951E+01  1.6497188E+01  1.5508119E+01  1.3391357E+01  1.0907583E+00
  1.4356219E+01  1.6463463E+01  1.7449765E+01  1.7556436E+01  1.7612368E+01  4.8591479E+02  1.7613966E+01  1.7558929E+01  1.7449706E+01  1.6463564E+01  1.4356256E+01  1.1756001E+00
  1.5366589E+01  1.7464367E+01  1.8447837E+01  1.8553851E+01  1.8609978E+01  5.1830727E+02  1.8611602E+01  1.8556389E+01  1.8447775E+01  1.7464470E+01  1.5366627E+01  1.2667570E+00
  1.6423962E+01  1.8512253E+01  1.9492989E+01  1.9598268E+01  1.9654671E+01  5.5217202E+02  1.9656322E+01  1.9600852E+01  1.9492924E+01  1.8512357E+01  1.6424002E+01  1.3646536E+00
  1.7529890E+01  1.9608663E+01  2.0586769E+01  2.0691229E+01  2.0747997E+01  5.8754249E+02  2.0749674E+01  2.0693861E+01  2.0586702E+01  1.9608768E+01  1.7529930E+01  1.4697403E+00
  1.8685944E+01  2.0755159E+01  2.1730749E+01  2.1834296E+01  2.1891526E+01  6.2445186E+02  2.1893230E+01  2.1836975E+01  2.1730679E+01  2.0755266E+01  1.8685985E+01  1.5824951E+00
  1.9893718E+01  2.1953322E+01  2.2926519E+01  2.3029050E+01  2.3086848E+01  6.6293296E+02  2.3088579E+01  2.3031777E+01  2.2926446E+01  2.1953431E+01  1.9893760E+01  1.7034246E+00
  2.1154822E+01  2.3204754E+01  2.4175688E+01  2.4277090E+01  2.4335573E+01  7.0301827E+02  2.4337331E+01  2.4279865E+01  2.4175613E+01  2.3204864E+01  2.1154865E+01  1.8330659E+00
  2.2470887E+01  2.4511070E+01  2.5479885E+01  2.5580033E+01  2.5639329E+01  7.4473988E+02  2.5641114E+01  2.5582857E+01  2.5479806E+01  2.4511182E+01  2.2470930E+01  1.9719881E+00
  2.3843559E+01  2.5873907E+01  2.6840755E+01  2.6939513E+01  2.6999761E+01  7.8812948E+02  2.7001574E+01  2.6942387E+01  2.6840674E+01  2.5874019E+01  2.3843604E+01  2.1207941E+00
  2.5274504E+01  2.7294913E+01  2.8259961E+01  2.8357180E+01  2.8418532E+01  8.3321830E+02  2.8420373E+01  2.8360104E+01  2.8259876E+01  2.7295027E+01  2.5274549E+01  2.2801224E+00
  2.6765401E+01  2.8775754E+01  2.9739181E+01  2.9834698E+01  2.9897320E+01  8.8003711E+02  2.9899189E+01  2.9837673E+01  2.9739093E+01  2.8775869E+01  2.6765447E+01  2.4506489E+00
  2.8317944E+01  3.0318109E+01  3.1280108E+01  3.1373746E+01  3.1437818E+01  9.2861617E+02  3.1439716E+01  3.1376772E+01  3.1280018E+01  3.0318225E+01  2.8317991E+01  2.6330891E+00
  2.9933843E+01  3.1923669E+01  3.2884451E+01  3.2976014E+01  3.3041735E+01  9.7898523E+02  3.3043661E+01  3.2979093E+01  3.2884357E+01  3.1923787E+01  2.9933891E+01  2.8282000E+00
  3.1614820E+01  3.3594139E+01  3.4553928E+01  3.4643207E+01  3.4710789E+01  1.0311735E+03  3.4712744E+01  3.4646339E+01  3.4553831E+01  3.3594258E+01  3.1614868E+01  3.0367826E+00
  3.3362607E+01  3.5331233E+01  3.6290272E+01  3.6377038E+01  3.6446713E+01  1.0852095E+03  3.6448698E+01  3.6380223E+01  3.6290172E+01  3.5331353E+01  3.3362656E+01  3.2596839E+00
  3.5178949E+01  3.7136673E+01  3.8095227E+01  3.8179231E+01  3.8251250E+01  1.1411213E+03  3.8253265E+01  3.8182469E+01  3.8095124E+01  3.7136795E+01  3.5178999E+01  3.4977996E+00
  3.7065601E+01  3.9012194E+01  3.9970545E+01  4.0051516E+01  4.0126154E+01  1.1989363E+03  4.0128198E+01  4.0054810E+01  3.9970439E+01  3.9012316E+01  3.7065652E+01  3.7520764E+00
  3.9024326E+01  4.0959534E+01  4.1917989E+01  4.1995635E+01  4.2073185E+01  1.2586811E+03  4.2075260E+01  4.1998983E+01  4.1917880E+01  4.0959657E+01  3.9024377E+01  4.0235149E+00
  4.1056893E+01  4.2980438E+01  4.3939327E+01  4.4013331E+01  4.4094114E+01  1.3203817E+03  4.4096219E+01  4.4016736E+01  4.3939214E+01  4.2980563E+01  4.1056945E+01  4.3131725E+00
  4.3165080E+01  4.5076658E+01  4.6036336E+01  4.6106355E+01  4.6190715E+01  1.3840636E+03  4.6192852E+01  4.6109816E+01  4.6036220E+01  4.5076785E+01  4.3165133E+01  4.6221660E+00
  4.5350670E+01  4.7249948E+01  4.8210796E+01  4.8276460E+01  4.8364771E+01  1.4497511E+03  4.8366939E+01  4.8279979E+01  4.8210677E+01  4.7250075E+01  4.5350723E+01  4.9516752E+00
  4.7615448E+01  4.9502063E+01  5.0464493E+01  5.0525403E+01  5.0618066E+01  1.5174683E+03  5.0620265E+01  5.0528981E+01  5.0464370E+01  4.9502192E+01  4.7615501E+01  5.3029457E+00
  4.9961203E+01  5.1834761E+01  5.2799215E+01  5.2854941E+01  5.2952389E+01  1.5872380E+03  5.2954620E+01  5.2858577E+01  5.2799089E+01  5.1834891E+01  4.9961257E+01  5.6772928E+00
  5.2389727E+01  5.4249799E+01  5.5216752E+01  5.5266829E+01  5.5369528E+01  1.6590825E+03  5.5371792E+01  5.5270525E+01  5.5216623E+01  5.4249930E+01  5.2389782E+01  6.0761048E+00
  5.4902810E+01  5.6748932E+01  5.7718894E+01  5.7762823E+01  5.7871276E+01  1.7330232E+03  5.7873572E+01  5.7766579E+01  5.7718761E+01  5.6749064E+01  5.4902865E+01  6.5008471E+00
  1.6920232E+00  3.8350710E+00  4.8297539E+00  4.9410437E+00  4.9935568E+00  8.8356684E+01  4.9948540E+00  4.9429948E+00  4.8297125E+00  3.8351431E+00  1.6920351E+00  2.4771751E-01
  2.0229655E+00  4.1562999E+00  5.1472856E+00  5.2584864E+00  5.3105744E+00  9.7706424E+01  5.3118978E+00  5.2604820E+00  5.1472422E+00  4.1563746E+00  2.0229794E+00  2.6560116E-01
  2.3727891E+00  4.4964917E+00  5.4838202E+00  5.5949265E+00  5.6466011E+00  1.0775318E+02  5.6479507E+00  5.5969671E+00  5.4837747E+00  4.4965689E+00  2.3728048E+00  2.8502298E-01
  2.7423973E+00  4.8565456E+00  5.8402568E+00  5.9512622E+00  6.0025356E+00  1.1852511E+02  6.0039116E+00  5.9533479E+00  5.8402091E+00  4.8566252E+00  2.7424149E+00  3.0609702E-01
  3.1327152E+00  5.2373826E+00  6.2175163E+00  6.3284129E+00  6.3792987E+00  1.3005050E+02  6.3807012E+00  6.3305443E+00  6.2174663E+00  5.2374645E+00  3.1327346E+00  3.2894504E-01
  3.5446893E+00  5.6399451E+00  6.6165413E+00  6.7273201E+00  6.7778328E+00  1.4235770E+02  6.7792620E+00  6.7294974E+00  6.6164890E+00  5.6400293E+00  3.5447104E+00  3.5369699E-01
  3.9792876E+00  6.0651970E+00  7.0382961E+00  7.1489466E+00  7.1991021E+00  1.5547516E+02  7.2005581E+00  7.1511703E+00  7.0382415E+00  6.0652835E+00  3.9793104E+00  3.8049147E-01
  4.4374995E+00  6.5141235E+00  7.4837667E+00  7.5942765E+00  7.6440922E+00  1.6943135E+02  7.6455752E+00  7.5965469E+00  7.4837095E+00  6.5142122E+00  4.4375239E+00  4.0947629E-01
  4.9203354E+00  6.9877311E+00  7.9539600E+00  8.0643150E+00  8.1138101E+00  1.8425475E+02  8.1153203E+00  8.0666327E+00  7.9539004E+00  6.9878218E+00  4.9203614E+00  4.4080895E-01
  5.4288267E+00  7.4870466E+00  8.4499045E+00  8.5600885E+00  8.6092839E+00  1.9997387E+02  8.6108215E+00  8.5624538E+00  8.4498423E+00  7.4871395E+00  5.4288542E+00  4.7465724E-01
  5.9640256E+00  8.0131180E+00  8.9726492E+00  9.0826437E+00  9.1315627E+00  2.1661715E+02  9.1331277E+00  9.0850571E+00  8.9725843E+00  8.0132129E+00  5.9640546E+00  5.1119985E-01
  6.5270045E+00  8.5670133E+00  9.5232637E+00  9.6330478E+00  9.6817158E+00  2.3421303E+02  9.6833086E+00  9.6355096E+00  9.5231961E+00  8.5671101E+00  6.5270349E+00  5.5062697E-01
  7.1188561E+00  9.1498203E+00  1.0102838E+01  1.0212388E+01  1.0260833E+01  2.5278983E+02  1.0262454E+01  1.0214899E+01  1.0102768E+01  9.1499191E+00  7.1188879E+00  5.9314094E-01
  7.7406928E+00  9.7626467E+00  1.0712482E+01  1.0821771E+01  1.0870025E+01  2.7237580E+02  1.0871674E+01  1.0824331E+01  1.0712409E+01  9.7627474E+00  7.7407260E+00  6.3895699E-01
  8.3936466E+00  1.0406619E+01  1.1353326E+01  1.1462323E+01  1.1510419E+01  2.9299907E+02  1.1512097E+01  1.1464933E+01  1.1353249E+01  1.0406722E+01  8.3936811E+00  6.8830393E-01
  9.0788683E+00  1.1082884E+01  1.2026516E+01  1.2135188E+01  1.2183166E+01  3.1468761E+02  1.2184872E+01  1.2137849E+01  1.2026437E+01  1.1082988E+01  9.0789041E+00  7.4142490E-01
  9.7975275E+00  1.1792604E+01  1.2733222E+01  1.2841531E+01  1.2889431E+01  3.3746923E+02  1.2891166E+01  1.2844243E+01  1.2733140E+01  1.1792710E+01  9.7975644E+00  7.9857823E-01
