  1.4892859E+01  1.7320756E+01  1.8383848E+01  1.8497835E+01  1.8545870E+01  5.0679681E+02  1.8547126E+01  1.8499786E+01  1.8383674E+01  1.7320845E+01  1.4892891E+01  1.1971700E+00
  1.5970212E+01  1.8385660E+01  1.9445428E+01  1.9558688E+01  1.9607079E+01  5.4150348E+02  1.9608356E+01  1.9560678E+01  1.9445253E+01  1.8385751E+01  1.5970245E+01  1.2917247E+00
  1.7099521E+01  1.9502542E+01  2.0559093E+01  2.0671550E+01  2.0720374E+01  5.7789144E+02  2.0721674E+01  2.0673579E+01  2.0558918E+01  1.9502634E+01  1.7099555E+01  1.3934163E+00
  1.8282627E+01  2.0673233E+01  2.1726681E+01  2.1838250E+01  2.1887595E+01  6.1600332E+02  2.1888917E+01  2.1840319E+01  2.1726505E+01  2.0673327E+01  1.8282663E+01  1.5027330E+00
  1.9521403E+01  2.1899594E+01  2.2950061E+01  2.3060647E+01  2.3110609E+01  6.5588158E+02  2.3111953E+01  2.3062756E+01  2.2949883E+01  2.1899689E+01  1.9521439E+01  1.6201934E+00
  2.0817746E+01  2.3183511E+01  2.4231128E+01  2.4340628E+01  2.4391311E+01  6.9756847E+02  2.4392679E+01  2.4342778E+01  2.4230949E+01  2.3183608E+01  2.0817783E+01  1.7463483E+00
  2.2173585E+01  2.4526899E+01  2.5571806E+01  2.5680106E+01  2.5731627E+01  7.4110599E+02  2.5733018E+01  2.5682298E+01  2.5571626E+01  2.4526997E+01  2.2173622E+01  1.8817822E+00
  2.3590873E+01  2.5931700E+01  2.6974048E+01  2.7081023E+01  2.7133509E+01  7.8653585E+02  2.7134923E+01  2.7083256E+01  2.6973866E+01  2.5931799E+01  2.3590912E+01  2.0271155E+00
  2.5071592E+01  2.7399879E+01  2.8439830E+01  2.8545344E+01  2.8598933E+01  8.3389946E+02  2.8600370E+01  2.8547619E+01  2.8439648E+01  2.7399979E+01  2.5071631E+01  2.1830064E+00
  2.6617747E+01  2.8933428E+01  2.9971158E+01  3.0075060E+01  3.0129903E+01  8.8323787E+02  3.0131364E+01  3.0077377E+01  2.9970974E+01  2.8933530E+01  2.6617787E+01  2.3501528E+00
  2.8231369E+01  3.0534361E+01  3.1570058E+01  3.1672183E+01  3.1728448E+01  9.3459174E+02  3.1729933E+01  3.1674543E+01  3.1569873E+01  3.0534464E+01  2.8231410E+01  2.5292946E+00
  2.9914513E+01  3.2204716E+01  3.3238584E+01  3.3338751E+01  3.3396620E+01  9.8800130E+02  3.3398129E+01  3.3341155E+01  3.3238397E+01  3.2204821E+01  2.9914555E+01  2.7212163E+00
  3.1669256E+01  3.3946552E+01  3.4978808E+01  3.5076822E+01  3.5136492E+01  1.0435063E+03  3.5138026E+01  3.5079270E+01  3.4978620E+01  3.3946657E+01  3.1669298E+01  2.9267488E+00
  3.3497695E+01  3.5761947E+01  3.6792828E+01  3.6888474E+01  3.6950161E+01  1.1011461E+03  3.6951720E+01  3.6890967E+01  3.6792639E+01  3.5762053E+01  3.3497738E+01  3.1467727E+00
  3.5401950E+01  3.7652999E+01  3.8682761E+01  3.8775805E+01  3.8839745E+01  1.1609594E+03  3.8841329E+01  3.8778343E+01  3.8682570E+01  3.7653107E+01  3.5401994E+01  3.3822202E+00
  3.7384160E+01  3.9621826E+01  4.0650742E+01  4.0740931E+01  4.0807379E+01  1.2229844E+03  4.0808988E+01  4.0743515E+01  4.0650550E+01  3.9621935E+01  3.7384204E+01  3.6340786E+00
  3.9446480E+01  4.1670560E+01  4.2698927E+01  4.2785984E+01  4.2855217E+01  1.2872587E+03  4.2856852E+01  4.2788614E+01  4.2698733E+01  4.1670670E+01  3.9446525E+01  3.9033929E+00
  4.1591086E+01  4.3801349E+01  4.4829487E+01  4.4913112E+01  4.4985433E+01  1.3538193E+03  4.4987093E+01  4.4915789E+01  4.4829291E+01  4.3801460E+01  4.1591131E+01  4.1912689E+00
  4.3820165E+01  4.6016357E+01  4.7044609E+01  4.7124478E+01  4.7200212E+01  1.4227024E+03  4.7201899E+01  4.7127203E+01  4.7044412E+01  4.6016470E+01  4.3820211E+01  4.4988765E+00
  4.6135923E+01  4.8317760E+01  4.9346497E+01  4.9422257E+01  4.9501758E+01  1.4939436E+03  4.9503471E+01  4.9425030E+01  4.9346298E+01  4.8317873E+01  4.6135970E+01  4.8274534E+00
  4.8540577E+01  5.0707744E+01  5.1737366E+01  5.1808635E+01  5.1892286E+01  1.5675779E+03  5.1894026E+01  5.1811457E+01  5.1737166E+01  5.0707859E+01  4.8540625E+01  5.1783083E+00
  5.1036356E+01  5.3188507E+01  5.4219443E+01  5.4285810E+01  5.4374025E+01  1.6436393E+03  5.4375791E+01  5.4288681E+01  5.4219241E+01  5.3188623E+01  5.1036404E+01  5.5528250E+00
  5.3625501E+01  5.5762254E+01  5.6794968E+01  5.6855986E+01  5.6949211E+01  1.7221611E+03  5.6951005E+01  5.6858907E+01  5.6794764E+01  5.5762371E+01  5.3625549E+01  5.9524663E+00
  5.6310260E+01  5.8431199E+01  5.9466187E+01  5.9521376E+01  5.9620094E+01  1.8031758E+03  5.9621915E+01  5.9524348E+01  5.9465982E+01  5.8431317E+01  5.6310309E+01  6.3787783E+00
  5.9092891E+01  6.1197560E+01  6.2235356E+01  6.2284198E+01  6.2388928E+01  1.8867150E+03  6.2390778E+01  6.2287221E+01  6.2235149E+01  6.1197679E+01  5.9092941E+01  6.8333947E+00
  6.1975656E+01  6.4063559E+01  6.5104738E+01  6.5146674E+01  6.5257976E+01  1.9728094E+03  6.5259853E+01  6.5149749E+01  6.5104529E+01  6.4063679E+01  6.1975707E+01  7.3180415E+00
  1.8896416E+00  4.3316127E+00  5.3944594E+00  5.5143112E+00  5.5579619E+00  1.0069998E+02  5.5589778E+00  5.5158514E+00  5.3942858E+00  4.3316777E+00  1.8896522E+00  2.6453204E-01
  2.2539153E+00  4.6831366E+00  5.7418425E+00  5.8615243E+00  5.9049208E+00  1.1070570E+02  5.9059588E+00  5.8631020E+00  5.7416687E+00  4.6832039E+00  2.2539278E+00  2.8408753E-01
  2.6390029E+00  5.0556145E+00  6.1102332E+00  6.2297385E+00  6.2728913E+00  1.2149975E+02  6.2739516E+00  6.2313539E+00  6.1100592E+00  5.0556841E+00  2.6390171E+00  3.0534679E-01
  3.0459597E+00  5.4500954E+00  6.5006800E+00  6.6200010E+00  6.6629218E+00  1.3311548E+02  6.6640045E+00  6.6216545E+00  6.5005055E+00  5.4501672E+00  3.0459755E+00  3.2843818E-01
  3.4758681E+00  5.8676555E+00  6.9142584E+00  7.0333863E+00  7.0760877E+00  1.4558653E+02  7.0771929E+00  7.0350782E+00  6.9140836E+00  5.8677294E+00  3.4758856E+00  3.5349893E-01
  3.9298375E+00  6.3093980E+00  7.3520715E+00  7.4709959E+00  7.5134919E+00  1.5894677E+02  7.5146198E+00  7.4727266E+00  7.3518961E+00  6.3094740E+00  3.9298565E+00  3.8067568E-01
  4.4090039E+00  6.7764530E+00  7.8152494E+00  7.9339584E+00  7.9762645E+00  1.7323031E+02  7.9774151E+00  7.9357281E+00  7.8150734E+00  6.7765311E+00  4.4090245E+00  4.1012505E-01
  4.9145305E+00  7.2699777E+00  8.3049494E+00  8.4234294E+00  8.4655626E+00  1.8847144E+02  8.4667362E+00  8.4252386E+00  8.3047728E+00  7.2700578E+00  4.9145526E+00  4.4201425E-01
  5.4476072E+00  7.7911560E+00  8.8223562E+00  8.9405914E+00  8.9825708E+00  2.0470462E+02  8.9837675E+00  8.9424404E+00  8.8221789E+00  7.7912381E+00  5.4476307E+00  4.7652172E-01
  6.0094506E+00  8.3411986E+00  9.3686812E+00  9.4866538E+00  9.5285004E+00  2.2196444E+02  9.5297204E+00  9.4885430E+00  9.3685031E+00  8.3412825E+00  6.0094755E+00  5.1383778E-01
  6.6013039E+00  8.9213426E+00  9.9451628E+00  1.0062852E+01  1.0104590E+01  2.4028560E+02  1.0105833E+01  1.0064782E+01  9.9449839E+00  8.9214284E+00  6.6013300E+00  5.5416537E-01
  7.2244366E+00  9.5328514E+00  1.0553066E+01  1.0670450E+01  1.0712104E+01  2.5970286E+02  1.0713371E+01  1.0672420E+01  1.0552886E+01  9.5329391E+00  7.2244641E+00  5.9772074E-01
  7.8801445E+00  1.0177015E+01  1.1193682E+01  1.1310734E+01  1.1352333E+01  2.8025105E+02  1.1353624E+01  1.1312746E+01  1.1193501E+01  1.0177104E+01  7.8801732E+00  6.4473429E-01
  8.5697492E+00  1.0855148E+01  1.1868328E+01  1.1985019E+01  1.2026596E+01  3.0196499E+02  1.2027911E+01  1.1987073E+01  1.1868147E+01  1.0855239E+01  8.5697792E+00  6.9545136E-01
  9.2945980E+00  1.1568591E+01  1.2578349E+01  1.2694645E+01  1.2736236E+01  3.2487952E+02  1.2737575E+01  1.2696741E+01  1.2578166E+01  1.1568684E+01  9.2946291E+00  7.5013311E-01
  1.0056063E+01  1.2318710E+01  1.3325111E+01  1.3440976E+01  1.3482620E+01  3.4902942E+02  1.3483984E+01  1.3443115E+01  1.3324927E+01  1.2318805E+01  1.0056096E+01  8.0905740E-01
  1.0855542E+01  1.3106896E+01  1.4110010E+01  1.4225402E+01  1.4267143E+01  3.7444940E+02  1.4268532E+01  1.4227583E+01  1.4109825E+01  1.3106992E+01  1.0855576E+01  8.7251980E-01
  1.1694457E+01  1.3934562E+01  1.4934463E+01  1.5049336E+01  1.5091224E+01  4.0117409E+02  1.5092637E+01  1.5051561E+01  1.4934276E+01  1.3934660E+01  1.1694492E+01  9.4083456E-01
  1.2574253E+01  1.4803147E+01  1.5799912E+01  1.5914215E+01  1.5956303E+01  4.2923798E+02  1.5957741E+01  1.5916485E+01  1.5799725E+01  1.4803246E+01  1.2574289E+01  1.0143356E+00
  1.3496400E+01  1.5714112E+01  1.6707825E+01  1.6821500E+01  1.6863848E+01  4.5867540E+02  1.6865311E+01  1.6823814E+01  1.6707637E+01  1.5714213E+01  1.3496436E+01  1.0933779E+00
  1.4462389E+01  1.6668941E+01  1.7659690E+01  1.7772674E+01  1.7815347E+01  4.8952052E+02  1.7816836E+01  1.7775033E+01  1.7659500E+01  1.6669043E+01  1.4462427E+01  1.1783383E+00
  1.5473736E+01  1.7669139E+01  1.8657019E+01  1.8769242E+01  1.8812313E+01  5.2180727E+02  1.8813828E+01  1.8771646E+01  1.8656828E+01  1.7669243E+01  1.5473774E+01  1.2696168E+00
  1.6531976E+01  1.8716233E+01  1.9701345E+01  1.9812729E+01  1.9856278E+01  5.5556935E+02  1.9857819E+01  1.9815180E+01  1.9701153E+01  1.8716339E+01  1.6532016E+01  1.3676382E+00
  1.7638667E+01  1.9811771E+01  2.0794224E+01  2.0904683E+01  2.0948798E+01  5.9084018E+02  2.0950365E+01  2.0907180E+01  2.0794030E+01  1.9811878E+01  1.7638708E+01  1.4728530E+00
  1.8795388E+01  2.0957321E+01  2.1937230E+01  2.2046670E+01  2.2091448E+01  6.2765289E+02  2.2093041E+01  2.2049215E+01  2.1937035E+01  2.0957429E+01  1.8795429E+01  1.5857392E+00
  2.0003734E+01  2.2154467E+01  2.3131959E+01  2.3240276E+01  2.3285822E+01  6.6604028E+02  2.3287442E+01  2.3242868E+01  2.3131762E+01  2.2154577E+01  2.0003777E+01  1.7068034E+00
  2.1265324E+01  2.3404816E+01  2.4380025E+01  2.4487105E+01  2.4533536E+01  7.0603478E+02  2.4535183E+01  2.4489746E+01  2.4379827E+01  2.3404927E+01  2.1265368E+01  1.8365827E+00
  2.2581792E+01  2.4709989E+01  2.5683061E+01  2.5788779E+01  2.5836221E+01  7.4766844E+02  2.5837895E+01  2.5791468E+01  2.5682861E+01  2.4710102E+01  2.2581836E+01  1.9756464E+00
  2.3954790E+01  2.6071626E+01  2.7042717E+01  2.7146935E+01  2.7195528E+01  7.9097290E+02  2.7197229E+01  2.7149674E+01  2.7042515E+01  2.6071740E+01  2.3954835E+01  2.1245972E+00
  2.5385986E+01  2.7491379E+01  2.8460658E+01  2.8563228E+01  2.8613122E+01  8.3597933E+02  2.8614852E+01  2.8566016E+01  2.8460455E+01  2.7491494E+01  2.5386032E+01  2.2840738E+00
  2.6877066E+01  2.8970919E+01  2.9938568E+01  3.0039325E+01  3.0090688E+01  8.8271846E+02  3.0092445E+01  3.0042164E+01  2.9938363E+01  2.8971035E+01  2.6877112E+01  2.4547522E+00
  2.8429726E+01  3.0511927E+01  3.1478143E+01  3.1576909E+01  3.1629920E+01  9.3122051E+02  3.1631706E+01  3.1579800E+01  3.1477937E+01  3.0512045E+01  2.8429774E+01  2.6373478E+00
  3.0045682E+01  3.2116100E+01  3.3081095E+01  3.3177676E+01  3.3232530E+01  9.8151516E+02  3.3234345E+01  3.3180618E+01  3.3080886E+01  3.2116220E+01  3.0045730E+01  2.8326178E+00
  3.1726657E+01  3.3785145E+01  3.4749147E+01  3.4843330E+01  3.4900242E+01  1.0336315E+03  3.4902086E+01  3.4846325E+01  3.4748936E+01  3.3785265E+01  3.1726706E+01  3.0413631E+00
  3.3474389E+01  3.5520778E+01  3.6484034E+01  3.6575590E+01  3.6634792E+01  1.0875982E+03  3.6636665E+01  3.6578638E+01  3.6483821E+01  3.5520900E+01  3.3474438E+01  3.2644309E+00
  3.5290626E+01  3.7324727E+01  3.8287502E+01  3.8376182E+01  3.8437924E+01  1.1434431E+03  3.8439827E+01  3.8379284E+01  3.8287288E+01  3.7324850E+01  3.5290676E+01  3.5027168E+00
  3.7177125E+01  3.9198728E+01  4.0161309E+01  4.0246841E+01  4.0311396E+01  1.2011935E+03  4.0313329E+01  4.0249998E+01  4.0161093E+01  3.9198852E+01  3.7177176E+01  3.7571678E+00
  3.9135653E+01  4.1144523E+01  4.2107218E+01  4.2189309E+01  4.2256972E+01  1.2608761E+03  4.2258935E+01  4.2192521E+01  4.2107000E+01  4.1144648E+01  3.9135705E+01  4.0287844E+00
  4.1167984E+01  4.3163859E+01  4.4127001E+01  4.4205335E+01  4.4276424E+01  1.3225169E+03  4.4278418E+01  4.4208602E+01  4.4126781E+01  4.3163986E+01  4.1168036E+01  4.3186241E+00
  4.3275896E+01  4.5258491E+01  4.6222437E+01  4.6296669E+01  4.6371531E+01  1.3861410E+03  4.6373555E+01  4.6299993E+01  4.6222215E+01  4.5258619E+01  4.3275949E+01  4.6278038E+00
  4.5461175E+01  4.7430175E+01  4.8395310E+01  4.8465069E+01  4.8544075E+01  1.4517731E+03  4.8546131E+01  4.8468451E+01  4.8395086E+01  4.7430304E+01  4.5461229E+01  4.9575034E+00
  4.7725610E+01  4.9680669E+01  5.0647406E+01  5.0712294E+01  5.0795845E+01  1.5194368E+03  5.0797933E+01  5.0715733E+01  5.0647181E+01  4.9680799E+01  4.7725665E+01  5.3089686E+00
  5.0070993E+01  5.2011733E+01  5.2980518E+01  5.3040101E+01  5.3128632E+01  1.5891551E+03  5.3130751E+01  5.3043599E+01  5.2980290E+01  5.2011864E+01  5.0071048E+01  5.6835148E+00
  5.2499117E+01  5.4425126E+01  5.5396435E+01  5.5450250E+01  5.5544226E+01  1.6609503E+03  5.5546377E+01  5.5453808E+01  5.5396205E+01  5.4425258E+01  5.2499172E+01  6.0825303E+00
  5.5011775E+01  5.6922605E+01  5.7896951E+01  5.7944498E+01  5.8044420E+01  1.7348436E+03  5.8046604E+01  5.7948116E+01  5.7896720E+01  5.6922738E+01  5.5011831E+01  6.5074806E+00
  1.7260980E+00  3.9625524E+00  4.9593811E+00  5.0779652E+00  5.1164783E+00  9.2781477E+01  5.1176623E+00  5.0797797E+00  4.9591955E+00  3.9626256E+00  1.7261100E+00  2.4828541E-01
  2.0597650E+00  4.2846915E+00  5.2777646E+00  5.3961747E+00  5.4344521E+00  1.0198274E+02  5.4356619E+00  5.3980333E+00  5.2775785E+00  4.2847673E+00  2.0597791E+00  2.6619844E-01
  2.4121234E+00  4.6256404E+00  5.6150022E+00  5.7332328E+00  5.7712843E+00  1.1188545E+02  5.7725200E+00  5.7351359E+00  5.6148155E+00  4.6257186E+00  2.4121394E+00  2.8565132E-01
  2.7840868E+00  4.9863073E+00  5.9720020E+00  6.0900464E+00  6.1278828E+00  1.2251770E+02  6.1291446E+00  6.0919943E+00  5.9718146E+00  4.9863880E+00  2.7841046E+00  3.0675810E-01
  3.1765898E+00  5.3676220E+00  6.3496933E+00  6.4675438E+00  6.5051769E+00  1.3390773E+02  6.5064649E+00  6.4695369E+00  6.3495052E+00  5.3677050E+00  3.1766094E+00  3.2964053E-01
  3.5905883E+00  5.7705351E+00  6.7490269E+00  6.8666743E+00  6.9041171E+00  1.4608381E+02  6.9054315E+00  6.8687130E+00  6.7488379E+00  5.7706204E+00  3.5906097E+00  3.5442856E-01
  4.0270592E+00  6.1960184E+00  7.1709747E+00  7.2884084E+00  7.3256753E+00  1.5907431E+02  7.3270162E+00  7.2904932E+00  7.1707849E+00  6.1961059E+00  4.0270822E+00  3.8126079E-01
  4.4870000E+00  6.6450644E+00  7.6165300E+00  7.7337375E+00  7.7708445E+00  1.7290762E+02  7.7722122E+00  7.7358688E+00  7.6163392E+00  6.6451542E+00  4.4870247E+00  4.1028502E-01
  4.9714291E+00  7.1186866E+00  8.0867067E+00  8.2036739E+00  8.2406387E+00  1.8761216E+02  8.2420333E+00  8.2058520E+00  8.0865148E+00  7.1187785E+00  4.9714554E+00  4.4165876E-01
  5.4813856E+00  7.6179187E+00  8.5825397E+00  8.6992504E+00  8.7360925E+00  2.0321635E+02  8.7375142E+00  8.7014758E+00  8.5823467E+00  7.6180127E+00  5.4814134E+00  4.7554981E-01
  6.0179286E+00  8.1438148E+00  9.1050843E+00  9.2215199E+00  9.2582612E+00  2.1974856E+02  9.2597102E+00  9.2237930E+00  9.1048902E+00  8.1439109E+00  6.0179579E+00  5.1213686E-01
  6.5821374E+00  8.6974490E+00  9.6554162E+00  9.7715555E+00  9.8082204E+00  2.3723711E+02  9.8096969E+00  9.7738769E+00  9.6552208E+00  8.6975471E+00  6.5821682E+00  5.5161009E-01
  7.1751113E+00  9.2799150E+00  1.0234631E+01  1.0350450E+01  1.0387065E+01  2.5571028E+02  1.0388570E+01  1.0352820E+01  1.0234434E+01  9.2800150E+00  7.1751434E+00  5.9417187E-01
  7.7979687E+00  9.8923258E+00  1.0843844E+01  1.0959316E+01  1.0995911E+01  2.7519622E+02  1.0997444E+01  1.0961735E+01  1.0843646E+01  9.8924277E+00  7.7980022E+00  6.4003743E-01
  8.4518475E+00  1.0535813E+01  1.1484189E+01  1.1599284E+01  1.1635893E+01  2.9572297E+02  1.1637453E+01  1.1601753E+01  1.1483990E+01  1.0535917E+01  8.4518823E+00  6.8943559E-01
  9.1379040E+00  1.1211528E+01  1.2156820E+01  1.2271504E+01  1.2308163E+01  3.1731842E+02  1.2309752E+01  1.2274023E+01  1.2156619E+01  1.1211634E+01  9.1379401E+00  7.4260952E-01
  9.8573130E+00  1.1920639E+01  1.2862909E+01  1.2977143E+01  1.3013893E+01  3.4001032E+02  1.3015511E+01  1.2979713E+01  1.2862707E+01  1.1920746E+01  9.8573504E+00  7.9981756E-01
