# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_100/LUXqed17_PDF4LHC15_nnlo_100-mu2-10000-imem-46.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_100/LUXqed17_plus_PDF4LHC15_nnlo_100_0046.dat
# Stamped by ./gen_qed_grid on  1/08/2017 at 14:07:09
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_100, imem =           46
 # Qphoton =    100.00000000000000     
# charm mass = 1.2750000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.1799998E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.56395142294423     
 # QCD coupling at MZ =   0.11800230075848538     
# ymax =  14.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031856, mom_gluon =    0.4550290, mom_weighted_gluon =    0.4550290
# total momentum  (final) at Qlo (& components) 0.9995588 0.0000000 0.0048592 0.0138659 0.0222135 0.0336997 0.0387747 0.4518434 0.1310972 0.2566616 0.0247009 0.0138073 0.0048498 0.0000000 0.0000000 0.0031856 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9951780  0.9984334  1.9978434 -0.0009508 -0.0001271 -0.0000208  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00700 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 8.3152872E-07 1.1212865E-06 1.5120128E-06 2.0388898E-06 2.7493577E-06 3.7073848E-06 4.9992245E-06 6.7411758E-06 9.0900451E-06 1.2257245E-05 1.6527794E-05 2.2285915E-05 3.0049506E-05 4.0516550E-05 5.4627554E-05 7.3649487E-05 9.9288502E-05 1.3384109E-04 1.8039640E-04 2.4310624E-04 3.2754425E-04 4.4118124E-04 5.9401019E-04 7.9936044E-04 1.0749453E-03 1.4441868E-03 1.9378493E-03 2.5959859E-03 3.4701362E-03 4.6256093E-03 6.1435207E-03 8.1220430E-03 1.0676124E-02 1.3934832E-02 1.8035677E-02 2.3115844E-02 2.9301267E-02 3.6695443E-02 4.5370399E-02 5.5361774E-02 6.6668768E-02 7.9258282E-02 9.3071636E-02 1.0803208E-01 1.2405167E-01 1.4103685E-01 1.5889232E-01 1.7752363E-01 1.9683852E-01 2.1674753E-01 2.3716418E-01 2.5800482E-01 2.7918855E-01 3.0063709E-01 3.2227485E-01 3.4402909E-01 3.6583026E-01 3.8761244E-01 4.0931381E-01 4.3087716E-01 4.5225035E-01 4.7338666E-01 4.9424503E-01 5.1479017E-01 5.3499251E-01 5.5482802E-01 5.7427791E-01 5.9332826E-01 6.1196956E-01 6.3019625E-01 6.4800619E-01 6.6540022E-01 6.8238165E-01 6.9895587E-01 7.1512993E-01 7.3091218E-01 7.4631202E-01 7.6133955E-01 7.7600544E-01 7.9032067E-01 8.0429639E-01 8.1794382E-01 8.3127410E-01 8.4429826E-01 8.5702710E-01 8.6947121E-01 8.8164084E-01 8.9354598E-01 9.0519626E-01 9.1660096E-01 9.2776904E-01 9.3870909E-01 9.4942938E-01 9.5993782E-01 9.7024199E-01 9.8034916E-01 9.9026628E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  2.0403023E+00  4.6032402E+00  5.7213794E+00  5.8546166E+00  5.8619607E+00  1.0406180E+02  5.8627612E+00  5.8558498E+00  5.7216315E+00  4.6032956E+00  2.0403113E+00  2.8099323E-01
  2.4311667E+00  4.9810446E+00  6.0946885E+00  6.2276329E+00  6.2351543E+00  1.1495670E+02  6.2359732E+00  6.2288980E+00  6.0949420E+00  4.9811021E+00  2.4311773E+00  3.0227006E-01
  2.8454123E+00  5.3823861E+00  6.4915958E+00  6.6242432E+00  6.6319453E+00  1.2673852E+02  6.6327828E+00  6.6255403E+00  6.4918507E+00  5.3824457E+00  2.8454244E+00  3.2542419E-01
  3.2842462E+00  5.8084651E+00  6.9133008E+00  7.0456456E+00  7.0535332E+00  1.3944649E+02  7.0543894E+00  7.0469750E+00  6.9135571E+00  5.8085266E+00  3.2842598E+00  3.5059976E-01
  3.7489090E+00  6.2605154E+00  7.3610369E+00  7.4930723E+00  7.5011514E+00  1.5312024E+02  7.5020264E+00  7.4944342E+00  7.3612944E+00  6.2605788E+00  3.7489239E+00  3.7795103E-01
  4.2406749E+00  6.7398050E+00  7.8360715E+00  7.9677891E+00  7.9760673E+00  1.6779983E+02  7.9769613E+00  7.9691839E+00  7.8363302E+00  6.7398703E+00  4.2406913E+00  4.0764306E-01
  4.7608525E+00  7.2476356E+00  8.3397064E+00  8.4710962E+00  8.4795827E+00  1.8352569E+02  8.4804957E+00  8.4725241E+00  8.3399662E+00  7.2477028E+00  4.7608702E+00  4.3985235E-01
  5.3107840E+00  7.7853433E+00  8.8732776E+00  9.0043276E+00  9.0130337E+00  2.0033863E+02  9.0139659E+00  9.0057889E+00  8.8735385E+00  7.7854123E+00  5.3108030E+00  4.7476759E-01
  5.8918461E+00  8.3542979E+00  9.4381557E+00  9.5688518E+00  9.5777908E+00  2.1827980E+02  9.5787423E+00  9.5703468E+00  9.4384176E+00  8.3543687E+00  5.8918664E+00  5.1259035E-01
  6.5054494E+00  8.9559038E+00  1.0035746E+01  1.0166071E+01  1.0175259E+01  2.3739065E+02  1.0176230E+01  1.0167600E+01  1.0036008E+01  8.9559763E+00  6.5054710E+00  5.5353593E-01
  7.1530389E+00  9.5915990E+00  1.0667487E+01  1.0797423E+01  1.0806877E+01  2.5771291E+02  1.0807868E+01  1.0798986E+01  1.0667750E+01  9.5916732E+00  7.1530616E+00  5.9783416E-01
  7.8360933E+00  1.0262856E+01  1.1334852E+01  1.1464377E+01  1.1474120E+01  2.7928859E+02  1.1475130E+01  1.1465975E+01  1.1335117E+01  1.0262931E+01  7.8361172E+00  6.4573027E-01
  8.5561256E+00  1.0971180E+01  1.2039350E+01  1.2168438E+01  1.2178494E+01  3.0215989E+02  1.2179524E+01  1.2170071E+01  1.2039616E+01  1.0971257E+01  8.5561506E+00  6.9748583E-01
  9.3146822E+00  1.1718110E+01  1.2782523E+01  1.2911145E+01  1.2921542E+01  3.2636919E+02  1.2922592E+01  1.2912813E+01  1.2782789E+01  1.1718189E+01  9.3147083E+00  7.5337973E-01
  1.0113343E+01  1.2505221E+01  1.3565945E+01  1.3694068E+01  1.3704838E+01  3.5195905E+02  1.3705909E+01  1.3695772E+01  1.3566212E+01  1.2505301E+01  1.0113370E+01  8.1370918E-01
  1.0953722E+01  1.3334116E+01  1.4391225E+01  1.4518813E+01  1.4529993E+01  3.7897212E+02  1.4531084E+01  1.4520553E+01  1.4391493E+01  1.3334198E+01  1.0953750E+01  8.7879080E-01
  1.1837465E+01  1.4206436E+01  1.5260007E+01  1.5387016E+01  1.5398647E+01  4.0745115E+02  1.5399759E+01  1.5388793E+01  1.5260275E+01  1.4206519E+01  1.1837494E+01  9.4896178E-01
  1.2766251E+01  1.5123850E+01  1.6173963E+01  1.6300348E+01  1.6312476E+01  4.3743894E+02  1.6313609E+01  1.6302161E+01  1.6174232E+01  1.5123935E+01  1.2766281E+01  1.0245810E+00
  1.3741791E+01  1.6088060E+01  1.7134802E+01  1.7260509E+01  1.7273188E+01  4.6897827E+02  1.7274341E+01  1.7262360E+01  1.7135071E+01  1.6088147E+01  1.3741822E+01  1.1060305E+00
