# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_100/LUXqed17_PDF4LHC15_nnlo_100-mu2-10000-imem-7.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_100/LUXqed17_plus_PDF4LHC15_nnlo_100_0007.dat
# Stamped by ./gen_qed_grid on  1/08/2017 at 14:06:33
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_100, imem =            7
 # Qphoton =    100.00000000000000     
# charm mass = 1.2750000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.1799998E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.56395142294423     
 # QCD coupling at MZ =   0.11800230075848538     
# ymax =  14.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031863, mom_gluon =    0.4554369, mom_weighted_gluon =    0.4554369
# total momentum  (final) at Qlo (& components) 0.9999771 0.0000000 0.0049695 0.0139315 0.0219012 0.0340039 0.0385588 0.4522506 0.1311753 0.2567245 0.0244531 0.0138636 0.0049588 0.0000000 0.0000000 0.0031863 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9940189  0.9969562  1.9962178  0.0010206 -0.0001512 -0.0000246  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00700 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 8.3152872E-07 1.1212865E-06 1.5120128E-06 2.0388898E-06 2.7493577E-06 3.7073848E-06 4.9992245E-06 6.7411758E-06 9.0900451E-06 1.2257245E-05 1.6527794E-05 2.2285915E-05 3.0049506E-05 4.0516550E-05 5.4627554E-05 7.3649487E-05 9.9288502E-05 1.3384109E-04 1.8039640E-04 2.4310624E-04 3.2754425E-04 4.4118124E-04 5.9401019E-04 7.9936044E-04 1.0749453E-03 1.4441868E-03 1.9378493E-03 2.5959859E-03 3.4701362E-03 4.6256093E-03 6.1435207E-03 8.1220430E-03 1.0676124E-02 1.3934832E-02 1.8035677E-02 2.3115844E-02 2.9301267E-02 3.6695443E-02 4.5370399E-02 5.5361774E-02 6.6668768E-02 7.9258282E-02 9.3071636E-02 1.0803208E-01 1.2405167E-01 1.4103685E-01 1.5889232E-01 1.7752363E-01 1.9683852E-01 2.1674753E-01 2.3716418E-01 2.5800482E-01 2.7918855E-01 3.0063709E-01 3.2227485E-01 3.4402909E-01 3.6583026E-01 3.8761244E-01 4.0931381E-01 4.3087716E-01 4.5225035E-01 4.7338666E-01 4.9424503E-01 5.1479017E-01 5.3499251E-01 5.5482802E-01 5.7427791E-01 5.9332826E-01 6.1196956E-01 6.3019625E-01 6.4800619E-01 6.6540022E-01 6.8238165E-01 6.9895587E-01 7.1512993E-01 7.3091218E-01 7.4631202E-01 7.6133955E-01 7.7600544E-01 7.9032067E-01 8.0429639E-01 8.1794382E-01 8.3127410E-01 8.4429826E-01 8.5702710E-01 8.6947121E-01 8.8164084E-01 8.9354598E-01 9.0519626E-01 9.1660096E-01 9.2776904E-01 9.3870909E-01 9.4942938E-01 9.5993782E-01 9.7024199E-01 9.8034916E-01 9.9026628E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  2.2726253E+00  5.1927065E+00  6.2362351E+00  6.3947558E+00  6.3929068E+00  1.1794796E+02  6.3941697E+00  6.3965052E+00  6.2361106E+00  5.1927707E+00  2.2726355E+00  2.8444613E-01
  2.6785383E+00  5.5810271E+00  6.6196693E+00  6.7776186E+00  6.7759869E+00  1.2873329E+02  6.7772717E+00  6.7794033E+00  6.6195450E+00  5.5810935E+00  2.6785501E+00  3.0612903E-01
  3.1074808E+00  5.9925969E+00  7.0264349E+00  7.1838094E+00  7.1824010E+00  1.4041268E+02  7.1837079E+00  7.1856296E+00  7.0263106E+00  5.9926654E+00  3.1074942E+00  3.2971635E-01
  3.5606904E+00  6.4286446E+00  7.4577592E+00  7.6145540E+00  7.6133766E+00  1.5302602E+02  7.6147055E+00  7.6164102E+00  7.4576348E+00  6.4287152E+00  3.5607053E+00  3.5535349E-01
  4.0394373E+00  6.8904320E+00  7.9149030E+00  8.0711120E+00  8.0701743E+00  1.6661358E+02  8.0715254E+00  8.0730042E+00  7.9147786E+00  6.8905046E+00  4.0394536E+00  3.8319611E-01
  4.5450250E+00  7.3792544E+00  8.3991609E+00  8.5547761E+00  8.5540885E+00  1.8121603E+02  8.5554619E+00  8.5567047E+00  8.3990364E+00  7.3793290E+00  4.5450428E+00  4.1341071E-01
  5.0787907E+00  7.8964406E+00  8.9118610E+00  9.0668727E+00  9.0664474E+00  1.9687438E+02  9.0678432E+00  9.0688379E+00  8.9117363E+00  7.8965171E+00  5.0788098E+00  4.4617535E-01
  5.6421046E+00  8.4433529E+00  9.4543656E+00  9.6087620E+00  9.6086129E+00  2.1362997E+02  9.6100313E+00  9.6107641E+00  9.4542407E+00  8.4434313E+00  5.6421250E+00  4.8168036E-01
  6.2363710E+00  9.0213874E+00  1.0028071E+01  1.0181838E+01  1.0181981E+01  2.3152449E+02  1.0183422E+01  1.0183877E+01  1.0027946E+01  9.0214676E+00  6.2363927E+00  5.2012908E-01
  6.8630276E+00  9.6319738E+00  1.0634407E+01  1.0787528E+01  1.0787983E+01  2.5059986E+02  1.0789447E+01  1.0789605E+01  1.0634281E+01  9.6320558E+00  6.8630506E+00  5.6173866E-01
  7.5235459E+00  1.0276575E+01  1.1274838E+01  1.1427294E+01  1.1428081E+01  2.7089829E+02  1.1429568E+01  1.1429408E+01  1.1274712E+01  1.0276659E+01  7.5235700E+00  6.0674088E-01
  8.2194307E+00  1.0956689E+01  1.1950862E+01  1.2102630E+01  1.2103775E+01  2.9246221E+02  1.2105285E+01  1.2104783E+01  1.1950736E+01  1.0956775E+01  8.2194560E+00  6.5538308E-01
  8.9522205E+00  1.1673845E+01  1.2664011E+01  1.2815066E+01  1.2816595E+01  3.1533422E+02  1.2818128E+01  1.2817257E+01  1.2663884E+01  1.1673932E+01  8.9522469E+00  7.0792903E-01
  9.7234871E+00  1.2429607E+01  1.3415850E+01  1.3566162E+01  1.3568107E+01  3.3955710E+02  1.3569664E+01  1.3568392E+01  1.3415723E+01  1.2429696E+01  9.7235146E+00  7.6465994E-01
  1.0534835E+01  1.3225570E+01  1.4207979E+01  1.4357513E+01  1.4359911E+01  3.6517375E+02  1.4361491E+01  1.4359783E+01  1.4207851E+01  1.3225661E+01  1.0534864E+01  8.2587550E-01
  1.1387902E+01  1.4063365E+01  1.5042027E+01  1.5190748E+01  1.5193636E+01  3.9222714E+02  1.5195240E+01  1.5193056E+01  1.5041899E+01  1.4063457E+01  1.1387932E+01  8.9189494E-01
  1.2284358E+01  1.4944651E+01  1.5919662E+01  1.6067524E+01  1.6070949E+01  4.2076032E+02  1.6072576E+01  1.6069873E+01  1.5919533E+01  1.4944745E+01  1.2284389E+01  9.6305820E-01
  1.3225906E+01  1.5871122E+01  1.6842578E+01  1.6989534E+01  1.6993545E+01  4.5081635E+02  1.6995197E+01  1.6991923E+01  1.6842448E+01  1.5871217E+01  1.3225937E+01  1.0397271E+00
  1.4214278E+01  1.6844503E+01  1.7812505E+01  1.7958501E+01  1.7963154E+01  4.8243829E+02  1.7964830E+01  1.7960930E+01  1.7812374E+01  1.6844599E+01  1.4214311E+01  1.1222866E+00
