# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_100/LUXqed17_PDF4LHC15_nnlo_100-mu2-10000-imem-81.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_100/LUXqed17_plus_PDF4LHC15_nnlo_100_0081.dat
# Stamped by ./gen_qed_grid on  1/08/2017 at 14:07:40
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_100, imem =           81
 # Qphoton =    100.00000000000000     
# charm mass = 1.2750000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.1799998E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.56395142294423     
 # QCD coupling at MZ =   0.11800230075848538     
# ymax =  14.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031860, mom_gluon =    0.4554229, mom_weighted_gluon =    0.4554229
# total momentum  (final) at Qlo (& components) 1.0001203 0.0000000 0.0048592 0.0138727 0.0222584 0.0338747 0.0386459 0.4522369 0.1313501 0.2566781 0.0244946 0.0138140 0.0048498 0.0000000 0.0000000 0.0031860 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9947363  0.9974634  1.9966280  0.0007934 -0.0001276 -0.0000209  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00700 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 8.3152872E-07 1.1212865E-06 1.5120128E-06 2.0388898E-06 2.7493577E-06 3.7073848E-06 4.9992245E-06 6.7411758E-06 9.0900451E-06 1.2257245E-05 1.6527794E-05 2.2285915E-05 3.0049506E-05 4.0516550E-05 5.4627554E-05 7.3649487E-05 9.9288502E-05 1.3384109E-04 1.8039640E-04 2.4310624E-04 3.2754425E-04 4.4118124E-04 5.9401019E-04 7.9936044E-04 1.0749453E-03 1.4441868E-03 1.9378493E-03 2.5959859E-03 3.4701362E-03 4.6256093E-03 6.1435207E-03 8.1220430E-03 1.0676124E-02 1.3934832E-02 1.8035677E-02 2.3115844E-02 2.9301267E-02 3.6695443E-02 4.5370399E-02 5.5361774E-02 6.6668768E-02 7.9258282E-02 9.3071636E-02 1.0803208E-01 1.2405167E-01 1.4103685E-01 1.5889232E-01 1.7752363E-01 1.9683852E-01 2.1674753E-01 2.3716418E-01 2.5800482E-01 2.7918855E-01 3.0063709E-01 3.2227485E-01 3.4402909E-01 3.6583026E-01 3.8761244E-01 4.0931381E-01 4.3087716E-01 4.5225035E-01 4.7338666E-01 4.9424503E-01 5.1479017E-01 5.3499251E-01 5.5482802E-01 5.7427791E-01 5.9332826E-01 6.1196956E-01 6.3019625E-01 6.4800619E-01 6.6540022E-01 6.8238165E-01 6.9895587E-01 7.1512993E-01 7.3091218E-01 7.4631202E-01 7.6133955E-01 7.7600544E-01 7.9032067E-01 8.0429639E-01 8.1794382E-01 8.3127410E-01 8.4429826E-01 8.5702710E-01 8.6947121E-01 8.8164084E-01 8.9354598E-01 9.0519626E-01 9.1660096E-01 9.2776904E-01 9.3870909E-01 9.4942938E-01 9.5993782E-01 9.7024199E-01 9.8034916E-01 9.9026628E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  2.0443274E+00  4.6370399E+00  5.7327649E+00  5.8356120E+00  5.9049712E+00  1.0524571E+02  5.9060344E+00  5.8371363E+00  5.7326321E+00  4.6370949E+00  2.0443363E+00  2.8097386E-01
  2.4365676E+00  5.0158235E+00  6.1073277E+00  6.2101874E+00  6.2790511E+00  1.1612660E+02  6.2801339E+00  6.2117449E+00  6.1071945E+00  5.0158806E+00  2.4365781E+00  3.0225158E-01
  2.8521397E+00  5.4181003E+00  6.5054414E+00  6.6083050E+00  6.6766867E+00  1.2789437E+02  6.6777891E+00  6.6098960E+00  6.5053077E+00  5.4181594E+00  2.8521517E+00  3.2540794E-01
  3.2922532E+00  5.8450730E+00  6.9283080E+00  7.0311660E+00  7.0990798E+00  1.4058832E+02  7.1002019E+00  7.0327907E+00  6.9281737E+00  5.8451341E+00  3.2922666E+00  3.5058712E-01
  3.7581512E+00  6.2979782E+00  7.3771634E+00  7.4800050E+00  7.5474662E+00  1.5424818E+02  7.5486081E+00  7.4816637E+00  7.3770285E+00  6.2980412E+00  3.7581661E+00  3.7794345E-01
  4.2511109E+00  6.7780860E+00  7.8532776E+00  7.9560906E+00  8.0231158E+00  1.6891406E+02  8.0242776E+00  7.9577835E+00  7.8531420E+00  6.7781509E+00  4.2511272E+00  4.0764205E-01
  4.7724429E+00  7.2867007E+00  8.3579548E+00  8.4607255E+00  8.5273325E+00  1.8462648E+02  8.5285143E+00  8.4624528E+00  8.3578186E+00  7.2867675E+00  4.7724606E+00  4.3985950E-01
  5.3234923E+00  7.8251605E+00  8.8925336E+00  8.9952462E+00  9.0614548E+00  2.0142631E+02  9.0626568E+00  8.9970083E+00  8.8923966E+00  7.8252291E+00  5.3235112E+00  4.7478457E-01
  5.9056380E+00  8.3948379E+00  9.4583869E+00  9.5610238E+00  9.6268555E+00  2.1935477E+02  9.6280778E+00  9.5628210E+00  9.4582491E+00  8.3949082E+00  5.9056582E+00  5.1261892E-01
  6.5202933E+00  8.9971392E+00  1.0056922E+01  1.0159463E+01  1.0224942E+01  2.3845337E+02  1.0226185E+01  1.0161296E+01  1.0056783E+01  8.9972113E+00  6.5203147E+00  5.5357794E-01
  7.1689052E+00  9.6335050E+00  1.0689581E+01  1.0792004E+01  1.0857155E+01  2.5876393E+02  1.0858419E+01  1.0793872E+01  1.0689441E+01  9.6335787E+00  7.1689278E+00  5.9789156E-01
  7.8529552E+00  1.0305409E+01  1.1357839E+01  1.1460118E+01  1.1524972E+01  2.8032849E+02  1.1526256E+01  1.1462023E+01  1.1357698E+01  1.0305485E+01  7.8529790E+00  6.4580512E-01
  8.5739584E+00  1.1014361E+01  1.2063206E+01  1.2165314E+01  1.2229901E+01  3.0318932E+02  1.2231206E+01  1.2167254E+01  1.2063065E+01  1.1014438E+01  8.5739833E+00  6.9758031E-01
  9.3334637E+00  1.1761901E+01  1.2807228E+01  1.2909131E+01  1.2973488E+01  3.2738887E+02  1.2974814E+01  1.2911108E+01  1.2807085E+01  1.1761980E+01  9.3334897E+00  7.5349613E-01
  1.0133053E+01  1.2549605E+01  1.3591480E+01  1.3693144E+01  1.3757309E+01  3.5296974E+02  1.3758656E+01  1.3695158E+01  1.3591337E+01  1.2549685E+01  1.0133081E+01  8.1384994E-01
  1.0974343E+01  1.3379080E+01  1.4417575E+01  1.4518958E+01  1.4582976E+01  3.7997465E+02  1.4584344E+01  1.4521010E+01  1.4417431E+01  1.3379162E+01  1.0974371E+01  8.7895852E-01
  1.1858982E+01  1.4251968E+01  1.5287157E+01  1.5388215E+01  1.5452133E+01  4.0844638E+02  1.5453522E+01  1.5390304E+01  1.5287011E+01  1.4252051E+01  1.1859011E+01  9.4915919E-01
  1.2788651E+01  1.5169941E+01  1.6201903E+01  1.6302586E+01  1.6366456E+01  4.3842780E+02  1.6367868E+01  1.6304713E+01  1.6201756E+01  1.5170026E+01  1.2788681E+01  1.0248110E+00
  1.3765062E+01  1.6134703E+01  1.7163522E+01  1.7263774E+01  1.7327656E+01  4.6996173E+02  1.7329089E+01  1.7265939E+01  1.7163374E+01  1.6134790E+01  1.3765093E+01  1.1062962E+00
