  3.1553160E+01  3.3760613E+01  3.4766264E+01  3.4851476E+01  3.4920436E+01  1.0407424E+03  3.4922158E+01  3.4853981E+01  3.4765918E+01  3.3760716E+01  3.1553202E+01  2.9215486E+00
  3.3381173E+01  3.5576587E+01  3.6581076E+01  3.6664080E+01  3.6734928E+01  1.0984556E+03  3.6736675E+01  3.6666629E+01  3.6580728E+01  3.5576691E+01  3.3381215E+01  3.1413929E+00
  3.5285094E+01  3.7468303E+01  3.8471880E+01  3.8552445E+01  3.8625415E+01  1.1583414E+03  3.8627187E+01  3.8555038E+01  3.8471531E+01  3.7468408E+01  3.5285137E+01  3.3766585E+00
  3.7267058E+01  3.9437875E+01  4.0440811E+01  4.0518683E+01  4.0594030E+01  1.2204382E+03  4.0595828E+01  4.0521321E+01  4.0440461E+01  3.9437981E+01  3.7267102E+01  3.6283328E+00
  3.9329220E+01  4.1487433E+01  4.2490021E+01  4.2564926E+01  4.2642925E+01  1.2847835E+03  4.2644749E+01  4.2567609E+01  4.2489670E+01  4.1487540E+01  3.9329265E+01  3.8974610E+00
  4.1473752E+01  4.3619123E+01  4.4621678E+01  4.4693318E+01  4.4774270E+01  1.3514143E+03  4.4776120E+01  4.4696047E+01  4.4621326E+01  4.3619232E+01  4.1473797E+01  4.1851489E+00
  4.3702839E+01  4.5835106E+01  4.6837969E+01  4.6906020E+01  4.6990249E+01  1.4203669E+03  4.6992126E+01  4.6908796E+01  4.6837616E+01  4.5835216E+01  4.3702885E+01  4.4925669E+00
  4.6018684E+01  4.8137556E+01  4.9141094E+01  4.9205204E+01  4.9293063E+01  1.4916769E+03  4.9294966E+01  4.9208027E+01  4.9140740E+01  4.8137667E+01  4.6018730E+01  4.8209526E+00
  4.8423502E+01  5.0528657E+01  5.1533266E+01  5.1593055E+01  5.1684926E+01  1.5653792E+03  5.1686856E+01  5.1595926E+01  5.1532911E+01  5.0528769E+01  4.8423549E+01  5.1716150E+00
  5.0919521E+01  5.3010605E+01  5.4016710E+01  5.4071768E+01  5.4168062E+01  1.6415079E+03  5.4170019E+01  5.4074687E+01  5.4016354E+01  5.3010718E+01  5.0919569E+01  5.5459382E+00
  5.3508979E+01  5.5585604E+01  5.6593664E+01  5.6643546E+01  5.6744709E+01  1.7200964E+03  5.6746694E+01  5.6646514E+01  5.6593307E+01  5.5585718E+01  5.3509027E+01  5.9453853E+00
  5.6194122E+01  5.8255864E+01  5.9266373E+01  5.9310600E+01  5.9417112E+01  1.8011771E+03  5.9419125E+01  5.9313618E+01  5.9266014E+01  5.8255979E+01  5.6194171E+01  6.3715024E+00
  5.8977206E+01  6.1023602E+01  6.2037091E+01  6.2075145E+01  6.2187526E+01  1.8847816E+03  6.2189566E+01  6.2078214E+01  6.2036731E+01  6.1023718E+01  5.8977256E+01  6.8259237E+00
  6.1860494E+01  6.3891039E+01  6.4908078E+01  6.4939403E+01  6.5058209E+01  1.9709408E+03  6.5060279E+01  6.4942523E+01  6.4907717E+01  6.3891156E+01  6.1860544E+01  7.3103754E+00
  1.8594231E+00  4.2163836E+00  5.2495403E+00  5.3534855E+00  5.4088116E+00  9.6443158E+01  5.4100126E+00  5.3550995E+00  5.2491914E+00  4.2164465E+00  1.8594334E+00  2.6367819E-01
  2.2201522E+00  4.5656986E+00  5.5950694E+00  5.6989884E+00  5.7539635E+00  1.0654420E+02  5.7551873E+00  5.7006391E+00  5.5947203E+00  4.5657638E+00  2.2201643E+00  2.8319109E-01
  2.6018987E+00  4.9361533E+00  5.9617857E+00  6.0656722E+00  6.1203062E+00  1.1743349E+02  6.1215529E+00  6.0673600E+00  5.9614364E+00  4.9362208E+00  2.6019125E+00  3.0440554E-01
  3.0057094E+00  5.3287883E+00  6.3507292E+00  6.4545759E+00  6.5088797E+00  1.2914414E+02  6.5101494E+00  6.4563009E+00  6.3503798E+00  5.3288580E+00  3.0057249E+00  3.2744995E-01
  3.4326583E+00  5.7446718E+00  6.7629677E+00  6.8667658E+00  6.9207515E+00  1.4170959E+02  6.9220442E+00  6.8685284E+00  6.7626180E+00  5.7447436E+00  3.4326754E+00  3.5246156E-01
  3.8838466E+00  6.1848991E+00  7.1995964E+00  7.3033359E+00  7.3570167E+00  1.5516356E+02  7.3583327E+00  7.3051365E+00  7.1992464E+00  6.1849730E+00  3.8838652E+00  3.7958703E-01
  4.3604028E+00  6.6505932E+00  7.6617383E+00  7.7654074E+00  7.8187983E+00  1.6954001E+02  7.8201376E+00  7.7672463E+00  7.6613879E+00  6.6506691E+00  4.3604229E+00  4.0898301E-01
  4.8634828E+00  7.1429041E+00  8.1505439E+00  8.2541292E+00  8.3072465E+00  1.8487311E+02  8.3086094E+00  8.2560068E+00  8.1501931E+00  7.1429820E+00  4.8635044E+00  4.4081673E-01
  5.3942695E+00  7.6630091E+00  8.6671911E+00  8.7706772E+00  8.8235392E+00  2.0119720E+02  8.8249257E+00  8.7725937E+00  8.6668399E+00  7.6630889E+00  5.3942925E+00  4.7526665E-01
  5.9539728E+00  8.2121125E+00  9.2128851E+00  9.3162544E+00  9.3688816E+00  2.1854679E+02  9.3702919E+00  9.3182103E+00  9.2125335E+00  8.2121942E+00  5.9539972E+00  5.1252312E-01
  6.5438297E+00  8.7914454E+00  9.7888583E+00  9.8920907E+00  9.9445059E+00  2.3695649E+02  9.9459401E+00  9.8940863E+00  9.7885062E+00  8.7915289E+00  6.5438554E+00  5.5278908E-01
  7.1651036E+00  9.4022653E+00  1.0396370E+01  1.0499443E+01  1.0551671E+01  2.5646101E+02  1.0553130E+01  1.0501478E+01  1.0396017E+01  9.4023506E+00  7.1651306E+00  5.9628084E-01
  7.8190845E+00  1.0045856E+01  1.1036706E+01  1.1139593E+01  1.1191663E+01  2.7709511E+02  1.1193146E+01  1.1141669E+01  1.1036353E+01  1.0045943E+01  7.8191127E+00  6.4322880E-01
  8.5070884E+00  1.0723529E+01  1.1711179E+01  1.1813851E+01  1.1865795E+01  2.9889359E+02  1.1867302E+01  1.1815968E+01  1.1710825E+01  1.0723617E+01  8.5071179E+00  6.9387835E-01
  9.2304574E+00  1.1436617E+01  1.2421126E+01  1.2523551E+01  1.2575403E+01  3.2189124E+02  1.2576935E+01  1.2525710E+01  1.2420772E+01  1.1436708E+01  9.2304880E+00  7.4849065E-01
  9.9905588E+00  1.2186484E+01  1.3167913E+01  1.3270054E+01  1.3321853E+01  3.4612281E+02  1.3323410E+01  1.3272254E+01  1.3167558E+01  1.2186576E+01  9.9905906E+00  8.0734363E-01
  1.0788785E+01  1.2974513E+01  1.3952927E+01  1.4054743E+01  1.4106533E+01  3.7162301E+02  1.4108115E+01  1.4056986E+01  1.3952572E+01  1.2974607E+01  1.0788818E+01  8.7073286E-01
  1.1626553E+01  1.3802116E+01  1.4777584E+01  1.4879028E+01  1.4930857E+01  3.9842644E+02  1.4932464E+01  1.4881314E+01  1.4777228E+01  1.3802212E+01  1.1626587E+01  9.3897264E-01
  1.2505305E+01  1.4670726E+01  1.5643321E+01  1.5744343E+01  1.5796264E+01  4.2656759E+02  1.5797897E+01  1.5746672E+01  1.5642964E+01  1.4670823E+01  1.2505340E+01  1.0123970E+00
  1.3426506E+01  1.5581801E+01  1.6551601E+01  1.6652144E+01  1.6704216E+01  4.5608079E+02  1.6705874E+01  1.6654516E+01  1.6551243E+01  1.5581899E+01  1.3426542E+01  1.0913608E+00
  1.4391643E+01  1.6536820E+01  1.7503909E+01  1.7603909E+01  1.7656198E+01  4.8700022E+02  1.7657881E+01  1.7606325E+01  1.7503550E+01  1.6536920E+01  1.4391680E+01  1.1762410E+00
  1.5402227E+01  1.7537285E+01  1.8501753E+01  1.8601141E+01  1.8653718E+01  5.1935981E+02  1.8655428E+01  1.8603602E+01  1.8501394E+01  1.7537387E+01  1.5402265E+01  1.2674377E+00
  1.6459792E+01  1.8584720E+01  1.9546664E+01  1.9645362E+01  1.9698306E+01  5.5319328E+02  1.9700042E+01  1.9647868E+01  1.9546304E+01  1.8584823E+01  1.6459831E+01  1.3653757E+00
  1.7565890E+01  1.9680670E+01  2.0640193E+01  2.0738115E+01  2.0791514E+01  5.8853407E+02  2.0793277E+01  2.0740667E+01  2.0639832E+01  1.9680774E+01  1.7565930E+01  1.4705056E+00
  1.8722098E+01  2.0826697E+01  2.1783913E+01  2.1880965E+01  2.1934915E+01  6.2541533E+02  2.1936705E+01  2.1883563E+01  2.1783551E+01  2.0826803E+01  1.8722139E+01  1.5833053E+00
  1.9930008E+01  2.2024387E+01  2.2979415E+01  2.3075494E+01  2.3130100E+01  6.6386988E+02  2.3131917E+01  2.3078139E+01  2.2979052E+01  2.2024494E+01  1.9930050E+01  1.7042817E+00
  2.1191236E+01  2.3275340E+01  2.4228312E+01  2.4323303E+01  2.4378681E+01  7.0393018E+02  2.4380525E+01  2.4325995E+01  2.4227948E+01  2.3275448E+01  2.1191278E+01  1.8339719E+00
  2.2507412E+01  2.4581176E+01  2.5532233E+01  2.5626012E+01  2.5682288E+01  7.4562831E+02  2.5684159E+01  2.5628752E+01  2.5531868E+01  2.4581286E+01  2.2507455E+01  1.9729452E+00
  2.3880186E+01  2.5943531E+01  2.6892825E+01  2.6985256E+01  2.7042568E+01  7.8899593E+02  2.7044468E+01  2.6988044E+01  2.6892459E+01  2.5943642E+01  2.3880230E+01  2.1218045E+00
  2.5311224E+01  2.7364058E+01  2.8311754E+01  2.8402686E+01  2.8461186E+01  8.3406427E+02  2.8463113E+01  2.8405524E+01  2.8311387E+01  2.7364170E+01  2.5311269E+01  2.2811884E+00
  2.6802209E+01  2.8844423E+01  2.9790698E+01  2.9879969E+01  2.9939821E+01  8.8086409E+02  2.9941777E+01  2.9882856E+01  2.9790331E+01  2.8844536E+01  2.6802254E+01  2.4517731E+00
  2.8354835E+01  3.0386306E+01  3.1331354E+01  3.1418785E+01  3.1480169E+01  9.2942562E+02  3.1482154E+01  3.1421722E+01  3.1330985E+01  3.0386421E+01  2.8354882E+01  2.6342741E+00
  2.9970816E+01  3.1991401E+01  3.2935429E+01  3.3020827E+01  3.3083938E+01  9.7977861E+02  3.3085952E+01  3.3023815E+01  3.2935060E+01  3.1991517E+01  2.9970863E+01  2.8294487E+00
  3.1651872E+01  3.3661413E+01  3.4604647E+01  3.4687799E+01  3.4752851E+01  1.0319522E+03  3.4754893E+01  3.4690838E+01  3.4604276E+01  3.3661531E+01  3.1651920E+01  3.0380981E+00
  3.3399741E+01  3.5398058E+01  3.6340740E+01  3.6421417E+01  3.6488640E+01  1.0859751E+03  3.6490712E+01  3.6424508E+01  3.6340368E+01  3.5398177E+01  3.3399790E+01  3.2610693E+00
  3.5216167E+01  3.7203062E+01  3.8145453E+01  3.8223406E+01  3.8293051E+01  1.1418751E+03  3.8295153E+01  3.8226550E+01  3.8145080E+01  3.7203182E+01  3.5216217E+01  3.4992583E+00
  3.7102908E+01  3.9078157E+01  4.0020540E+01  4.0095498E+01  4.0167838E+01  1.1996797E+03  4.0169970E+01  4.0098696E+01  4.0020167E+01  3.9078278E+01  3.7102958E+01  3.7536120E+00
  3.9061726E+01  4.1025086E+01  4.1967766E+01  4.2039436E+01  4.2114764E+01  1.2594155E+03  4.2116927E+01  4.2042688E+01  4.1967391E+01  4.1025208E+01  3.9061777E+01  4.0251314E+00
  4.1094396E+01  4.3045594E+01  4.3988901E+01  4.4056966E+01  4.4135600E+01  1.3211086E+03  4.4137793E+01  4.4060273E+01  4.3988525E+01  4.3045718E+01  4.1094447E+01  4.3148739E+00
  4.3202694E+01  4.5141435E+01  4.6085721E+01  4.6149838E+01  4.6232124E+01  1.3847842E+03  4.6234348E+01  4.6153201E+01  4.6085344E+01  4.5141560E+01  4.3202746E+01  4.6239567E+00
  4.5388405E+01  4.7314363E+01  4.8260010E+01  4.8319808E+01  4.8406117E+01  1.4504669E+03  4.8408372E+01  4.8323227E+01  4.8259632E+01  4.7314489E+01  4.5388457E+01  4.9535597E+00
  4.7653316E+01  4.9566136E+01  5.0513554E+01  5.0568634E+01  5.0659366E+01  1.5181805E+03  5.0661653E+01  5.0572110E+01  5.0513175E+01  4.9566263E+01  4.7653369E+01  5.3049291E+00
  4.9999218E+01  5.1898512E+01  5.2848142E+01  5.2898073E+01  5.2993661E+01  1.5879481E+03  5.2995980E+01  5.2901606E+01  5.2847762E+01  5.1898640E+01  4.9999272E+01  5.6793804E+00
  5.2427903E+01  5.4313250E+01  5.5265567E+01  5.5309883E+01  5.5410793E+01  1.6597918E+03  5.5413144E+01  5.5313475E+01  5.5265185E+01  5.4313379E+01  5.2427958E+01  6.0783021E+00
  5.4941164E+01  5.6812106E+01  5.7767618E+01  5.7805820E+01  5.7912553E+01  1.7337330E+03  5.7914937E+01  5.7809471E+01  5.7767235E+01  5.6812236E+01  5.4941219E+01  6.5031600E+00
  1.7056296E+00  3.8829474E+00  4.8573765E+00  4.9619593E+00  5.0111095E+00  8.9693884E+01  5.0124936E+00  4.9638455E+00  4.8570045E+00  3.8830182E+00  1.7056412E+00  2.4775295E-01
  2.0372624E+00  4.2042169E+00  5.1751944E+00  5.2797501E+00  5.3285642E+00  9.8992534E+01  5.3299745E+00  5.2816794E+00  5.1748224E+00  4.2042902E+00  2.0372760E+00  2.6564604E-01
  2.3877217E+00  4.5444083E+00  5.5119716E+00  5.6164939E+00  5.6649817E+00  1.0899006E+02  5.6664184E+00  5.6184667E+00  5.5115996E+00  4.5444841E+00  2.3877371E+00  2.8507782E-01
  2.7579141E+00  4.9044239E+00  5.8686103E+00  5.9730918E+00  6.0212640E+00  1.1971459E+02  6.0227272E+00  5.9751084E+00  5.8682381E+00  4.9045021E+00  2.7579314E+00  3.0616237E-01
  3.1487680E+00  5.2851876E+00  6.2460341E+00  6.3504663E+00  6.3983347E+00  1.3119436E+02  6.3998246E+00  6.3525271E+00  6.2456618E+00  5.2852681E+00  3.1487871E+00  3.2902144E-01
  3.5612331E+00  5.6876443E+00  6.6451886E+00  6.7495616E+00  6.7971391E+00  1.4345771E+02  6.7986558E+00  6.7516671E+00  6.6448160E+00  5.6877271E+00  3.5612539E+00  3.5378501E-01
  3.9962803E+00  6.1127608E+00  7.0670406E+00  7.1713432E+00  7.2186440E+00  1.5653303E+02  7.2201877E+00  7.1734936E+00  7.0666678E+00  6.1128458E+00  3.9963028E+00  3.8059170E-01
  4.4549018E+00  6.5615245E+00  7.5125786E+00  7.6167977E+00  7.6638379E+00  1.7044877E+02  7.6654087E+00  7.6189935E+00  7.5122055E+00  6.5616117E+00  4.4549259E+00  4.0958931E-01
  4.9381108E+00  7.0349443E+00  7.9828121E+00  8.0869329E+00  8.1337300E+00  1.8523338E+02  8.1353280E+00  8.0891746E+00  7.9824386E+00  7.0350337E+00  4.9381365E+00  4.4093539E-01
  5.4469413E+00  7.5340496E+00  8.4787716E+00  8.5827774E+00  8.6293508E+00  2.0091533E+02  8.6309764E+00  8.5850652E+00  8.4783977E+00  7.5341409E+00  5.4469686E+00  4.7479774E-01
  5.9824479E+00  8.0598901E+00  9.0015086E+00  9.1053801E+00  9.1517517E+00  2.1752304E+02  9.1534049E+00  9.1077146E+00  9.0011342E+00  8.0599835E+00  5.9824766E+00  5.1135507E-01
  6.5457055E+00  8.6135360E+00  9.5520947E+00  9.6558103E+00  9.7020043E+00  2.3508490E+02  9.7036853E+00  9.6581920E+00  9.5517199E+00  8.6136314E+00  6.5457357E+00  5.5079761E-01
  7.1378091E+00  9.1960773E+00  1.0131622E+01  1.0235157E+01  1.0281201E+01  2.5362922E+02  1.0282910E+01  1.0237587E+01  1.0131247E+01  9.1961746E+00  7.1378406E+00  5.9332773E-01
  7.7598732E+00  9.8086236E+00  1.0741202E+01  1.0844530E+01  1.0890452E+01  2.7318421E+02  1.0892189E+01  1.0847007E+01  1.0740827E+01  9.8087227E+00  7.7599061E+00  6.3916068E-01
  8.4130320E+00  1.0452303E+01  1.1381967E+01  1.1485056E+01  1.1530890E+01  2.9377797E+02  1.1532656E+01  1.1487582E+01  1.1381591E+01  1.0452404E+01  8.4130662E+00  6.8852532E-01
  9.0984382E+00  1.1128264E+01  1.2055067E+01  1.2157882E+01  1.2203666E+01  3.1543846E+02  1.2205460E+01  1.2160457E+01  1.2054689E+01  1.1128367E+01  9.0984737E+00  7.4166483E-01
  9.8172634E+00  1.1837671E+01  1.2761670E+01  1.2864174E+01  1.2909947E+01  3.3819345E+02  1.2911770E+01  1.2866799E+01  1.2761292E+01  1.1837776E+01  9.8173001E+00  7.9883759E-01
