# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_100/LUXqed17_PDF4LHC15_nnlo_100-mu2-10000-imem-98.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_100/LUXqed17_plus_PDF4LHC15_nnlo_100_0098.dat
# Stamped by ./gen_qed_grid on  1/08/2017 at 14:07:56
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_100, imem =           98
 # Qphoton =    100.00000000000000     
# charm mass = 1.2750000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.1799998E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.56395142294423     
 # QCD coupling at MZ =   0.11800230075848538     
# ymax =  14.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031857, mom_gluon =    0.4554513, mom_weighted_gluon =    0.4554513
# total momentum  (final) at Qlo (& components) 1.0000104 0.0000000 0.0048446 0.0138573 0.0223493 0.0337924 0.0386264 0.4522656 0.1312870 0.2566387 0.0245291 0.0137988 0.0048353 0.0000000 0.0000000 0.0031857 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9964238  0.9982388  1.9975032  0.0008311 -0.0001283 -0.0000211  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00699 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 8.3152872E-07 1.1212865E-06 1.5120128E-06 2.0388898E-06 2.7493577E-06 3.7073848E-06 4.9992245E-06 6.7411758E-06 9.0900451E-06 1.2257245E-05 1.6527794E-05 2.2285915E-05 3.0049506E-05 4.0516550E-05 5.4627554E-05 7.3649487E-05 9.9288502E-05 1.3384109E-04 1.8039640E-04 2.4310624E-04 3.2754425E-04 4.4118124E-04 5.9401019E-04 7.9936044E-04 1.0749453E-03 1.4441868E-03 1.9378493E-03 2.5959859E-03 3.4701362E-03 4.6256093E-03 6.1435207E-03 8.1220430E-03 1.0676124E-02 1.3934832E-02 1.8035677E-02 2.3115844E-02 2.9301267E-02 3.6695443E-02 4.5370399E-02 5.5361774E-02 6.6668768E-02 7.9258282E-02 9.3071636E-02 1.0803208E-01 1.2405167E-01 1.4103685E-01 1.5889232E-01 1.7752363E-01 1.9683852E-01 2.1674753E-01 2.3716418E-01 2.5800482E-01 2.7918855E-01 3.0063709E-01 3.2227485E-01 3.4402909E-01 3.6583026E-01 3.8761244E-01 4.0931381E-01 4.3087716E-01 4.5225035E-01 4.7338666E-01 4.9424503E-01 5.1479017E-01 5.3499251E-01 5.5482802E-01 5.7427791E-01 5.9332826E-01 6.1196956E-01 6.3019625E-01 6.4800619E-01 6.6540022E-01 6.8238165E-01 6.9895587E-01 7.1512993E-01 7.3091218E-01 7.4631202E-01 7.6133955E-01 7.7600544E-01 7.9032067E-01 8.0429639E-01 8.1794382E-01 8.3127410E-01 8.4429826E-01 8.5702710E-01 8.6947121E-01 8.8164084E-01 8.9354598E-01 9.0519626E-01 9.1660096E-01 9.2776904E-01 9.3870909E-01 9.4942938E-01 9.5993782E-01 9.7024199E-01 9.8034916E-01 9.9026628E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  2.0504505E+00  4.6171750E+00  5.7411680E+00  5.8448452E+00  5.9065422E+00  1.0502230E+02  5.9074654E+00  5.8461659E+00  5.7409146E+00  4.6172309E+00  2.0504596E+00  2.8098155E-01
  2.4428379E+00  4.9965733E+00  6.1159499E+00  6.2196217E+00  6.2809278E+00  1.1593152E+02  6.2818707E+00  6.2209753E+00  6.1156961E+00  4.9966314E+00  2.4428485E+00  3.0225586E-01
  2.8585726E+00  5.3994694E+00  6.5142943E+00  6.6179528E+00  6.6788794E+00  1.2772638E+02  6.6798420E+00  6.6193394E+00  6.5140402E+00  5.3995295E+00  2.8585848E+00  3.2540931E-01
  3.2988632E+00  5.8270652E+00  6.9374024E+00  7.0410384E+00  7.1015979E+00  1.4044623E+02  7.1025805E+00  7.0424582E+00  6.9371479E+00  5.8271274E+00  3.2988769E+00  3.5058612E-01
  3.7649520E+00  6.2805968E+00  7.3865093E+00  7.4901123E+00  7.5503184E+00  1.5413085E+02  7.5513210E+00  7.4915657E+00  7.3862543E+00  6.2806609E+00  3.7649672E+00  3.7794065E-01
  4.2581151E+00  6.7613336E+00  7.8628842E+00  7.9664424E+00  8.0263099E+00  1.6882043E+02  8.0273327E+00  7.9679296E+00  7.8626287E+00  6.7613996E+00  4.2581316E+00  4.0763804E-01
  4.7796623E+00  7.2705795E+00  8.3678306E+00  8.4713305E+00  8.5308758E+00  1.8455554E+02  8.5319190E+00  8.4728518E+00  8.3675746E+00  7.2706474E+00  4.7796803E+00  4.3985491E-01
  5.3309380E+00  7.8096722E+00  8.9026864E+00  9.0061127E+00  9.0653540E+00  2.0137709E+02  9.0664176E+00  9.0076685E+00  8.9024298E+00  7.8097419E+00  5.3309572E+00  4.7478005E-01
  5.9133203E+00  8.3799836E+00  9.4688239E+00  9.5721594E+00  9.6311167E+00  2.1932636E+02  9.6322008E+00  9.5737498E+00  9.4685667E+00  8.3800551E+00  5.9133408E+00  5.1261517E-01
  6.5282219E+00  8.9829199E+00  1.0067650E+01  1.0170875E+01  1.0229571E+01  2.3844492E+02  1.0230675E+01  1.0172500E+01  1.0067392E+01  8.9829931E+00  6.5282436E+00  5.5357569E-01
  7.1770892E+00  9.6199210E+00  1.0700606E+01  1.0803698E+01  1.0862157E+01  2.5877463E+02  1.0863282E+01  1.0805359E+01  1.0700347E+01  9.6199959E+00  7.1771122E+00  5.9789157E-01
  7.8614031E+00  1.0292461E+01  1.1369167E+01  1.1472101E+01  1.1530351E+01  2.8035757E+02  1.1531497E+01  1.1473797E+01  1.1368908E+01  1.0292538E+01  7.8614272E+00  6.4580819E-01
  8.5826782E+00  1.1002048E+01  1.2074843E+01  1.2177591E+01  1.2235662E+01  3.0323606E+02  1.2236829E+01  1.2179323E+01  1.2074583E+01  1.1002126E+01  8.5827034E+00  6.9758729E-01
  9.3424629E+00  1.1750224E+01  1.2819177E+01  1.2921708E+01  1.2979634E+01  3.2745259E+02  1.2980823E+01  1.2923476E+01  1.2818916E+01  1.1750303E+01  9.3424893E+00  7.5350792E-01
  1.0142339E+01  1.2538562E+01  1.3603747E+01  1.3706024E+01  1.3763844E+01  3.5304979E+02  1.3765055E+01  1.3707830E+01  1.3603486E+01  1.2538643E+01  1.0142367E+01  8.1386746E-01
  1.0983922E+01  1.3368671E+01  1.4430165E+01  1.4532148E+01  1.4589903E+01  3.8007043E+02  1.4591136E+01  1.4533990E+01  1.4429902E+01  1.3368754E+01  1.0983951E+01  8.7898273E-01
  1.1868860E+01  1.4242192E+01  1.5300073E+01  1.5401718E+01  1.5459456E+01  4.0855733E+02  1.5460710E+01  1.5403597E+01  1.5299810E+01  1.4242277E+01  1.1868890E+01  9.4919112E-01
  1.2798834E+01  1.5160797E+01  1.6215148E+01  1.6316405E+01  1.6374178E+01  4.3855337E+02  1.6375454E+01  1.6318323E+01  1.6214885E+01  1.5160883E+01  1.2798865E+01  1.0248518E+00
  1.3775557E+01  1.6126190E+01  1.7177101E+01  1.7277914E+01  1.7335779E+01  4.7010142E+02  1.7337077E+01  1.7279870E+01  1.7176836E+01  1.6126278E+01  1.3775589E+01  1.1063468E+00
