PdfType: central
Format: lhagrid1
---
0.0017054071437846824  0.0023663717927158772  0.0032835065114916336  0.0045560951344142606  0.006321900931575537  0.008772080083835605  0.012171875173318797  0.01688932885004782  0.023435126054392588  0.03251787788972533  0.045120831865672416  0.06260831273044294  0.08687341657668107  0.12054294675211528  0.16726177678136434  0.23208742382571634  0.32203754697922743  0.4468496394801502  0.620035154833731  0.8603421805977902  1.0  
0.1e+001 0.1e+007
-14 -12 12 14
1.02916897865998e+05 9.38846179889299e+02 1.61438460675412e+03 1.11917345050674e+05
1.02916897865998e+05 9.38846179889299e+02 1.61438460675412e+03 1.11917345050674e+05
1.36222908789107e+05 2.81269798244310e+03 2.48667152073198e+03 1.38653404011643e+05
1.36222908789107e+05 2.81269798244310e+03 2.48667152073198e+03 1.38653404011643e+05
1.70126139115291e+05 4.00756902842764e+03 4.36875784644250e+03 1.79244611158461e+05
1.70126139115291e+05 4.00756902842764e+03 4.36875784644250e+03 1.79244611158461e+05
2.24141591721823e+05 7.92814093263479e+03 6.10819510625752e+03 2.27012440842497e+05
2.24141591721823e+05 7.92814093263479e+03 6.10819510625752e+03 2.27012440842497e+05
2.51536810762850e+05 1.43366229727084e+04 1.20131276585076e+04 2.78334842287347e+05
2.51536810762850e+05 1.43366229727084e+04 1.20131276585076e+04 2.78334842287347e+05
2.87194716928812e+05 2.12546646892265e+04 1.76693753439372e+04 3.11971664425426e+05
2.87194716928812e+05 2.12546646892265e+04 1.76693753439372e+04 3.11971664425426e+05
3.04364721552106e+05 3.14912555177044e+04 2.45513841306078e+04 3.43722966836322e+05
3.04364721552106e+05 3.14912555177044e+04 2.45513841306078e+04 3.43722966836322e+05
2.95449858067389e+05 4.21126190907761e+04 3.19343423762045e+04 3.46187499103551e+05
2.95449858067389e+05 4.21126190907761e+04 3.19343423762045e+04 3.46187499103551e+05
2.67549004867071e+05 5.27051092554291e+04 3.99333142380669e+04 3.14502034614054e+05
2.67549004867071e+05 5.27051092554291e+04 3.99333142380669e+04 3.14502034614054e+05
2.30098900758964e+05 5.46799706182139e+04 4.14961589920182e+04 2.77744645364416e+05
2.30098900758964e+05 5.46799706182139e+04 4.14961589920182e+04 2.77744645364416e+05
1.84178898425590e+05 5.06148718848924e+04 4.03080558298280e+04 2.29792735788543e+05
1.84178898425590e+05 5.06148718848924e+04 4.03080558298280e+04 2.29792735788543e+05
1.32955053686194e+05 4.12439147364428e+04 3.44220717507891e+04 1.76710443636591e+05
1.32955053686194e+05 4.12439147364428e+04 3.44220717507891e+04 1.76710443636591e+05
8.81939343297826e+04 2.98909017277825e+04 2.72621477438060e+04 1.26354288274450e+05
8.81939343297826e+04 2.98909017277825e+04 2.72621477438060e+04 1.26354288274450e+05
5.15253661572673e+04 1.84174515867955e+04 1.88429812670834e+04 8.17336921859096e+04
5.15253661572673e+04 1.84174515867955e+04 1.88429812670834e+04 8.17336921859096e+04
2.55573872507263e+04 9.47499246547221e+03 1.12033385574028e+04 4.54546351127797e+04
2.55573872507263e+04 9.47499246547221e+03 1.12033385574028e+04 4.54546351127797e+04
1.07310816960123e+04 3.83420441879460e+03 5.44216915859482e+03 2.10417918422680e+04
1.07310816960123e+04 3.83420441879460e+03 5.44216915859482e+03 2.10417918422680e+04
3.50933796125515e+03 1.18782042065071e+03 1.95680162427613e+03 7.79735957828839e+03
3.50933796125515e+03 1.18782042065071e+03 1.95680162427613e+03 7.79735957828839e+03
7.33806964269158e+02 1.91504893554771e+02 3.87592237953230e+02 2.09582234853413e+03
7.33806964269158e+02 1.91504893554771e+02 3.87592237953230e+02 2.09582234853413e+03
4.96162013025970e+01 6.46781723201703e+00 2.11082126922296e+01 2.08486859748788e+02
4.96162013025970e+01 6.46781723201703e+00 2.11082126922296e+01 2.08486859748788e+02
1.73794426090862e+00 0.00000000000000e+00 0.00000000000000e+00 3.25720350876964e+00
1.73794426090862e+00 0.00000000000000e+00 0.00000000000000e+00 3.25720350876964e+00
0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
---
