PdfType: replica
FromMCReplica: 3
Format: lhagrid1
---
1.000000e-09 1.297085e-09 1.682429e-09 2.182253e-09 2.830567e-09 3.671486e-09 4.762229e-09 6.177014e-09 8.012111e-09 1.039239e-08 1.347981e-08 1.748445e-08 2.267881e-08 2.941634e-08 3.815547e-08 4.949087e-08 6.419383e-08 8.326480e-08 1.080014e-07 1.400869e-07 1.817043e-07 2.356856e-07 3.057035e-07 3.965223e-07 5.143213e-07 6.671152e-07 8.652999e-07 1.122359e-06 1.455780e-06 1.888246e-06 2.449174e-06 3.176717e-06 4.120354e-06 5.344253e-06 6.931619e-06 8.990343e-06 1.166030e-05 1.512283e-05 1.961295e-05 2.543522e-05 3.298417e-05 4.277071e-05 5.545612e-05 7.189583e-05 9.319542e-05 1.207824e-04 1.564972e-04 2.027089e-04 2.624598e-04 3.396452e-04 4.392344e-04 5.675357e-04 7.325076e-04 9.441121e-04 1.214693e-03 1.559353e-03 1.996275e-03 2.546915e-03 3.235975e-03 4.091034e-03 5.141760e-03 6.418651e-03 7.951379e-03 9.766900e-03 1.188761e-02 1.432989e-02 1.710323e-02 2.021007e-02 2.364640e-02 2.740269e-02 3.146525e-02 3.581748e-02 4.044111e-02 4.531713e-02 5.042663e-02 5.575126e-02 6.127360e-02 6.697738e-02 7.284756e-02 7.887033e-02 8.503312e-02 9.132449e-02 9.773409e-02 1.042525e-01 1.108714e-01 1.175829e-01 1.243802e-01 1.312571e-01 1.382077e-01 1.452270e-01 1.523103e-01 1.594532e-01 1.666520e-01 1.739029e-01 1.812029e-01 1.885489e-01 1.959381e-01 2.033682e-01 2.108366e-01 2.183414e-01 2.258805e-01 2.334521e-01 2.410545e-01 2.486862e-01 2.563457e-01 2.640316e-01 2.717427e-01 2.794778e-01 2.872357e-01 2.950155e-01 3.028163e-01 3.106369e-01 3.184768e-01 3.263349e-01 3.342107e-01 3.421033e-01 3.500121e-01 3.579364e-01 3.658758e-01 3.738296e-01 3.817972e-01 3.897783e-01 3.977722e-01 4.057786e-01 4.137970e-01 4.218269e-01 4.298681e-01 4.379202e-01 4.459827e-01 4.540554e-01 4.621379e-01 4.702299e-01 4.783312e-01 4.864414e-01 4.945603e-01 5.026876e-01 5.108231e-01 5.189665e-01 5.271177e-01 5.352764e-01 5.434423e-01 5.516154e-01 5.597953e-01 5.679820e-01 5.761753e-01 5.843749e-01 5.925807e-01 6.007926e-01 6.090104e-01 6.172340e-01 6.254631e-01 6.336978e-01 6.419378e-01 6.501830e-01 6.584333e-01 6.666887e-01 6.749488e-01 6.832138e-01 6.914834e-01 6.997575e-01 7.080361e-01 7.163191e-01 7.246063e-01 7.328977e-01 7.411932e-01 7.494926e-01 7.577960e-01 7.661033e-01 7.744142e-01 7.827289e-01 7.910472e-01 7.993690e-01 8.076943e-01 8.160229e-01 8.243550e-01 8.326902e-01 8.410288e-01 8.493704e-01 8.577152e-01 8.660630e-01 8.744137e-01 8.827674e-01 8.911240e-01 8.994834e-01 9.078456e-01 9.162105e-01 9.245781e-01 9.329484e-01 9.413212e-01 9.496966e-01 9.580744e-01 9.664548e-01 9.748376e-01 9.832227e-01 9.916102e-01 1.000000e+00
1.650000e+00 1.787439e+00 1.942905e+00 2.119375e+00 2.320410e+00 2.550294e+00 2.814202e+00 3.118412e+00 3.470578e+00 3.880075e+00 4.358452e+00 4.920000e+00
22 -6 -5 -4 -3 -2 -1 21 1 2 3 4 5 6
0.00000000e+00 0.00000000e+00 0.00000000e+00 -1.36060722e-03 2.04255700e+00 2.15207124e+00 2.15206003e+00 4.66515493e+00 2.15345001e+00 2.15343881e+00 2.04375648e+00 -1.36060698e-03 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 3.94256705e-01 2.43058407e+00 2.54009590e+00 2.54008445e+00 3.85737304e+00 2.54149418e+00 2.54148268e+00 2.43179841e+00 3.94258509e-01 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 8.50175636e-01 2.87914529e+00 2.98866016e+00 2.98864845e+00 3.05447166e+00 2.99007777e+00 2.99006602e+00 2.88037428e+00 8.50179129e-01 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 1.37086666e+00 3.39260490e+00 3.50212491e+00 3.50211293e+00 2.46184837e+00 3.50356174e+00 3.50354972e+00 3.39384838e+00 1.37087173e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 1.96186033e+00 3.97648624e+00 4.08601334e+00 4.08600109e+00 2.33884002e+00 4.08746927e+00 4.08745698e+00 3.97774406e+00 1.96186689e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 2.62961456e+00 4.63724043e+00 4.74677641e+00 4.74676389e+00 3.00316341e+00 4.74825134e+00 4.74823879e+00 4.63851247e+00 2.62962252e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 3.38166727e+00 5.38239896e+00 5.49194547e+00 5.49193268e+00 4.83649823e+00 5.49343934e+00 5.49342652e+00 5.38368511e+00 3.38167654e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 4.22679366e+00 6.22073102e+00 6.33028958e+00 6.33027651e+00 8.29044951e+00 6.33180231e+00 6.33178923e+00 6.22203116e+00 4.22680416e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 5.17517788e+00 7.16241507e+00 7.27198709e+00 7.27197374e+00 1.38929317e+01 7.27351863e+00 7.27350527e+00 7.16372911e+00 5.17518955e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 6.23859009e+00 8.21921593e+00 8.32880271e+00 8.32878907e+00 2.22549683e+01 8.33035302e+00 8.33033940e+00 8.22054379e+00 6.23860286e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 7.43057889e+00 9.40467715e+00 9.51427990e+00 9.51426598e+00 3.40779631e+01 9.51584896e+00 9.51583506e+00 9.40601877e+00 7.43059270e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 8.76667226e+00 1.07343220e+01 1.08439418e+01 1.08439276e+01 5.01614149e+01 1.08455296e+01 1.08455155e+01 1.07356773e+01 8.76668705e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 -1.43321371e-03 1.98109853e+00 2.09098029e+00 2.09096789e+00 4.61304188e+00 2.09246874e+00 2.09245634e+00 1.98238516e+00 -1.43321347e-03 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 3.79200619e-01 2.35416381e+00 2.46403668e+00 2.46402403e+00 3.91890710e+00 2.46554622e+00 2.46553344e+00 2.35546632e+00 3.79202561e-01 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 8.17756401e-01 2.78557313e+00 2.89544870e+00 2.89543573e+00 3.27845381e+00 2.89697912e+00 2.89696604e+00 2.78689123e+00 8.17760161e-01 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 1.31765348e+00 3.27844782e+00 3.38832826e+00 3.38831498e+00 2.89298840e+00 3.38987943e+00 3.38986605e+00 3.27978135e+00 1.31765894e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 1.88411536e+00 3.83800430e+00 3.94789159e+00 3.94787800e+00 3.01650307e+00 3.94946339e+00 3.94944972e+00 3.83935310e+00 1.88412242e+00 0.00000000e+00 0.00000000e+00
