  8.6780618E+00  7.2236730E+00  7.5947112E+00  7.7406833E+00  7.7723646E+00  3.2251841E+02  7.7733890E+00  7.7425178E+00  7.5944841E+00  7.2237577E+00  8.6780936E+00  9.5085343E-01
  9.6168630E+00  8.1916723E+00  8.5661594E+00  8.7130141E+00  8.7434508E+00  3.5849674E+02  8.7444936E+00  8.7148847E+00  8.5659317E+00  8.1917584E+00  9.6168958E+00  1.0319812E+00
  1.0612365E+01  9.2160035E+00  9.5938813E+00  9.7416042E+00  9.7708125E+00  3.9619562E+02  9.7718739E+00  9.7435114E+00  9.5936530E+00  9.2160910E+00  1.0612398E+01  1.1198311E+00
  1.1666338E+01  1.0298438E+01  1.0679656E+01  1.0828226E+01  1.0856229E+01  4.3565612E+02  1.0857309E+01  1.0830170E+01  1.0679428E+01  1.0298527E+01  1.1666372E+01  1.2148864E+00
  1.2780585E+01  1.1440777E+01  1.1825294E+01  1.1974683E+01  1.2001510E+01  4.7691918E+02  1.2002609E+01  1.1976664E+01  1.1825065E+01  1.1440867E+01  1.2780620E+01  1.3176606E+00
  1.3956937E+01  1.2644850E+01  1.3032634E+01  1.3182805E+01  1.3208494E+01  5.2002553E+02  1.3209612E+01  1.3184824E+01  1.3032404E+01  1.2644942E+01  1.3956973E+01  1.4286992E+00
  1.5197255E+01  1.3912516E+01  1.4303544E+01  1.4454451E+01  1.4479050E+01  5.6501568E+02  1.4480188E+01  1.4456509E+01  1.4303314E+01  1.3912609E+01  1.5197292E+01  1.5485819E+00
  1.6503429E+01  1.5245660E+01  1.5639921E+01  1.5791508E+01  1.5815074E+01  6.1192988E+02  1.5816231E+01  1.5793605E+01  1.5639689E+01  1.5245754E+01  1.6503467E+01  1.6779240E+00
  1.7877375E+01  1.6646193E+01  1.7043687E+01  1.7195889E+01  1.7218489E+01  6.6080810E+02  1.7219666E+01  1.7198025E+01  1.7043455E+01  1.6646288E+01  1.7877413E+01  1.8173789E+00
  1.9321035E+01  1.8116052E+01  1.8516791E+01  1.8669531E+01  1.8691244E+01  7.1168998E+02  1.8692441E+01  1.8671706E+01  1.8516558E+01  1.8116148E+01  1.9321074E+01  1.9676395E+00
  2.0836378E+01  1.9657198E+01  2.0061209E+01  2.0214396E+01  2.0235313E+01  7.6461477E+02  2.0236530E+01  2.0216612E+01  2.0060975E+01  1.9657296E+01  2.0836418E+01  2.1294411E+00
  2.2425397E+01  2.1271615E+01  2.1678939E+01  2.1832469E+01  2.1852695E+01  8.1962136E+02  2.1853933E+01  2.1834725E+01  2.1678704E+01  2.1271714E+01  2.2425438E+01  2.3035633E+00
  2.4090108E+01  2.2961309E+01  2.3372002E+01  2.3525757E+01  2.3545413E+01  8.7674817E+02  2.3546671E+01  2.3528054E+01  2.3371767E+01  2.2961409E+01  2.4090149E+01  2.4908327E+00
  2.5832548E+01  2.4728307E+01  2.5142443E+01  2.5296287E+01  2.5315509E+01  9.3603319E+02  2.5316789E+01  2.5298626E+01  2.5142207E+01  2.4728409E+01  2.5832591E+01  2.6921250E+00
  2.7654779E+01  2.6574656E+01  2.6992327E+01  2.7146108E+01  2.7165049E+01  9.9751386E+02  2.7166350E+01  2.7148490E+01  2.6992090E+01  2.6574759E+01  2.7654822E+01  2.9083684E+00
  2.9558878E+01  2.8502421E+01  2.8923738E+01  2.9077286E+01  2.9096118E+01  1.0612271E+03  2.9097440E+01  2.9079710E+01  2.8923500E+01  2.8502525E+01  2.9558922E+01  3.1405458E+00
  3.1546945E+01  3.0513685E+01  3.0938780E+01  3.1091902E+01  3.1110819E+01  1.1272093E+03  3.1112163E+01  3.1094370E+01  3.0938541E+01  3.0513790E+01  3.1546989E+01  3.3896978E+00
  3.3621095E+01  3.2610545E+01  3.3039574E+01  3.3192058E+01  3.3211273E+01  1.1954962E+03  3.3212639E+01  3.3194569E+01  3.3039334E+01  3.2610651E+01  3.3621140E+01  3.6569264E+00
  3.5783461E+01  3.4795115E+01  3.5228256E+01  3.5379865E+01  3.5399616E+01  1.2661229E+03  3.5401005E+01  3.5382421E+01  3.5228016E+01  3.4795222E+01  3.5783507E+01  3.9433977E+00
  3.8036191E+01  3.7069521E+01  3.7506980E+01  3.7657452E+01  3.7678002E+01  1.3391238E+03  3.7679413E+01  3.7660053E+01  3.7506739E+01  3.7069629E+01  3.8036237E+01  4.2503456E+00
  4.0381445E+01  3.9435900E+01  3.9877911E+01  4.0026956E+01  4.0048596E+01  1.4145327E+03  4.0050029E+01  4.0029603E+01  3.9877669E+01  3.9436010E+01  4.0381492E+01  4.5790752E+00
  4.2821397E+01  4.1896402E+01  4.2343226E+01  4.2490528E+01  4.2513575E+01  1.4923825E+03  4.2515032E+01  4.2493221E+01  4.2342983E+01  4.1896513E+01  4.2821445E+01  4.9309672E+00
  4.5358232E+01  4.4453183E+01  4.4905115E+01  4.5050323E+01  4.5075129E+01  1.5727056E+03  4.5076609E+01  4.5053063E+01  4.4904871E+01  4.4453295E+01  4.5358280E+01  5.3074810E+00
  4.7994144E+01  4.7108409E+01  4.7565776E+01  4.7708509E+01  4.7735456E+01  1.6555332E+03  4.7736960E+01  4.7711297E+01  4.7565531E+01  4.7108521E+01  4.7994193E+01  5.7101599E+00
  5.0731336E+01  4.9864248E+01  5.0327415E+01  5.0467256E+01  5.0496763E+01  1.7408960E+03  5.0498291E+01  5.0470092E+01  5.0327170E+01  4.9864362E+01  5.0731386E+01  6.1406348E+00
  5.3572017E+01  5.2722876E+01  5.3192247E+01  5.3328738E+01  5.3361262E+01  1.8288238E+03  5.3362814E+01  5.3331623E+01  5.3192001E+01  5.2722991E+01  5.3572067E+01  6.6006295E+00
 -1.5085508E-01 -1.5544233E+00 -1.1463485E+00 -1.0143514E+00 -9.6707442E-01 -5.8797016E+01 -9.6625616E-01 -1.0129005E+00 -1.1465925E+00 -1.5543629E+00 -1.5084499E-01  2.1732358E-01
  2.7050900E-02 -1.3454475E+00 -9.3308827E-01 -8.0068866E-01 -7.5422493E-01 -4.8133373E+01 -7.5338840E-01 -7.9920322E-01 -9.3333209E-01 -1.3453848E+00  2.7062754E-02  2.3206372E-01
  2.3137867E-01 -1.1105257E+00 -6.9400580E-01 -5.6117909E-01 -5.1554954E-01 -3.6632784E+01 -5.1469463E-01 -5.5965881E-01 -6.9424940E-01 -1.1104608E+00  2.3139224E-01  2.4828014E-01
  4.6305460E-01 -8.4871744E-01 -4.2815761E-01 -2.9487961E-01 -2.5010496E-01 -2.4263515E+01 -2.4923156E-01 -2.9332420E-01 -4.2840104E-01 -8.4865037E-01  4.6306982E-01  2.6609827E-01
  7.2303778E-01 -5.5905018E-01 -1.3456837E-01 -8.1539584E-04  4.3084010E-02 -1.0993530E+01  4.3976033E-02  7.7545978E-04 -1.3481167E-01 -5.5898100E-01  7.2305461E-01  2.8565235E-01
  1.0123197E+00 -2.4052003E-01  1.8776880E-01  3.2201977E-01  3.6502412E-01  3.2094719E+00  3.6593490E-01  3.2364639E-01  1.8752557E-01 -2.4044878E-01  1.0123381E+00  3.0708604E-01
  1.3319237E+00  1.0790809E-01  5.3989195E-01  6.7466314E-01  7.1675333E-01  1.8378035E+01  7.1768300E-01  6.7632586E-01  5.3964876E-01  1.0798136E-01  1.3319436E+00  3.3055296E-01
  1.6829048E+00  4.8730003E-01  9.2287001E-01  1.0581826E+00  1.0993405E+00  3.4544916E+01  1.1002892E+00  1.0598818E+00  9.2262681E-01  4.8737527E-01  1.6829261E+00  3.5621731E-01
  2.0663490E+00  8.9875197E-01  1.3378024E+00  1.4736765E+00  1.5138848E+00  5.1743056E+01  1.5148526E+00  1.4754124E+00  1.3375591E+00  8.9882913E-01  2.0663718E+00  3.8425450E-01
  2.4833731E+00  1.3433901E+00  1.7858184E+00  1.9222727E+00  1.9615156E+00  7.0005553E+01  1.9625028E+00  1.9240458E+00  1.7855751E+00  1.3434691E+00  2.4833973E+00  4.1485184E-01
  2.9351242E+00  1.8223700E+00  2.2680774E+00  2.4051287E+00  2.4433920E+00  8.9365636E+01  2.4443988E+00  2.4069394E+00  2.2678340E+00  1.8224509E+00  2.9351497E+00  4.4820922E-01
  3.4227791E+00  2.3368766E+00  2.7857677E+00  2.9234312E+00  2.9607023E+00  1.0985663E+02  2.9617287E+00  2.9252798E+00  2.7855240E+00  2.3369593E+00  3.4228058E+00  4.8453990E-01
  3.9475439E+00  2.8881231E+00  3.3401064E+00  3.4783952E+00  3.5146637E+00  1.3151194E+02  3.5157099E+00  3.4802821E+00  3.3398626E+00  2.8882076E+00  3.9475719E+00  5.2407124E-01
  4.5106536E+00  3.4773511E+00  3.9323392E+00  4.0712636E+00  4.1065215E+00  1.5436499E+02  4.1075878E+00  4.0731893E+00  3.9320951E+00  3.4774373E+00  4.5106828E+00  5.6704558E-01
  5.1133715E+00  4.1058297E+00  4.5637394E+00  4.7033073E+00  4.7375492E+00  1.7844926E+02  4.7386357E+00  4.7052721E+00  4.5634952E+00  4.1059176E+00  5.1134019E+00  6.1372108E-01
  5.7569887E+00  4.7748551E+00  5.2356080E+00  5.3758239E+00  5.4090474E+00  2.0379817E+02  5.4101543E+00  5.3778282E+00  5.2353634E+00  4.7749446E+00  5.7570203E+00  6.6437262E-01
  6.4428235E+00  5.4857499E+00  5.9492723E+00  6.0901374E+00  6.1223437E+00  2.3044511E+02  6.1234712E+00  6.0921817E+00  5.9490274E+00  5.4858410E+00  6.4428562E+00  7.1929279E-01
  7.1722209E+00  6.2398627E+00  6.7060864E+00  6.8475977E+00  6.8787919E+00  2.5842342E+02  6.8799401E+00  6.8496826E+00  6.7058411E+00  6.2399554E+00  7.1722547E+00  7.7879291E-01
  7.9465518E+00  7.0385673E+00  7.5074297E+00  7.6495802E+00  7.6797713E+00  2.8776630E+02  7.6809406E+00  7.6517060E+00  7.5071841E+00  7.0386616E+00  7.9465867E+00  8.4320404E-01
  8.7672126E+00  7.8832623E+00  8.3547068E+00  8.4974845E+00  8.5266866E+00  3.1850685E+02  8.5278771E+00  8.4996517E+00  8.3544607E+00  7.8833581E+00  8.7672485E+00  9.1287813E-01
  9.6356243E+00  8.7753701E+00  9.2493466E+00  9.3927343E+00  9.4209666E+00  3.5067799E+02  9.4221785E+00  9.3949433E+00  9.2491001E+00  8.7754674E+00  9.6356612E+00  9.8818921E-01
  1.0553232E+01  9.7163364E+00  1.0192802E+01  1.0336776E+01  1.0364064E+01  3.8431246E+02  1.0365298E+01  1.0339028E+01  1.0192555E+01  9.7164352E+00  1.0553270E+01  1.0695346E+00
  1.1521504E+01  1.0707629E+01  1.1186548E+01  1.1331080E+01  1.1357454E+01  4.1944278E+02  1.1358710E+01  1.1333374E+01  1.1186301E+01  1.0707730E+01  1.1521543E+01  1.1573362E+00
  1.2541932E+01  1.1750739E+01  1.2232084E+01  1.2377137E+01  1.2402636E+01  4.5610121E+02  1.2403913E+01  1.2379474E+01  1.2231836E+01  1.1750840E+01  1.2541972E+01  1.2520418E+00
  1.3616028E+01  1.2847175E+01  1.3330929E+01  1.3476457E+01  1.3501128E+01  4.9431974E+02  1.3502428E+01  1.3478839E+01  1.3330680E+01  1.2847278E+01  1.3616069E+01  1.3541267E+00
  1.4745326E+01  1.3998470E+01  1.4484622E+01  1.4630575E+01  1.4654470E+01  5.3413007E+02  1.4655793E+01  1.4633001E+01  1.4484373E+01  1.3998575E+01  1.4745367E+01  1.4640949E+00
  1.5931380E+01  1.5206174E+01  1.5694725E+01  1.5841040E+01  1.5864224E+01  5.7556354E+02  1.5865570E+01  1.5843511E+01  1.5694476E+01  1.5206279E+01  1.5931422E+01  1.5824811E+00
  1.7175763E+01  1.6471854E+01  1.6962817E+01  1.7109421E+01  1.7131968E+01  6.1865114E+02  1.7133337E+01  1.7111938E+01  1.6962567E+01  1.6471961E+01  1.7175806E+01  1.7098518E+00
  1.8480067E+01  1.7797096E+01  1.8290495E+01  1.8437307E+01  1.8459300E+01  6.6342346E+02  1.8460692E+01  1.8439869E+01  1.8290244E+01  1.7797205E+01  1.8480111E+01  1.8468076E+00
  1.9845901E+01  1.9183503E+01  1.9679374E+01  1.9826299E+01  1.9847835E+01  7.0991069E+02  1.9849250E+01  1.9828908E+01  1.9679122E+01  1.9183613E+01  1.9845946E+01  1.9939846E+00
  2.1274891E+01  2.0632693E+01  2.1131085E+01  2.1278016E+01  2.1299203E+01  7.5814253E+02  2.1300642E+01  2.1280673E+01  2.1130833E+01  2.0632804E+01  2.1274937E+01  2.1520566E+00
  2.2768678E+01  2.2146297E+01  2.2647275E+01  2.2794092E+01  2.2815052E+01  8.0814825E+02  2.2816515E+01  2.2796796E+01  2.2647023E+01  2.2146410E+01  2.2768724E+01  2.3217370E+00
  2.4328918E+01  2.3725962E+01  2.4229606E+01  2.4376172E+01  2.4397042E+01  8.5995659E+02  2.4398530E+01  2.4378925E+01  2.4229352E+01  2.3726075E+01  2.4328965E+01  2.5037808E+00
  2.5957281E+01  2.5373344E+01  2.5879751E+01  2.6025915E+01  2.6046848E+01  9.1359575E+02  2.6048361E+01  2.6028717E+01  2.5879497E+01  2.5373458E+01  2.5957329E+01  2.6989870E+00
  2.7655448E+01  2.7090112E+01  2.7599397E+01  2.7744990E+01  2.7766157E+01  9.6909340E+02  2.7767695E+01  2.7747842E+01  2.7599142E+01  2.7090228E+01  2.7655497E+01  2.9082009E+00
  2.9425113E+01  2.8877946E+01  2.9390243E+01  2.9535078E+01  2.9556667E+01  1.0264766E+03  2.9558230E+01  2.9537981E+01  2.9389987E+01  2.8878064E+01  2.9425163E+01  3.1323164E+00
  3.1267981E+01  3.0738534E+01  3.1253997E+01  3.1397867E+01  3.1420086E+01  1.0857718E+03  3.1421675E+01  3.1400821E+01  3.1253741E+01  3.0738652E+01  3.1268031E+01  3.3722789E+00
  3.3185763E+01  3.2673570E+01  3.3192376E+01  3.3335053E+01  3.3358131E+01  1.1470048E+03  3.3359746E+01  3.3338059E+01  3.3192119E+01  3.2673690E+01  3.3185814E+01  3.6290875E+00
  3.5180182E+01  3.4684757E+01  3.5207107E+01  3.5348339E+01  3.5372529E+01  1.2102008E+03  3.5374170E+01  3.5351397E+01  3.5206849E+01  3.4684878E+01  3.5180233E+01  3.9037983E+00
  3.7252964E+01  3.6773802E+01  3.7299920E+01  3.7439432E+01  3.7465012E+01  1.2753842E+03  3.7466679E+01  3.7442543E+01  3.7299661E+01  3.6773924E+01  3.7253017E+01  4.1975271E+00
  3.9405845E+01  3.8942416E+01  3.9472555E+01  3.9610044E+01  3.9637316E+01  1.3425789E+03  3.9639010E+01  3.9613209E+01  3.9472295E+01  3.8942539E+01  3.9405898E+01  4.5114528E+00
  4.1640563E+01  4.1192312E+01  4.1726753E+01  4.1861890E+01  4.1891185E+01  1.4118078E+03  4.1892907E+01  4.1865110E+01  4.1726492E+01  4.1192436E+01  4.1640616E+01  4.8468204E+00
  4.3958859E+01  4.3525206E+01  4.4064260E+01  4.4196685E+01  4.4228364E+01  1.4830931E+03  4.4230113E+01  4.4199960E+01  4.4063998E+01  4.3525332E+01  4.3958913E+01  5.2049444E+00
  4.6362476E+01  4.5942813E+01  4.6486823E+01  4.6616145E+01  4.6650600E+01  1.5564564E+03  4.6652378E+01  4.6619476E+01  4.6486561E+01  4.5942940E+01  4.6362531E+01  5.5872130E+00
  4.8853160E+01  4.8446847E+01  4.8996191E+01  4.9121985E+01  4.9159643E+01  1.6319183E+03  4.9161448E+01  4.9125372E+01  4.8995928E+01  4.8446974E+01  4.8853216E+01  5.9950914E+00
  1.3747309E-01 -6.7837744E-01 -1.6591362E-01 -3.4568151E-02  7.3530144E-03 -3.3040368E+01  8.3032948E-03 -3.2867892E-02 -1.6617636E-01 -6.7830925E-01  1.3748444E-01  2.1367855E-01
  3.3173395E-01 -4.5920234E-01  5.6203638E-02  1.8785277E-01  2.2906882E-01 -2.2947337E+01  2.3004040E-01  1.8959368E-01  5.5941406E-02 -4.5913162E-01  3.3174729E-01  2.2811011E-01
  5.4934079E-01 -2.1709770E-01  3.0114474E-01  4.3311609E-01  4.7361231E-01 -1.2123217E+01  4.7460532E-01  4.3489800E-01  3.0088294E-01 -2.1702451E-01  5.4935606E-01  2.4392163E-01
  7.9109013E-01  4.8745513E-02  5.6972168E-01  7.0203325E-01  7.4179533E-01 -5.4113434E-01  7.4280992E-01  7.0385652E-01  5.6946026E-01  4.8821102E-02  7.9110726E-01  2.6122552E-01
  1.0578047E+00  3.3916176E-01  8.6277192E-01  9.9544101E-01  1.0344552E+00  1.1825901E+01  1.0354915E+00  9.9730601E-01  8.6251082E-01  3.3923968E-01  1.0578237E+00  2.8014186E-01
  1.3503332E+00  6.5501055E-01  1.1811580E+00  1.3142011E+00  1.3524543E+00  2.5004979E+01  1.3535124E+00  1.3161082E+00  1.1808971E+00  6.5509076E-01  1.3503539E+00  3.0079897E-01
  1.6695496E+00  9.9717609E-01  1.5257671E+00  1.6591997E+00  1.6966797E+00  3.9023274E+01  1.6977599E+00  1.6611493E+00  1.5255065E+00  9.9725852E-01  1.6695720E+00  3.2333378E-01
  2.0163529E+00  1.3665668E+00  1.8975109E+00  2.0313474E+00  2.0680429E+00  5.3908024E+01  2.0691453E+00  2.0333399E+00  1.8972504E+00  1.3666514E+00  2.0163769E+00  3.4789246E-01
  2.3916667E+00  1.7641151E+00  2.2973248E+00  2.4315782E+00  2.4674793E+00  6.9686502E+01  2.4686041E+00  2.4336141E+00  2.2970645E+00  1.7642018E+00  2.3916923E+00  3.7463086E-01
  2.7964385E+00  2.1907765E+00  2.7261680E+00  2.8608498E+00  2.8959478E+00  8.6386001E+01  2.8970952E+00  2.8629294E+00  2.7259077E+00  2.1908653E+00  2.7964656E+00  4.0371517E-01
  3.2316397E+00  2.6475299E+00  3.1850224E+00  3.3201425E+00  3.3544305E+00  1.0403380E+02  3.3556006E+00  3.3222663E+00  3.1847622E+00  2.6476206E+00  3.2316683E+00  4.3532245E-01
  3.6982645E+00  3.1353763E+00  3.6748930E+00  3.8104591E+00  3.8439319E+00  1.2265716E+02  3.8451249E+00  3.8126275E+00  3.6746327E+00  3.1354690E+00  3.6982945E+00  4.6964128E-01
  4.1973301E+00  3.6553388E+00  4.1968066E+00  4.3328243E+00  4.3654790E+00  1.4228327E+02  4.3666952E+00  4.3350379E+00  4.1965462E+00  3.6554335E+00  4.1973615E+00  5.0687244E-01
  4.7298755E+00  4.2084623E+00  4.7518118E+00  4.8882844E+00  4.9201203E+00  1.6293927E+02  4.9213598E+00  4.8905435E+00  4.7515513E+00  4.2085588E+00  4.7299083E+00  5.4722959E-01
  5.2969615E+00  4.7958122E+00  5.3409786E+00  5.4779062E+00  5.5089255E+00  1.8465216E+02  5.5101886E+00  5.4802114E+00  5.3407179E+00  4.7959106E+00  5.2969956E+00  5.9094000E-01
  5.8996700E+00  5.4184746E+00  5.9653974E+00  6.1027774E+00  6.1329851E+00  2.0744885E+02  6.1342720E+00  6.1051291E+00  5.9651365E+00  5.4185747E+00  5.8997054E+00  6.3824531E-01
