# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_100/LUXqed17_PDF4LHC15_nnlo_100-mu2-10000-imem-3.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_100/LUXqed17_plus_PDF4LHC15_nnlo_100_0003.dat
# Stamped by ./gen_qed_grid on  1/08/2017 at 14:06:30
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_100, imem =            3
 # Qphoton =    100.00000000000000     
# charm mass = 1.2750000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.1799998E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.56395142294423     
 # QCD coupling at MZ =   0.11800230075848538     
# ymax =  14.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031863, mom_gluon =    0.4554946, mom_weighted_gluon =    0.4554946
# total momentum  (final) at Qlo (& components) 1.0000151 0.0000000 0.0047414 0.0138601 0.0225972 0.0338169 0.0387673 0.4523083 0.1310342 0.2569234 0.0242288 0.0138168 0.0047344 0.0000000 0.0000000 0.0031863 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9962630  0.9980608  1.9971335  0.0011784 -0.0000940 -0.0000156  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00700 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 8.3152872E-07 1.1212865E-06 1.5120128E-06 2.0388898E-06 2.7493577E-06 3.7073848E-06 4.9992245E-06 6.7411758E-06 9.0900451E-06 1.2257245E-05 1.6527794E-05 2.2285915E-05 3.0049506E-05 4.0516550E-05 5.4627554E-05 7.3649487E-05 9.9288502E-05 1.3384109E-04 1.8039640E-04 2.4310624E-04 3.2754425E-04 4.4118124E-04 5.9401019E-04 7.9936044E-04 1.0749453E-03 1.4441868E-03 1.9378493E-03 2.5959859E-03 3.4701362E-03 4.6256093E-03 6.1435207E-03 8.1220430E-03 1.0676124E-02 1.3934832E-02 1.8035677E-02 2.3115844E-02 2.9301267E-02 3.6695443E-02 4.5370399E-02 5.5361774E-02 6.6668768E-02 7.9258282E-02 9.3071636E-02 1.0803208E-01 1.2405167E-01 1.4103685E-01 1.5889232E-01 1.7752363E-01 1.9683852E-01 2.1674753E-01 2.3716418E-01 2.5800482E-01 2.7918855E-01 3.0063709E-01 3.2227485E-01 3.4402909E-01 3.6583026E-01 3.8761244E-01 4.0931381E-01 4.3087716E-01 4.5225035E-01 4.7338666E-01 4.9424503E-01 5.1479017E-01 5.3499251E-01 5.5482802E-01 5.7427791E-01 5.9332826E-01 6.1196956E-01 6.3019625E-01 6.4800619E-01 6.6540022E-01 6.8238165E-01 6.9895587E-01 7.1512993E-01 7.3091218E-01 7.4631202E-01 7.6133955E-01 7.7600544E-01 7.9032067E-01 8.0429639E-01 8.1794382E-01 8.3127410E-01 8.4429826E-01 8.5702710E-01 8.6947121E-01 8.8164084E-01 8.9354598E-01 9.0519626E-01 9.1660096E-01 9.2776904E-01 9.3870909E-01 9.4942938E-01 9.5993782E-01 9.7024199E-01 9.8034916E-01 9.9026628E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  2.4083854E+00  5.9518832E+00  6.6137586E+00  6.8779759E+00  6.8828866E+00  1.4237732E+02  6.8837120E+00  6.8792756E+00  6.6135645E+00  5.9519244E+00  2.4083922E+00  2.8528152E-01
  2.8432136E+00  6.3611010E+00  7.0207484E+00  7.2842252E+00  7.2891594E+00  1.5296018E+02  7.2900019E+00  7.2855552E+00  7.0205540E+00  6.3611441E+00  2.8432219E+00  3.0727751E-01
  3.3003248E+00  6.7929545E+00  7.4504300E+00  7.7131587E+00  7.7181302E+00  1.6444550E+02  7.7189899E+00  7.7145192E+00  7.4502353E+00  6.7929995E+00  3.3003346E+00  3.3121458E-01
  3.7809857E+00  7.2486977E+00  7.9040570E+00  8.1660285E+00  8.1710524E+00  1.7687280E+02  8.1719294E+00  8.1674198E+00  7.9038621E+00  7.2487446E+00  3.7809969E+00  3.5723898E-01
  4.2864939E+00  7.7296157E+00  8.3829146E+00  8.6441182E+00  8.6492109E+00  1.9028194E+02  8.6501053E+00  8.6455405E+00  8.3827194E+00  7.7296643E+00  4.2865066E+00  3.8550724E-01
  4.8181784E+00  8.2370251E+00  8.8883197E+00  9.1487430E+00  9.1539224E+00  2.0471315E+02  9.1548343E+00  9.1501966E+00  8.8881241E+00  8.2370755E+00  4.8181924E+00  4.1618676E-01
  5.3773997E+00  8.7722745E+00  9.4216213E+00  9.6812499E+00  9.6865356E+00  2.2020699E+02  9.6874652E+00  9.6827351E+00  9.4214253E+00  8.7723267E+00  5.3774150E+00  4.4945648E-01
  5.9655501E+00  9.3367446E+00  9.9842007E+00  1.0243018E+01  1.0248432E+01  2.3680434E+02  1.0249379E+01  1.0244535E+01  9.9840043E+00  9.3367984E+00  5.9655667E+00  4.8550763E-01
  6.5840538E+00  9.9318480E+00  1.0577472E+01  1.0835459E+01  1.0841025E+01  2.5454637E+02  1.0841990E+01  1.0837009E+01  1.0577275E+01  9.9319035E+00  6.5840717E+00  5.2454446E-01
  7.2343673E+00  1.0559030E+01  1.1202881E+01  1.1460017E+01  1.1465760E+01  2.7347455E+02  1.1466743E+01  1.1461599E+01  1.1202683E+01  1.0559087E+01  7.2343864E+00  5.6678504E-01
  7.9179789E+00  1.1219767E+01  1.1861907E+01  1.2118167E+01  1.2124117E+01  2.9363055E+02  1.2125118E+01  1.2119782E+01  1.1861709E+01  1.1219826E+01  7.9179992E+00  6.1246205E-01
  8.6364092E+00  1.1915570E+01  1.2556061E+01  1.2811419E+01  1.2817606E+01  3.1505631E+02  1.2818626E+01  1.2813066E+01  1.2555862E+01  1.1915630E+01  8.6364307E+00  6.6182375E-01
  9.3912109E+00  1.2647979E+01  1.3286887E+01  1.3541311E+01  1.3547772E+01  3.3779391E+02  1.3548811E+01  1.3542991E+01  1.3286688E+01  1.2648041E+01  9.3912335E+00  7.1513481E-01
  1.0183968E+01  1.3418568E+01  1.4055962E+01  1.4309417E+01  1.4316191E+01  3.6188562E+02  1.4317248E+01  1.4311131E+01  1.4055762E+01  1.3418632E+01  1.0183992E+01  7.7267735E-01
  1.1016298E+01  1.4228943E+01  1.4864893E+01  1.5117340E+01  1.5124470E+01  3.8737380E+02  1.5125545E+01  1.5119088E+01  1.4864693E+01  1.4229007E+01  1.1016323E+01  8.3475193E-01
  1.1889848E+01  1.5080739E+01  1.5715321E+01  1.5966717E+01  1.5974250E+01  4.1430093E+02  1.5975344E+01  1.5968499E+01  1.5715120E+01  1.5080805E+01  1.1889874E+01  9.0167867E-01
  1.2806298E+01  1.5975625E+01  1.6608918E+01  1.6859214E+01  1.6867202E+01  4.4270952E+02  1.6868316E+01  1.6861031E+01  1.6608716E+01  1.5975692E+01  1.2806324E+01  9.7379835E-01
  1.3767357E+01  1.6915299E+01  1.7547387E+01  1.7796528E+01  1.7805030E+01  4.7264212E+02  1.7806163E+01  1.7798381E+01  1.7547184E+01  1.6915368E+01  1.3767384E+01  1.0514736E+00
  1.4774766E+01  1.7901491E+01  1.8532461E+01  1.8780389E+01  1.8789467E+01  5.0414125E+02  1.8790620E+01  1.8782277E+01  1.8532258E+01  1.7901561E+01  1.4774795E+01  1.1350904E+00
