# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_100/LUXqed17_PDF4LHC15_nnlo_100-mu2-10000-imem-37.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_100/LUXqed17_plus_PDF4LHC15_nnlo_100_0037.dat
# Stamped by ./gen_qed_grid on  1/08/2017 at 14:07:01
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_100, imem =           37
 # Qphoton =    100.00000000000000     
# charm mass = 1.2750000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.1799998E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.56395142294423     
 # QCD coupling at MZ =   0.11800230075848538     
# ymax =  14.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031850, mom_gluon =    0.4557774, mom_weighted_gluon =    0.4557774
# total momentum  (final) at Qlo (& components) 1.0002404 0.0000000 0.0048311 0.0138707 0.0224382 0.0336834 0.0388175 0.4525923 0.1313939 0.2563859 0.0244052 0.0138150 0.0048222 0.0000000 0.0000000 0.0031850 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9947249  0.9979822  1.9970233 -0.0001399 -0.0001208 -0.0000199  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00699 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 8.3152872E-07 1.1212865E-06 1.5120128E-06 2.0388898E-06 2.7493577E-06 3.7073848E-06 4.9992245E-06 6.7411758E-06 9.0900451E-06 1.2257245E-05 1.6527794E-05 2.2285915E-05 3.0049506E-05 4.0516550E-05 5.4627554E-05 7.3649487E-05 9.9288502E-05 1.3384109E-04 1.8039640E-04 2.4310624E-04 3.2754425E-04 4.4118124E-04 5.9401019E-04 7.9936044E-04 1.0749453E-03 1.4441868E-03 1.9378493E-03 2.5959859E-03 3.4701362E-03 4.6256093E-03 6.1435207E-03 8.1220430E-03 1.0676124E-02 1.3934832E-02 1.8035677E-02 2.3115844E-02 2.9301267E-02 3.6695443E-02 4.5370399E-02 5.5361774E-02 6.6668768E-02 7.9258282E-02 9.3071636E-02 1.0803208E-01 1.2405167E-01 1.4103685E-01 1.5889232E-01 1.7752363E-01 1.9683852E-01 2.1674753E-01 2.3716418E-01 2.5800482E-01 2.7918855E-01 3.0063709E-01 3.2227485E-01 3.4402909E-01 3.6583026E-01 3.8761244E-01 4.0931381E-01 4.3087716E-01 4.5225035E-01 4.7338666E-01 4.9424503E-01 5.1479017E-01 5.3499251E-01 5.5482802E-01 5.7427791E-01 5.9332826E-01 6.1196956E-01 6.3019625E-01 6.4800619E-01 6.6540022E-01 6.8238165E-01 6.9895587E-01 7.1512993E-01 7.3091218E-01 7.4631202E-01 7.6133955E-01 7.7600544E-01 7.9032067E-01 8.0429639E-01 8.1794382E-01 8.3127410E-01 8.4429826E-01 8.5702710E-01 8.6947121E-01 8.8164084E-01 8.9354598E-01 9.0519626E-01 9.1660096E-01 9.2776904E-01 9.3870909E-01 9.4942938E-01 9.5993782E-01 9.7024199E-01 9.8034916E-01 9.9026628E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  2.0735425E+00  4.7548656E+00  5.9365567E+00  6.0312553E+00  6.0564435E+00  1.0956856E+02  6.0573499E+00  6.0326673E+00  5.9365562E+00  4.7549179E+00  2.0735511E+00  2.8199105E-01
  2.4704519E+00  5.1372709E+00  6.3138406E+00  6.4086165E+00  6.4337778E+00  1.2040406E+02  6.4347024E+00  6.4100619E+00  6.3138411E+00  5.1373252E+00  2.4704620E+00  3.0334522E-01
  2.8905022E+00  5.5429886E+00  6.7145068E+00  6.8093496E+00  6.8344921E+00  1.3212478E+02  6.8354350E+00  6.8108286E+00  6.7145081E+00  5.5430450E+00  2.8905139E+00  3.2658239E-01
  3.3349105E+00  5.9732287E+00  7.1397641E+00  7.2346624E+00  7.2597954E+00  1.4477027E+02  7.2607566E+00  7.2361751E+00  7.1397662E+00  5.9732871E+00  3.3349237E+00  3.5184683E-01
  3.8049273E+00  6.4292345E+00  7.5908550E+00  7.6857961E+00  7.7109303E+00  1.5838049E+02  7.7119100E+00  7.6873430E+00  7.5908578E+00  6.4292948E+00  3.8049418E+00  3.7929297E-01
  4.3018364E+00  6.9122832E+00  8.0690561E+00  8.1640261E+00  8.1891733E+00  1.7299579E+02  8.1901715E+00  8.1656073E+00  8.0690596E+00  6.9123454E+00  4.3018524E+00  4.0908602E-01
  4.8269558E+00  7.4236857E+00  8.5756780E+00  8.6706612E+00  8.6958351E+00  1.8865692E+02  8.6968520E+00  8.6722770E+00  8.5756822E+00  7.4237497E+00  4.8269732E+00  4.4140265E-01
  5.3816371E+00  7.9647866E+00  9.1120655E+00  9.2070446E+00  9.2322606E+00  2.0540495E+02  9.2332963E+00  9.2086952E+00  9.1120703E+00  7.9648524E+00  5.3816557E+00  4.7643174E-01
  5.9672657E+00  8.5369647E+00  9.6795977E+00  9.7745531E+00  9.7998288E+00  2.2328131E+02  9.8008834E+00  9.7762389E+00  9.6796031E+00  8.5370323E+00  5.9672856E+00  5.1437508E-01
  6.5852613E+00  9.1416327E+00  1.0279688E+01  1.0374598E+01  1.0399953E+01  2.4232771E+02  1.0401027E+01  1.0376319E+01  1.0279694E+01  9.1417020E+00  6.5852824E+00  5.5544817E-01
  7.2370773E+00  9.7802372E+00  1.0913784E+01  1.1008624E+01  1.1034081E+01  2.6258614E+02  1.1035174E+01  1.1010381E+01  1.0913790E+01  9.7803082E+00  7.2370996E+00  5.9988107E-01
  7.9242012E+00  1.0454258E+01  1.1583367E+01  1.1678110E+01  1.1703695E+01  2.8409880E+02  1.1704807E+01  1.1679903E+01  1.1583374E+01  1.0454331E+01  7.9242246E+00  6.4791928E-01
  8.6481540E+00  1.1165210E+01  1.2289953E+01  1.2384569E+01  1.2410309E+01  3.0690814E+02  1.2411441E+01  1.2386399E+01  1.2289960E+01  1.1165285E+01  8.6481786E+00  6.9982462E-01
  9.4104905E+00  1.1914641E+01  1.3035091E+01  1.3129547E+01  1.3155475E+01  3.3105674E+02  1.3156626E+01  1.3131413E+01  1.3035099E+01  1.1914716E+01  9.4105162E+00  7.5587627E-01
  1.0212799E+01  1.2704129E+01  1.3820366E+01  1.3914622E+01  1.3940775E+01  3.5658735E+02  1.3941945E+01  1.3916525E+01  1.3820374E+01  1.2704207E+01  1.0212826E+01  8.1637175E-01
  1.1056700E+01  1.3535290E+01  1.4647392E+01  1.4741408E+01  1.4767825E+01  3.8354282E+02  1.4769015E+01  1.4743349E+01  1.4647400E+01  1.3535369E+01  1.1056728E+01  8.8162801E-01
  1.1943849E+01  1.4409769E+01  1.5517820E+01  1.5611549E+01  1.5638275E+01  4.1196605E+02  1.5639486E+01  1.5613527E+01  1.5517829E+01  1.4409850E+01  1.1943877E+01  9.5198259E-01
  1.2875931E+01  1.5329245E+01  1.6433333E+01  1.6526721E+01  1.6553807E+01  4.4190001E+02  1.6555038E+01  1.6528738E+01  1.6433341E+01  1.5329327E+01  1.2875960E+01  1.0277948E+00
  1.3854665E+01  1.6295426E+01  1.7395643E+01  1.7488634E+01  1.7516136E+01  4.7338765E+02  1.7517387E+01  1.7490690E+01  1.7395652E+01  1.6295509E+01  1.3854695E+01  1.1094469E+00
  1.4881801E+01  1.7310054E+01  1.8406497E+01  1.8499028E+01  1.8527008E+01  5.0647191E+02  1.8528280E+01  1.8501122E+01  1.8406506E+01  1.7310139E+01  1.4881832E+01  1.1973456E+00
  1.5959120E+01  1.8374900E+01  1.9467674E+01  1.9559672E+01  1.9588199E+01  5.4119563E+02  1.9589492E+01  1.9561806E+01  1.9467683E+01  1.8374986E+01  1.5959153E+01  1.2919234E+00
  1.7088435E+01  1.9491767E+01  2.0580980E+01  2.0672369E+01  2.0701520E+01  5.7760159E+02  2.0702833E+01  2.0674542E+01  2.0580989E+01  1.9491854E+01  1.7088468E+01  1.3936399E+00
  1.8271586E+01  2.0662485E+01  2.1748254E+01  2.1838947E+01  2.1868806E+01  6.1573239E+02  2.1870141E+01  2.1841160E+01  2.1748263E+01  2.0662573E+01  1.8271620E+01  1.5029836E+00
  1.9510445E+01  2.1888913E+01  2.2971364E+01  2.3061265E+01  2.3091927E+01  6.5563049E+02  2.3093283E+01  2.3063520E+01  2.2971373E+01  2.1889003E+01  1.9510480E+01  1.6204732E+00
  2.0806911E+01  2.3172940E+01  2.4252206E+01  2.4341211E+01  2.4372778E+01  6.9733813E+02  2.4374156E+01  2.4343507E+01  2.4252215E+01  2.3173032E+01  2.0806947E+01  1.7466597E+00
  2.2162913E+01  2.4516481E+01  2.5592704E+01  2.5680699E+01  2.5713285E+01  7.4089730E+02  2.5714685E+01  2.5683036E+01  2.5592713E+01  2.4516573E+01  2.2162950E+01  1.8821279E+00
  2.3580404E+01  2.5921476E+01  2.6994811E+01  2.7081669E+01  2.7115399E+01  7.8634972E+02  2.7116820E+01  2.7084048E+01  2.6994820E+01  2.5921570E+01  2.3580442E+01  2.0274983E+00
  2.5061366E+01  2.7389893E+01  2.8460504E+01  2.8546087E+01  2.8581097E+01  8.3373678E+02  2.8582541E+01  2.8548508E+01  2.8460513E+01  2.7389988E+01  2.5061405E+01  2.1834294E+00
  2.6607806E+01  2.8923723E+01  2.9991788E+01  3.0075943E+01  3.0112385E+01  8.8309953E+02  3.0113851E+01  3.0078408E+01  2.9991797E+01  2.8923819E+01  2.6607845E+01  2.3506193E+00
  2.8221754E+01  3.0524980E+01  3.1590690E+01  3.1673252E+01  3.1711290E+01  9.3447863E+02  3.1712779E+01  3.1675760E+01  3.1590699E+01  3.0525078E+01  2.8221794E+01  2.5298083E+00
  2.9905265E+01  3.2195703E+01  3.3259263E+01  3.3340051E+01  3.3379864E+01  9.8791433E+02  3.3381376E+01  3.3342603E+01  3.3259272E+01  3.2195802E+01  2.9905305E+01  2.7217811E+00
  3.1660416E+01  3.3937950E+01  3.4999582E+01  3.5078398E+01  3.5120183E+01  1.0434464E+03  3.5121718E+01  3.5080995E+01  3.4999591E+01  3.3938050E+01  3.1660457E+01  2.9273689E+00
  3.3489307E+01  3.5753801E+01  3.6813744E+01  3.6890372E+01  3.6934343E+01  1.1011141E+03  3.6935901E+01  3.6893014E+01  3.6813752E+01  3.5753903E+01  3.3489349E+01  3.1474526E+00
  3.5394056E+01  3.7645355E+01  3.8703864E+01  3.8778070E+01  3.8824461E+01  1.1609562E+03  3.8826043E+01  3.8780758E+01  3.8703873E+01  3.7645457E+01  3.5394099E+01  3.3829649E+00
  3.7376804E+01  3.9614727E+01  4.0672081E+01  4.0743610E+01  4.0792674E+01  1.2230110E+03  4.0794280E+01  4.0746343E+01  4.0672089E+01  3.9614831E+01  3.7376847E+01  3.6348934E+00
  3.9439706E+01  4.1664052E+01  4.2720549E+01  4.2789123E+01  4.2841137E+01  1.2873159E+03  4.2842767E+01  4.2791903E+01  4.2720557E+01  4.1664157E+01  3.9439750E+01  3.9042833E+00
  4.1584937E+01  4.3795479E+01  4.4851441E+01  4.4916759E+01  4.4972022E+01  1.3539080E+03  4.4973676E+01  4.4919586E+01  4.4851448E+01  4.3795585E+01  4.1584981E+01  4.1922410E+00
  4.3814687E+01  4.6011171E+01  4.7066943E+01  4.7128680E+01  4.7187518E+01  1.4228236E+03  4.7189196E+01  4.7131555E+01  4.7066951E+01  4.6011278E+01  4.3814732E+01  4.4999369E+00
  4.6131161E+01  4.8313305E+01  4.9369260E+01  4.9427061E+01  4.9489826E+01  1.4940983E+03  4.9491529E+01  4.9429985E+01  4.9369267E+01  4.8313413E+01  4.6131207E+01  4.8286090E+00
  4.8536577E+01  5.0704067E+01  5.1760608E+01  5.1814091E+01  5.1881163E+01  1.5677669E+03  5.1882892E+01  5.1817064E+01  5.1760615E+01  5.0704176E+01  4.8536623E+01  5.1795666E+00
  5.1033165E+01  5.3185656E+01  5.4243214E+01  5.4291966E+01  5.4363758E+01  1.6438636E+03  5.4365512E+01  5.4294989E+01  5.4243221E+01  5.3185766E+01  5.1033212E+01  5.5541940E+00
  5.3623165E+01  5.5760278E+01  5.6819318E+01  5.6862892E+01  5.6939850E+01  1.7224216E+03  5.6941629E+01  5.6865965E+01  5.6819324E+01  5.5760390E+01  5.3623213E+01  5.9539545E+00
  5.6308828E+01  5.8430147E+01  5.9491168E+01  5.9529082E+01  5.9611686E+01  1.8034736E+03  5.9613491E+01  5.9532206E+01  5.9491173E+01  5.8430259E+01  5.6308876E+01  6.3803949E+00
  5.9092410E+01  6.1197481E+01  6.2261019E+01  6.2292754E+01  6.2381523E+01  1.8870510E+03  6.2383354E+01  6.2295930E+01  6.2261024E+01  6.1197594E+01  5.9092459E+01  6.8351495E+00
  6.1976177E+01  6.4064503E+01  6.5131135E+01  6.5156131E+01  6.5251623E+01  1.9731846E+03  6.5253481E+01  6.5159359E+01  6.5131139E+01  6.4064617E+01  6.1976227E+01  7.3199449E+00
  1.8841381E+00  4.3236336E+00  5.4198607E+00  5.5179729E+00  5.5416809E+00  1.0016789E+02  5.5427313E+00  5.5196580E+00  5.4198559E+00  4.3236940E+00  1.8841479E+00  2.6445737E-01
  2.2479100E+00  4.6747081E+00  5.7664307E+00  5.8645914E+00  5.8882504E+00  1.1018245E+02  5.8893217E+00  5.8663145E+00  5.7664269E+00  4.6747708E+00  2.2479217E+00  2.8402136E-01
  2.6325332E+00  5.0467757E+00  6.1340515E+00  6.2322519E+00  6.2558695E+00  1.2098621E+02  6.2569618E+00  6.2340133E+00  6.1340486E+00  5.0468405E+00  2.6325465E+00  3.0528930E-01
  3.0390622E+00  5.4408845E+00  6.5237705E+00  6.6220006E+00  6.6455856E+00  1.3261245E+02  6.6466990E+00  6.6238007E+00  6.5237686E+00  5.4409516E+00  3.0390772E+00  3.2838961E-01
  3.4685788E+00  5.8581100E+00  6.9366625E+00  7.0349110E+00  7.0584733E+00  1.4509474E+02  7.0596080E+00  7.0367501E+00  6.9366613E+00  5.8581791E+00  3.4685954E+00  3.5345956E-01
  3.9221916E+00  6.2995545E+00  7.3738292E+00  7.4720838E+00  7.4956347E+00  1.5846691E+02  7.4967908E+00  7.4739622E+00  7.3738288E+00  6.2996256E+00  3.9222097E+00  3.8064585E-01
  4.4010361E+00  6.7663473E+00  7.8364002E+00  7.9346468E+00  7.9581992E+00  1.7276302E+02  7.9593767E+00  7.9365648E+00  7.8364005E+00  6.7664205E+00  4.4010557E+00  4.1010516E-01
  4.9062748E+00  7.2596451E+00  8.3255320E+00  8.4237548E+00  8.4473234E+00  1.8801733E+02  8.4485225E+00  8.4257127E+00  8.3255330E+00  7.2597202E+00  4.9062959E+00  4.4200474E-01
  5.4390972E+00  7.7806310E+00  8.8424084E+00  8.9405898E+00  8.9641910E+00  2.0426427E+02  8.9654120E+00  8.9425880E+00  8.8424099E+00  7.7807080E+00  5.4391197E+00  4.7652310E-01
  6.0007195E+00  8.3305152E+00  9.3882403E+00  9.4863604E+00  9.5100130E+00  2.2153840E+02  9.5112559E+00  9.4883993E+00  9.3882424E+00  8.3305941E+00  6.0007433E+00  5.1385063E-01
  6.5923843E+00  8.9105344E+00  9.9642654E+00  1.0062302E+01  1.0086027E+01  2.3987439E+02  1.0087292E+01  1.0064382E+01  9.9642680E+00  8.9106151E+00  6.5924095E+00  5.5419033E-01
  7.2153609E+00  9.5219515E+00  1.0571748E+01  1.0669676E+01  1.0693498E+01  2.5930699E+02  1.0694785E+01  1.0671798E+01  1.0571751E+01  9.5220341E+00  7.2153874E+00  5.9775854E-01
  7.8709448E+00  1.0166056E+01  1.1211979E+01  1.1309771E+01  1.1333716E+01  2.7987101E+02  1.1335026E+01  1.1311935E+01  1.1211983E+01  1.0166140E+01  7.8709725E+00  6.4478574E-01
  8.5604572E+00  1.0844162E+01  1.1886276E+01  1.1983901E+01  1.2007999E+01  3.0160127E+02  1.2009331E+01  1.1986107E+01  1.1886280E+01  1.0844248E+01  8.5604861E+00  6.9551734E-01
  9.2852452E+00  1.1557611E+01  1.2595982E+01  1.2693404E+01  1.2717689E+01  3.2453258E+02  1.2719044E+01  1.2695653E+01  1.2595986E+01  1.1557698E+01  9.2852753E+00  7.5021461E-01
  1.0046681E+01  1.2307767E+01  1.3342464E+01  1.3439646E+01  1.3464156E+01  3.4869973E+02  1.3465533E+01  1.3441937E+01  1.3342468E+01  1.2307856E+01  1.0046712E+01  8.0915550E-01
  1.0846162E+01  1.3096021E+01  1.4127117E+01  1.4224014E+01  1.4248791E+01  3.7413742E+02  1.4250192E+01  1.4226349E+01  1.4127121E+01  1.3096112E+01  1.0846194E+01  8.7263570E-01
  1.1685109E+01  1.3923788E+01  1.4951357E+01  1.5047924E+01  1.5073014E+01  4.0088028E+02  1.5074438E+01  1.5050303E+01  1.4951362E+01  1.3923880E+01  1.1685143E+01  9.4096954E-01
  1.2564969E+01  1.4792504E+01  1.5816629E+01  1.5912811E+01  1.5938266E+01  4.2896280E+02  1.5939714E+01  1.5915234E+01  1.5816634E+01  1.4792598E+01  1.2565004E+01  1.0144911E+00
  1.3487210E+01  1.5703632E+01  1.6724397E+01  1.6820135E+01  1.6846015E+01  4.5841931E+02  1.6847486E+01  1.6822604E+01  1.6724403E+01  1.5703727E+01  1.3487246E+01  1.0935555E+00
  1.4453326E+01  1.6658654E+01  1.7676151E+01  1.7771381E+01  1.7797748E+01  4.8928398E+02  1.7799243E+01  1.7773894E+01  1.7676157E+01  1.6658751E+01  1.4453362E+01  1.1785396E+00
  1.5464829E+01  1.7659077E+01  1.8673403E+01  1.8768052E+01  1.8794977E+01  5.2159075E+02  1.8796497E+01  1.8770611E+01  1.8673408E+01  1.7659176E+01  1.5464866E+01  1.2698437E+00
  1.6523257E+01  1.8706428E+01  1.9717685E+01  1.9811674E+01  1.9839237E+01  5.5537332E+02  1.9840781E+01  1.9814281E+01  1.9717690E+01  1.8706527E+01  1.6523295E+01  1.3678926E+00
  1.7630167E+01  1.9802253E+01  2.0810553E+01  2.0903796E+01  2.0932081E+01  5.9066513E+02  2.0933650E+01  2.0906449E+01  2.0810558E+01  1.9802354E+01  1.7630206E+01  1.4731371E+00
  1.8787137E+01  2.0948121E+01  2.1953582E+01  2.2045982E+01  2.2075086E+01  6.2749931E+02  2.2076679E+01  2.2048683E+01  2.1953588E+01  2.0948223E+01  1.8787178E+01  1.5860553E+00
  1.9995766E+01  2.2145617E+01  2.3148368E+01  2.3239820E+01  2.3269846E+01  6.6590865E+02  2.3271464E+01  2.3242569E+01  2.3148373E+01  2.2145721E+01  1.9995807E+01  1.7071541E+00
  2.1257669E+01  2.3396347E+01  2.4396525E+01  2.4486913E+01  2.4517976E+01  7.0592562E+02  2.4519620E+01  2.4489710E+01  2.4396530E+01  2.3396453E+01  2.1257711E+01  1.8369707E+00
  2.2574482E+01  2.4701934E+01  2.5699684E+01  2.5788883E+01  2.5821108E+01  7.4758226E+02  2.5822778E+01  2.5791730E+01  2.5699689E+01  2.4702040E+01  2.2574525E+01  1.9760745E+00
  2.3947856E+01  2.6064015E+01  2.7059498E+01  2.7147369E+01  2.7180893E+01  7.9091022E+02  2.7182589E+01  2.7150265E+01  2.7059503E+01  2.6064123E+01  2.3947900E+01  2.1250687E+00
  2.5379462E+01  2.7484246E+01  2.8477632E+01  2.8564023E+01  2.8598998E+01  8.3594071E+02  2.8600720E+01  2.8566969E+01  2.8477637E+01  2.7484355E+01  2.5379507E+01  2.2845919E+00
