# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_100/LUXqed17_PDF4LHC15_nnlo_100-mu2-10000-imem-68.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_100/LUXqed17_plus_PDF4LHC15_nnlo_100_0068.dat
# Stamped by ./gen_qed_grid on  1/08/2017 at 14:07:29
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_100, imem =           68
 # Qphoton =    100.00000000000000     
# charm mass = 1.2750000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.1799998E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.56395142294423     
 # QCD coupling at MZ =   0.11800230075848538     
# ymax =  14.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031862, mom_gluon =    0.4554772, mom_weighted_gluon =    0.4554772
# total momentum  (final) at Qlo (& components) 1.0002213 0.0000000 0.0048499 0.0138616 0.0223547 0.0339595 0.0386286 0.4522910 0.1312560 0.2567072 0.0244829 0.0138031 0.0048406 0.0000000 0.0000000 0.0031862 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9931654  0.9970454  1.9963264 -0.0000565 -0.0001287 -0.0000212  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00700 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 8.3152872E-07 1.1212865E-06 1.5120128E-06 2.0388898E-06 2.7493577E-06 3.7073848E-06 4.9992245E-06 6.7411758E-06 9.0900451E-06 1.2257245E-05 1.6527794E-05 2.2285915E-05 3.0049506E-05 4.0516550E-05 5.4627554E-05 7.3649487E-05 9.9288502E-05 1.3384109E-04 1.8039640E-04 2.4310624E-04 3.2754425E-04 4.4118124E-04 5.9401019E-04 7.9936044E-04 1.0749453E-03 1.4441868E-03 1.9378493E-03 2.5959859E-03 3.4701362E-03 4.6256093E-03 6.1435207E-03 8.1220430E-03 1.0676124E-02 1.3934832E-02 1.8035677E-02 2.3115844E-02 2.9301267E-02 3.6695443E-02 4.5370399E-02 5.5361774E-02 6.6668768E-02 7.9258282E-02 9.3071636E-02 1.0803208E-01 1.2405167E-01 1.4103685E-01 1.5889232E-01 1.7752363E-01 1.9683852E-01 2.1674753E-01 2.3716418E-01 2.5800482E-01 2.7918855E-01 3.0063709E-01 3.2227485E-01 3.4402909E-01 3.6583026E-01 3.8761244E-01 4.0931381E-01 4.3087716E-01 4.5225035E-01 4.7338666E-01 4.9424503E-01 5.1479017E-01 5.3499251E-01 5.5482802E-01 5.7427791E-01 5.9332826E-01 6.1196956E-01 6.3019625E-01 6.4800619E-01 6.6540022E-01 6.8238165E-01 6.9895587E-01 7.1512993E-01 7.3091218E-01 7.4631202E-01 7.6133955E-01 7.7600544E-01 7.9032067E-01 8.0429639E-01 8.1794382E-01 8.3127410E-01 8.4429826E-01 8.5702710E-01 8.6947121E-01 8.8164084E-01 8.9354598E-01 9.0519626E-01 9.1660096E-01 9.2776904E-01 9.3870909E-01 9.4942938E-01 9.5993782E-01 9.7024199E-01 9.8034916E-01 9.9026628E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  2.0348813E+00  4.6128965E+00  5.7277110E+00  5.8314867E+00  5.8979924E+00  1.0474168E+02  5.8991915E+00  5.8330470E+00  5.7277349E+00  4.6129510E+00  2.0348902E+00  2.8093121E-01
  2.4268512E+00  4.9916847E+00  6.1021813E+00  6.2059048E+00  6.2719619E+00  1.1564097E+02  6.2731811E+00  6.2074980E+00  6.1022058E+00  4.9917413E+00  2.4268616E+00  3.0220564E-01
  2.8421849E+00  5.3939924E+00  6.5002278E+00  6.6038931E+00  6.6695138E+00  1.2742707E+02  6.6707532E+00  6.6055193E+00  6.5002527E+00  5.3940510E+00  2.8421968E+00  3.2535890E-01
  3.2820910E+00  5.8210215E+00  6.9230518E+00  7.0266515E+00  7.0918491E+00  1.4013929E+02  7.0931088E+00  7.0283111E+00  6.9230771E+00  5.8210822E+00  3.2821044E+00  3.5053518E-01
  3.7478117E+00  6.2740078E+00  7.3718883E+00  7.4754141E+00  7.5402027E+00  1.5381734E+02  7.5414829E+00  7.4771072E+00  7.3719140E+00  6.2740703E+00  3.7478265E+00  3.7788887E-01
  4.2406231E+00  6.7542206E+00  7.8480067E+00  7.9514484E+00  8.0158438E+00  1.6850134E+02  8.0171445E+00  7.9531754E+00  7.8480326E+00  6.7542851E+00  4.2406393E+00  4.0758511E-01
  4.7618351E+00  7.2629635E+00  8.3527104E+00  8.4560565E+00  8.5200756E+00  1.8423181E+02  8.5213969E+00  8.4578176E+00  8.3527366E+00  7.2630299E+00  4.7618527E+00  4.3980054E-01
  5.3127919E+00  7.8015742E+00  8.8873375E+00  8.9905744E+00  9.0542359E+00  2.0104960E+02  9.0555780E+00  8.9923698E+00  8.8873638E+00  7.8016423E+00  5.3128107E+00  4.7472394E-01
  5.8948717E+00  8.3714242E+00  9.4532601E+00  9.5563722E+00  9.6196969E+00  2.1899595E+02  9.6210598E+00  9.5582022E+00  9.4532865E+00  8.3714941E+00  5.8948918E+00  5.1255703E-01
  6.5094869E+00  8.9739196E+00  1.0051885E+01  1.0154854E+01  1.0217865E+01  2.3811238E+02  1.0219249E+01  1.0156719E+01  1.0051912E+01  8.9739912E+00  6.5095082E+00  5.5351525E-01
  7.1580841E+00  9.6105001E+00  1.0684654E+01  1.0787459E+01  1.0850182E+01  2.5844068E+02  1.0851587E+01  1.0789360E+01  1.0684680E+01  9.6105734E+00  7.1581066E+00  5.9782856E-01
  7.8421439E+00  1.0282640E+01  1.1353041E+01  1.1455660E+01  1.1518122E+01  2.8002292E+02  1.1519548E+01  1.1457596E+01  1.1353068E+01  1.0282715E+01  7.8421675E+00  6.4574237E-01
  8.5631809E+00  1.0991846E+01  1.2058557E+01  1.2160962E+01  1.2223195E+01  3.0290137E+02  1.2224642E+01  1.2162934E+01  1.2058584E+01  1.0991923E+01  8.5632056E+00  6.9751842E-01
  9.3227434E+00  1.1739660E+01  1.2802746E+01  1.2904907E+01  1.2966944E+01  3.2711847E+02  1.2968414E+01  1.2906915E+01  1.2802772E+01  1.1739738E+01  9.3227692E+00  7.5343577E-01
  1.0122413E+01  1.2527657E+01  1.3587184E+01  1.3689066E+01  1.3750948E+01  3.5271685E+02  1.3752439E+01  1.3691111E+01  1.3587210E+01  1.2527737E+01  1.0122440E+01  8.1379183E-01
  1.0963806E+01  1.3357444E+01  1.4413482E+01  1.4515048E+01  1.4576816E+01  3.7973921E+02  1.4578329E+01  1.4517129E+01  1.4413508E+01  1.3357525E+01  1.0963834E+01  8.7890344E-01
  1.1848569E+01  1.4230662E+01  1.5283286E+01  1.5384491E+01  1.5446192E+01  4.0822836E+02  1.5447727E+01  1.5386609E+01  1.5283311E+01  1.4230744E+01  1.1848598E+01  9.4910800E-01
  1.2778384E+01  1.5148982E+01  1.6198270E+01  1.6299066E+01  1.6360754E+01  4.3822715E+02  1.6362311E+01  1.6301222E+01  1.6198295E+01  1.5149066E+01  1.2778414E+01  1.0247647E+00
  1.3754963E+01  1.6114110E+01  1.7160144E+01  1.7260477E+01  1.7322209E+01  4.6977844E+02  1.7323789E+01  1.7262671E+01  1.7160169E+01  1.6114195E+01  1.3754993E+01  1.1062556E+00
