  1.9431220E+01  2.1762162E+01  2.2775360E+01  2.2868024E+01  2.2927867E+01  6.5309425E+02  2.2929188E+01  2.2870223E+01  2.2775330E+01  2.1762257E+01  1.9431256E+01  1.6166436E+00
  2.0726043E+01  2.3045069E+01  2.4055787E+01  2.4147544E+01  2.4208007E+01  6.9482470E+02  2.4209350E+01  2.4149784E+01  2.4055754E+01  2.3045165E+01  2.0726080E+01  1.7426415E+00
  2.2080449E+01  2.4387536E+01  2.5395909E+01  2.5486647E+01  2.5547842E+01  7.3840576E+02  2.5549209E+01  2.5488929E+01  2.5395874E+01  2.4387633E+01  2.2080487E+01  1.8779138E+00
  2.3496389E+01  2.5791500E+01  2.6797675E+01  2.6887268E+01  2.6949323E+01  7.8387909E+02  2.6950713E+01  2.6889592E+01  2.6797638E+01  2.5791599E+01  2.3496427E+01  2.0230810E+00
  2.4975840E+01  2.7258925E+01  2.8263059E+01  2.8351372E+01  2.8414423E+01  8.3128602E+02  2.8415837E+01  2.8353739E+01  2.8263019E+01  2.7259025E+01  2.4975879E+01  2.1788009E+00
  2.6520806E+01  2.8791799E+01  2.9794062E+01  2.9880945E+01  2.9945143E+01  8.8066752E+02  2.9946581E+01  2.9883355E+01  2.9794020E+01  2.8791901E+01  2.6520846E+01  2.3457716E+00
  2.8133315E+01  3.0392135E+01  3.1392710E+01  3.1477999E+01  3.1543509E+01  9.3206421E+02  3.1544972E+01  3.1480453E+01  3.1392665E+01  3.0392237E+01  2.8133355E+01  2.5247330E+00
  2.9815418E+01  3.2061965E+01  3.3061051E+01  3.3144567E+01  3.3211570E+01  9.8551627E+02  3.3213057E+01  3.3147065E+01  3.3061004E+01  3.2062069E+01  2.9815459E+01  2.7164693E+00
  3.1569190E+01  3.3803346E+01  3.4801157E+01  3.4882705E+01  3.4951398E+01  1.0410634E+03  3.4952909E+01  3.4885248E+01  3.4801108E+01  3.3803451E+01  3.1569232E+01  2.9218117E+00
  3.3396727E+01  3.5618356E+01  3.6615123E+01  3.6694488E+01  3.6765085E+01  1.0987449E+03  3.6766621E+01  3.6697076E+01  3.6615071E+01  3.5618462E+01  3.3396770E+01  3.1416403E+00
  3.5300145E+01  3.7509088E+01  3.8505062E+01  3.8582012E+01  3.8654747E+01  1.1585995E+03  3.8656309E+01  3.8584646E+01  3.8505007E+01  3.7509195E+01  3.5300189E+01  3.3768877E+00
  3.7281581E+01  3.9477658E+01  4.0473108E+01  4.0547390E+01  4.0622518E+01  1.2206653E+03  4.0624104E+01  4.0550070E+01  4.0473051E+01  3.9477766E+01  3.7281625E+01  3.6285408E+00
  3.9343188E+01  4.1526196E+01  4.2521414E+01  4.2592752E+01  4.2670549E+01  1.2849799E+03  4.2672161E+01  4.2595480E+01  4.2521354E+01  4.1526305E+01  3.9343233E+01  3.8976446E+00
  4.1487138E+01  4.3656848E+01  4.4652149E+01  4.4720244E+01  4.4801010E+01  1.3515802E+03  4.4802648E+01  4.4723020E+01  4.4652086E+01  4.3656959E+01  4.1487184E+01  4.1853049E+00
  4.3715619E+01  4.5871775E+01  4.6867499E+01  4.6932027E+01  4.7016086E+01  1.4205026E+03  4.7017751E+01  4.6934851E+01  4.6867433E+01  4.5871887E+01  4.3715666E+01  4.4926917E+00
  4.6030833E+01  4.8173151E+01  4.9169663E+01  4.9230273E+01  4.9317978E+01  1.4917825E+03  4.9319669E+01  4.9233145E+01  4.9169594E+01  4.8173264E+01  4.6030880E+01  4.8210423E+00
  4.8434995E+01  5.0563160E+01  5.1560855E+01  5.1617167E+01  5.1708900E+01  1.5654548E+03  5.1710618E+01  5.1620089E+01  5.1560784E+01  5.0563274E+01  4.8435043E+01  5.1716656E+00
  5.0930333E+01  5.3043999E+01  5.4043302E+01  5.4094903E+01  5.4191076E+01  1.6415537E+03  5.4192821E+01  5.4097876E+01  5.4043228E+01  5.3044114E+01  5.0930381E+01  5.5459453E+00
  5.3519085E+01  5.5617870E+01  5.6619239E+01  5.6665686E+01  5.6766744E+01  1.7201124E+03  5.6768517E+01  5.6668709E+01  5.6619162E+01  5.5617986E+01  5.3519134E+01  5.9453442E+00
  5.6203498E+01  5.8286985E+01  5.9290913E+01  5.9331726E+01  5.9438149E+01  1.8011634E+03  5.9439950E+01  5.9334800E+01  5.9290833E+01  5.8287102E+01  5.6203547E+01  6.3714082E+00
  5.8985828E+01  6.1053560E+01  6.2060577E+01  6.2095238E+01  6.2207546E+01  1.8847383E+03  6.2209374E+01  6.2098364E+01  6.2060494E+01  6.1053679E+01  5.8985878E+01  6.8257710E+00
  6.1868337E+01  6.3919816E+01  6.4930491E+01  6.4958443E+01  6.5077194E+01  1.9708679E+03  6.5079050E+01  6.4961623E+01  6.4930406E+01  6.3919936E+01  6.1868387E+01  7.3101587E+00
  1.8653336E+00  4.2511438E+00  5.2747935E+00  5.3749881E+00  5.4296301E+00  9.7447994E+01  5.4306195E+00  5.3766070E+00  5.2747844E+00  4.2512083E+00  1.8653441E+00  2.6372304E-01
  2.2265323E+00  4.6003568E+00  5.6203597E+00  5.7205684E+00  5.7748684E+00  1.0750586E+02  5.7758801E+00  5.7222256E+00  5.6203493E+00  4.6004236E+00  2.2265446E+00  2.8323961E-01
  2.6087011E+00  4.9706751E+00  5.9870771E+00  6.0872927E+00  6.1412608E+00  1.1835339E+02  6.1422949E+00  6.0889885E+00  5.9870651E+00  4.9707442E+00  2.6087151E+00  3.0445767E-01
  3.0128891E+00  5.3631412E+00  6.3759873E+00  6.4762017E+00  6.5298488E+00  1.3002362E+02  6.5309055E+00  6.4779364E+00  6.3759737E+00  5.3632124E+00  3.0129048E+00  3.2750557E-01
  3.4401722E+00  5.7788246E+00  6.7881597E+00  6.8883635E+00  6.9417019E+00  1.4254993E+02  6.9427812E+00  6.8901375E+00  6.7881445E+00  5.7788981E+00  3.4401895E+00  3.5252054E-01
  3.8916537E+00  6.2188226E+00  7.2246913E+00  7.3248736E+00  7.3779167E+00  1.5596599E+02  7.3790189E+00  7.3266872E+00  7.2246744E+00  6.2188981E+00  3.8916726E+00  3.7964919E-01
  4.3684639E+00  6.6842593E+00  7.6867065E+00  7.7868549E+00  7.8396177E+00  1.7030568E+02  7.8407428E+00  7.7887085E+00  7.6866877E+00  6.6843368E+00  4.3684843E+00  4.0904814E-01
  4.8717604E+00  7.1762862E+00  8.1753571E+00  8.2754576E+00  8.3279565E+00  1.8560312E+02  8.3291047E+00  8.2773514E+00  8.1753365E+00  7.1763657E+00  4.8717822E+00  4.4088458E-01
  5.4027277E+00  7.6960818E+00  8.6918223E+00  8.7918588E+00  8.8441123E+00  2.0189262E+02  8.8452839E+00  8.7937933E+00  8.6917998E+00  7.6961633E+00  5.4027509E+00  4.7533693E-01
  5.9625772E+00  8.2448516E+00  9.2373087E+00  9.3372629E+00  9.3892916E+00  2.1920861E+02  9.3904866E+00  9.3392384E+00  9.2372842E+00  8.2449349E+00  5.9626018E+00  5.1259549E-01
  6.5525473E+00  8.8238277E+00  9.8130497E+00  9.9129009E+00  9.9647276E+00  2.3758567E+02  9.9659463E+00  9.9149179E+00  9.8130231E+00  8.8239130E+00  6.5525733E+00  5.5286317E-01
  7.1739028E+00  9.4342690E+00  1.0420306E+01  1.0520031E+01  1.0571681E+01  2.5705845E+02  1.0572923E+01  1.0522089E+01  1.0420277E+01  9.4343560E+00  7.1739300E+00  5.9635622E-01
  7.8279348E+00  1.0077460E+01  1.1060363E+01  1.1159936E+01  1.1211438E+01  2.7766168E+02  1.1212704E+01  1.1162037E+01  1.1060333E+01  1.0077549E+01  7.8279632E+00  6.4330500E-01
  8.5159605E+00  1.0754712E+01  1.1734536E+01  1.1833926E+01  1.1885312E+01  2.9943010E+02  1.1886602E+01  1.1836070E+01  1.1734503E+01  1.0754803E+01  8.5159903E+00  6.9395484E-01
  9.2393232E+00  1.1467362E+01  1.2444163E+01  1.2543337E+01  1.2594642E+01  3.2239846E+02  1.2595957E+01  1.2545524E+01  1.2444128E+01  1.1467454E+01  9.2393541E+00  7.4856686E-01
  9.9993910E+00  1.2216770E+01  1.3190609E+01  1.3289530E+01  1.3340792E+01  3.4660147E+02  1.3342132E+01  1.3291760E+01  1.3190571E+01  1.2216864E+01  9.9994231E+00  8.0741890E-01
  1.0797558E+01  1.3004324E+01  1.3975264E+01  1.4073890E+01  1.4125154E+01  3.7207380E+02  1.4126518E+01  1.4076164E+01  1.3975224E+01  1.3004419E+01  1.0797591E+01  8.7080651E-01
  1.1635241E+01  1.3831433E+01  1.4799542E+01  1.4897827E+01  1.4949141E+01  3.9885001E+02  1.4950530E+01  1.4900146E+01  1.4799499E+01  1.3831531E+01  1.1635275E+01  9.3904388E-01
  1.2513883E+01  1.4699534E+01  1.5664883E+01  1.5762775E+01  1.5814191E+01  4.2696456E+02  1.5815606E+01  1.5765139E+01  1.5664838E+01  1.4699632E+01  1.2513918E+01  1.0124650E+00
  1.3434950E+01  1.5610082E+01  1.6572749E+01  1.6670191E+01  1.6721769E+01  4.5645173E+02  1.6723209E+01  1.6672600E+01  1.6572701E+01  1.5610182E+01  1.3434986E+01  1.0914247E+00
  1.4399930E+01  1.6564559E+01  1.7524626E+01  1.7621555E+01  1.7673360E+01  4.8734566E+02  1.7674826E+01  1.7624010E+01  1.7524576E+01  1.6564661E+01  1.4399968E+01  1.1762997E+00
  1.5410336E+01  1.7564468E+01  1.8522024E+01  1.8618368E+01  1.8670472E+01  5.1968026E+02  1.8671964E+01  1.8620869E+01  1.8521971E+01  1.7564571E+01  1.5410374E+01  1.2674902E+00
  1.6467699E+01  1.8611332E+01  1.9566472E+01  1.9662154E+01  1.9714636E+01  5.5348921E+02  1.9716154E+01  1.9664702E+01  1.9566416E+01  1.8611436E+01  1.6467739E+01  1.3654209E+00
  1.7573576E+01  1.9706695E+01  2.0659522E+01  2.0754456E+01  2.0807405E+01  5.8880591E+02  2.0808949E+01  2.0757052E+01  2.0659464E+01  1.9706801E+01  1.7573616E+01  1.4705422E+00
  1.8729540E+01  2.0852122E+01  2.1802748E+01  2.1896839E+01  2.1950350E+01  6.2566348E+02  2.1951921E+01  2.1899483E+01  2.1802687E+01  2.0852230E+01  1.8729581E+01  1.5833320E+00
  1.9937187E+01  2.2049198E+01  2.2997741E+01  2.3090886E+01  2.3145064E+01  6.6409470E+02  2.3146661E+01  2.3093578E+01  2.2997678E+01  2.2049307E+01  1.9937229E+01  1.7042970E+00
  2.1198131E+01  2.3299524E+01  2.4246115E+01  2.4338199E+01  2.4393159E+01  7.0413202E+02  2.4394784E+01  2.4340940E+01  2.4246048E+01  2.3299634E+01  2.1198174E+01  1.8339743E+00
  2.2514004E+01  2.4604719E+01  2.5549498E+01  2.5640396E+01  2.5696265E+01  7.4580747E+02  2.5697917E+01  2.5643186E+01  2.5549428E+01  2.4604831E+01  2.2514047E+01  1.9729330E+00
  2.3886455E+01  2.5966421E+01  2.6909538E+01  2.6999113E+01  2.7056030E+01  7.8915270E+02  2.7057710E+01  2.7001954E+01  2.6909466E+01  2.5966534E+01  2.3886500E+01  2.1217759E+00
  2.5317152E+01  2.7386281E+01  2.8327901E+01  2.8416003E+01  2.8474117E+01  8.3419889E+02  2.8475826E+01  2.8418894E+01  2.8327825E+01  2.7386396E+01  2.5317198E+01  2.2811416E+00
  2.6807776E+01  2.8865966E+01  2.9806265E+01  2.9892730E+01  2.9952209E+01  8.8097678E+02  2.9953945E+01  2.9895674E+01  2.9806187E+01  2.8866082E+01  2.6807823E+01  2.4517060E+00
  2.8360025E+01  3.0407157E+01  3.1346327E+01  3.1430977E+01  3.1491998E+01  9.2951659E+02  3.1493763E+01  3.1433972E+01  3.1346246E+01  3.0407274E+01  2.8360071E+01  2.6341845E+00
  2.9975608E+01  3.2011547E+01  3.2949795E+01  3.3032435E+01  3.3095195E+01  9.7984801E+02  3.3096989E+01  3.3035483E+01  3.2949710E+01  3.2011666E+01  2.9975655E+01  2.8293343E+00
  3.1656249E+01  3.3680842E+01  3.4618391E+01  3.4698810E+01  3.4763521E+01  1.0320002E+03  3.4765344E+01  3.4701911E+01  3.4618303E+01  3.3680961E+01  3.1656297E+01  3.0379563E+00
  3.3403684E+01  3.5416756E+01  3.6353849E+01  3.6431816E+01  3.6498710E+01  1.0860017E+03  3.6500563E+01  3.6434971E+01  3.6353758E+01  3.5416877E+01  3.3403733E+01  3.2608975E+00
  3.5219659E+01  3.7221017E+01  3.8157913E+01  3.8233179E+01  3.8302506E+01  1.1418806E+03  3.8304389E+01  3.8236389E+01  3.8157819E+01  3.7221139E+01  3.5219709E+01  3.4990537E+00
  3.7105930E+01  3.9095356E+01  4.0032338E+01  4.0104633E+01  4.0176665E+01  1.1996640E+03  4.0178577E+01  4.0107898E+01  4.0032241E+01  3.9095480E+01  3.7105981E+01  3.7533716E+00
  3.9064262E+01  4.1041516E+01  4.1978888E+01  4.2047917E+01  4.2122948E+01  1.2593787E+03  4.2124891E+01  4.2051238E+01  4.1978787E+01  4.1041641E+01  3.9064313E+01  4.0248518E+00
  4.1096426E+01  4.3061244E+01  4.3999332E+01  4.4064779E+01  4.4143127E+01  1.3210507E+03  4.4145101E+01  4.4068156E+01  4.3999228E+01  4.3061369E+01  4.1096478E+01  4.3145518E+00
  4.3204201E+01  4.5156290E+01  4.6095448E+01  4.6156969E+01  4.6238980E+01  1.3847053E+03  4.6240985E+01  4.6160404E+01  4.6095341E+01  4.5156417E+01  4.3204253E+01  4.6235884E+00
  4.5389371E+01  4.7328410E+01  4.8269019E+01  4.8326243E+01  4.8412287E+01  1.4503669E+03  4.8414324E+01  4.8329736E+01  4.8268909E+01  4.7328538E+01  4.5389424E+01  4.9531414E+00
  4.7653723E+01  4.9579363E+01  5.0521830E+01  5.0574358E+01  5.0664836E+01  1.5180594E+03  5.0666905E+01  5.0577910E+01  5.0521717E+01  4.9579492E+01  4.7653777E+01  5.3044566E+00
  4.9999049E+01  5.1910905E+01  5.2855672E+01  5.2903071E+01  5.2998417E+01  1.5878058E+03  5.3000517E+01  5.2906683E+01  5.2855555E+01  5.1911035E+01  4.9999103E+01  5.6788492E+00
  5.2427139E+01  5.4324795E+01  5.5272334E+01  5.5314141E+01  5.5414819E+01  1.6596282E+03  5.5416952E+01  5.5317814E+01  5.5272214E+01  5.4324926E+01  5.2427194E+01  6.0777077E+00
  5.4939787E+01  5.6822789E+01  5.7773609E+01  5.7809324E+01  5.7915834E+01  1.7335480E+03  5.7918000E+01  5.7813057E+01  5.7773486E+01  5.6822922E+01  5.4939842E+01  6.5024974E+00
  1.7078774E+00  3.9017167E+00  4.8690708E+00  4.9706902E+00  5.0191925E+00  9.0248973E+01  5.0203509E+00  4.9725943E+00  4.8690398E+00  3.9017892E+00  1.7078893E+00  2.4776857E-01
  2.0397152E+00  4.2228411E+00  5.1868627E+00  5.2884903E+00  5.3366651E+00  9.9519997E+01  5.3378496E+00  5.2904394E+00  5.1868297E+00  4.2229162E+00  2.0397291E+00  2.6566215E-01
  2.3903520E+00  4.5628682E+00  5.5235928E+00  5.6252218E+00  5.6730790E+00  1.0949084E+02  5.6742896E+00  5.6272164E+00  5.5235578E+00  4.5629458E+00  2.3903678E+00  2.8509423E-01
  2.7606959E+00  4.9227013E+00  5.8801643E+00  5.9817867E+00  6.0293371E+00  1.2018958E+02  6.0305740E+00  5.9838271E+00  5.8801271E+00  4.9227814E+00  2.7607136E+00  3.0617886E-01
  3.1516763E+00  5.3032651E+00  6.2575020E+00  6.3591086E+00  6.4063639E+00  1.3164441E+02  6.4076273E+00  6.3611952E+00  6.2574625E+00  5.3033475E+00  3.1516958E+00  3.2903778E-01
  3.5642440E+00  5.7055056E+00  6.6565521E+00  6.7581326E+00  6.8051058E+00  1.4388363E+02  6.8063958E+00  6.7602658E+00  6.6565103E+00  5.7055903E+00  3.5642652E+00  3.5380092E-01
  3.9993710E+00  6.1303900E+00  7.0782825E+00  7.1798250E+00  7.2265305E+00  1.5693558E+02  7.2278472E+00  7.1820051E+00  7.0782383E+00  6.1304770E+00  3.9993939E+00  3.8060687E-01
  4.4580505E+00  6.5789070E+00  7.5236822E+00  7.6251733E+00  7.6716269E+00  1.7082867E+02  7.6729706E+00  7.6274008E+00  7.5236355E+00  6.5789961E+00  4.4580750E+00  4.0960343E-01
  4.9412966E+00  7.0520657E+00  7.9937616E+00  8.0951860E+00  8.1414053E+00  1.8559133E+02  8.1427761E+00  8.0974612E+00  7.9937124E+00  7.0521569E+00  4.9413227E+00  4.4094808E-01
  5.4501440E+00  7.5508962E+00  8.4895519E+00  8.5908921E+00  8.6368968E+00  2.0125197E+02  8.6382950E+00  8.5932156E+00  8.4895001E+00  7.5509895E+00  5.4501716E+00  4.7480861E-01
  5.9856481E+00  8.0764490E+00  9.0121051E+00  9.1133415E+00  9.1591533E+00  2.1783898E+02  9.1605790E+00  9.1157137E+00  9.0120506E+00  8.0765443E+00  5.9856773E+00  5.1136368E-01
  6.5488847E+00  8.6297946E+00  9.5624934E+00  9.6636040E+00  9.7092471E+00  2.3538072E+02  9.7107005E+00  9.6660253E+00  9.5624362E+00  8.6298920E+00  6.5489152E+00  5.5080348E-01
  7.1409492E+00  9.2120237E+00  1.0141809E+01  1.0242769E+01  1.0288271E+01  2.5390546E+02  1.0289752E+01  1.0245240E+01  1.0141750E+01  9.2121230E+00  7.1409811E+00  5.9333034E-01
  7.7629569E+00  9.8242460E+00  1.0751166E+01  1.0851947E+01  1.0897336E+01  2.7344137E+02  1.0898846E+01  1.0854468E+01  1.0751103E+01  9.8243472E+00  7.7629901E+00  6.3915948E-01
  8.4160423E+00  1.0467591E+01  1.1391693E+01  1.1492265E+01  1.1537575E+01  2.9401653E+02  1.1539113E+01  1.1494836E+01  1.1391628E+01  1.0467694E+01  8.4160769E+00  6.8851969E-01
  9.1013589E+00  1.1143205E+01  1.2064544E+01  1.2164870E+01  1.2210138E+01  3.1565886E+02  1.2211705E+01  1.2167493E+01  1.2064475E+01  1.1143310E+01  9.1013948E+00  7.4165413E-01
  9.8200787E+00  1.1852256E+01  1.2770886E+01  1.2870929E+01  1.2916195E+01  3.3839611E+02  1.2917791E+01  1.2873603E+01  1.2770814E+01  1.1852363E+01  9.8201157E+00  7.9882110E-01
