# ./gen_qed_grid -in masters-LUXqed17_PDF4LHC15_nnlo_100/LUXqed17_PDF4LHC15_nnlo_100-mu2-10000-imem-94.dat -Qlo 10 -option 5 -mt 1e9 -iy-inc -1 -pdftype error -out lhapdf-grids/LUXqed17_plus_PDF4LHC15_nnlo_100/LUXqed17_plus_PDF4LHC15_nnlo_100_0094.dat
# Stamped by ./gen_qed_grid on  1/08/2017 at 14:07:52
# option =   5, gluon_momadjust_power =   0.000
 # using LHAPDF, pdf = PDF4LHC15_nnlo_100, imem =           94
 # Qphoton =    100.00000000000000     
# charm mass = 1.2750000E+00, charm_scheme_is_msbar = F
# bottom mass = 4.1799998E+00, bottom_scheme_is_msbar = F
# top mass = 1.0000000E+09, top_scheme_is_msbar = F
 # nloop_qcd =            3
 # nqcdloop_qed =            1
 # 1/QED coupling at MZ =    128.56395142294423     
 # QCD coupling at MZ =   0.11800230075848538     
# ymax =  14.000000,  dy =  0.100000
 # Qlo =   10.000000000000000      , Qhi =    100000.00000000000     
# before readjustments: mom_photon =    0.0031856, mom_gluon =    0.4554132, mom_weighted_gluon =    0.4554132
# total momentum  (final) at Qlo (& components) 0.9998627 0.0000000 0.0048411 0.0138476 0.0223457 0.0338358 0.0386067 0.4522276 0.1312534 0.2565912 0.0245077 0.0137887 0.0048317 0.0000000 0.0000000 0.0031856 0.0000000 0.0000000 0.0000000
# total number  (final) at Qlo (& components)  2.9949889  0.9973515  1.9966982  0.0010897 -0.0001293 -0.0000213  0.0000000
# description = Photon generated at scale   100.0 GeV, other partons matched at scale    10.0 GeV, photon momentum absorbed by adjusting g(x) -> g(x) -  0.00699 * x^{0.000} g(x) at scale     10.0 GeV
# iy_increment =   -1
# dzeta_def =    0.30000, zeta_a =   10.00000, zeta_b =    5.00000
PdfType: error
Format: lhagrid1
---
 8.3152872E-07 1.1212865E-06 1.5120128E-06 2.0388898E-06 2.7493577E-06 3.7073848E-06 4.9992245E-06 6.7411758E-06 9.0900451E-06 1.2257245E-05 1.6527794E-05 2.2285915E-05 3.0049506E-05 4.0516550E-05 5.4627554E-05 7.3649487E-05 9.9288502E-05 1.3384109E-04 1.8039640E-04 2.4310624E-04 3.2754425E-04 4.4118124E-04 5.9401019E-04 7.9936044E-04 1.0749453E-03 1.4441868E-03 1.9378493E-03 2.5959859E-03 3.4701362E-03 4.6256093E-03 6.1435207E-03 8.1220430E-03 1.0676124E-02 1.3934832E-02 1.8035677E-02 2.3115844E-02 2.9301267E-02 3.6695443E-02 4.5370399E-02 5.5361774E-02 6.6668768E-02 7.9258282E-02 9.3071636E-02 1.0803208E-01 1.2405167E-01 1.4103685E-01 1.5889232E-01 1.7752363E-01 1.9683852E-01 2.1674753E-01 2.3716418E-01 2.5800482E-01 2.7918855E-01 3.0063709E-01 3.2227485E-01 3.4402909E-01 3.6583026E-01 3.8761244E-01 4.0931381E-01 4.3087716E-01 4.5225035E-01 4.7338666E-01 4.9424503E-01 5.1479017E-01 5.3499251E-01 5.5482802E-01 5.7427791E-01 5.9332826E-01 6.1196956E-01 6.3019625E-01 6.4800619E-01 6.6540022E-01 6.8238165E-01 6.9895587E-01 7.1512993E-01 7.3091218E-01 7.4631202E-01 7.6133955E-01 7.7600544E-01 7.9032067E-01 8.0429639E-01 8.1794382E-01 8.3127410E-01 8.4429826E-01 8.5702710E-01 8.6947121E-01 8.8164084E-01 8.9354598E-01 9.0519626E-01 9.1660096E-01 9.2776904E-01 9.3870909E-01 9.4942938E-01 9.5993782E-01 9.7024199E-01 9.8034916E-01 9.9026628E-01 1.0000000E+00
 1.0000000E+01 1.1234806E+01 1.2659297E+01 1.4307519E+01 1.6220454E+01 1.8447586E+01 2.1048871E+01 2.4097196E+01 2.7681476E+01 3.1910572E+01 3.6918243E+01 4.2869461E+01 4.9968470E+01 5.8469126E+01 6.8688212E+01 8.1022659E+01 9.5971915E+01 1.1416713E+02 1.3640937E+02 1.6372003E+02 1.9740732E+02 2.3915485E+02 2.9113982E+02 3.5619166E+02 4.3800614E+02 5.4143578E+02 6.7288588E+02 8.4085756E+02 1.0566967E+03 1.3356326E+03 1.6982275E+03 2.1724107E+03 2.7963523E+03 3.6225477E+03 4.7236606E+03 6.2009390E+03 8.1964185E+03 1.0910740E+04 1.4629356E+04 1.9761344E+04 2.6897347E+04 3.6896708E+04 5.1019543E+04 7.1128563E+04 1.0000000E+05
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  2.0383070E+00  4.6262983E+00  5.7440172E+00  5.8523969E+00  5.9105956E+00  1.0534744E+02  5.9116298E+00  5.8538594E+00  5.7438521E+00  4.6263542E+00  2.0383160E+00  2.8091021E-01
  2.4307533E+00  5.0053294E+00  6.1185890E+00  6.2269071E+00  6.2847604E+00  1.1622902E+02  6.2858137E+00  6.2284024E+00  6.1184244E+00  5.0053874E+00  2.4307639E+00  3.0218088E-01
  2.8465369E+00  5.4078591E+00  6.5167206E+00  6.6249699E+00  6.6824886E+00  1.2799797E+02  6.6835612E+00  6.6264981E+00  6.5165564E+00  5.4079191E+00  2.8465490E+00  3.2533054E-01
  3.2868673E+00  5.8350903E+00  6.9396140E+00  7.0477861E+00  7.1049822E+00  1.4069354E+02  7.1060741E+00  7.0493475E+00  6.9394501E+00  5.8351523E+00  3.2868809E+00  3.5050339E-01
  3.7529878E+00  6.2882594E+00  7.3885051E+00  7.4965904E+00  7.5534768E+00  1.5435543E+02  7.5545882E+00  7.4981852E+00  7.3883415E+00  6.2883234E+00  3.7530028E+00  3.7785379E-01
  4.2461754E+00  6.7686367E+00  7.8646637E+00  7.9726512E+00  8.0292423E+00  1.6902374E+02  8.0303733E+00  7.9742797E+00  7.8645004E+00  6.7687026E+00  4.2461919E+00  4.0754688E-01
  4.7677410E+00  7.2775264E+00  8.3693941E+00  8.4772710E+00  8.5335826E+00  1.8473895E+02  8.5347332E+00  8.4789335E+00  8.3692309E+00  7.2775942E+00  4.7677588E+00  4.3975928E-01
  5.3190294E+00  7.8162668E+00  8.9040345E+00  9.0117864E+00  9.0678360E+00  2.0154191E+02  9.0690065E+00  9.0134831E+00  8.9038715E+00  7.8163363E+00  5.3190485E+00  4.7467976E-01
  5.9014197E+00  8.3862301E+00  9.4699578E+00  9.5775681E+00  9.6333753E+00  2.1947381E+02  9.6345657E+00  9.5792993E+00  9.4697949E+00  8.3863014E+00  5.9014401E+00  5.1251003E-01
  6.5163249E+00  8.9888228E+00  1.0068571E+01  1.0176021E+01  1.0231608E+01  2.3857615E+02  1.0232818E+01  1.0177787E+01  1.0068408E+01  8.9888959E+00  6.5163465E+00  5.5346551E-01
  7.1651923E+00  9.6254853E+00  1.0701317E+01  1.0808584E+01  1.0863974E+01  2.5889071E+02  1.0865205E+01  1.0810385E+01  1.0701154E+01  9.6255601E+00  7.1652151E+00  5.9777614E-01
  7.8495032E+00  1.0297692E+01  1.1369669E+01  1.1476730E+01  1.1531951E+01  2.8045951E+02  1.1533202E+01  1.1478567E+01  1.1369506E+01  1.0297768E+01  7.8495271E+00  6.4568732E-01
  8.5707725E+00  1.1006951E+01  1.2075139E+01  1.2181966E+01  1.2237048E+01  3.0332481E+02  1.2238320E+01  1.2183839E+01  1.2074976E+01  1.1007029E+01  8.5707976E+00  6.9746075E-01
  9.3305492E+00  1.1754804E+01  1.2819271E+01  1.2925833E+01  1.2980809E+01  3.2752904E+02  1.2982101E+01  1.2927741E+01  1.2819108E+01  1.1754883E+01  9.3305754E+00  7.5337548E-01
  1.0130416E+01  1.2542825E+01  1.3603642E+01  1.3709903E+01  1.3764812E+01  3.5311477E+02  1.3766124E+01  1.3711848E+01  1.3603478E+01  1.2542906E+01  1.0130443E+01  8.1372890E-01
  1.0971987E+01  1.3372623E+01  1.4429862E+01  1.4535784E+01  1.4590666E+01  3.8012472E+02  1.4592000E+01  1.4537766E+01  1.4429699E+01  1.3372706E+01  1.0972016E+01  8.7883781E-01
  1.1856913E+01  1.4245838E+01  1.5299577E+01  1.5405115E+01  1.5460017E+01  4.0860164E+02  1.5461373E+01  1.5407134E+01  1.5299413E+01  1.4245923E+01  1.1856942E+01  9.4903959E-01
  1.2786873E+01  1.5164143E+01  1.6214463E+01  1.6319568E+01  1.6374542E+01  4.3858839E+02  1.6375918E+01  1.6321625E+01  1.6214299E+01  1.5164229E+01  1.2786903E+01  1.0246934E+00
  1.3763581E+01  1.6129243E+01  1.7176229E+01  1.7280846E+01  1.7335949E+01  4.7012778E+02  1.7337347E+01  1.7282941E+01  1.7176065E+01  1.6129330E+01  1.3763613E+01  1.1061813E+00
