PdfType: replica
Format: lhagrid1
FromMCReplica: 155
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.6338564e+00  3.3490896e+00  3.3507407e+00  3.3507349e+00  7.4474782e-01  3.3507461e+00  3.3507516e+00  3.3490550e+00  1.6338562e+00  0.0000000e+00 
  0.0000000e+00  1.7636200e+00  3.4736619e+00  3.4753286e+00  3.4753227e+00  4.7080315e+00  3.4753346e+00  3.4753403e+00  3.4736264e+00  1.7636198e+00  0.0000000e+00 
  0.0000000e+00  1.9464857e+00  3.6513762e+00  3.6530586e+00  3.6530525e+00  9.7158247e+00  3.6530651e+00  3.6530711e+00  3.6513398e+00  1.9464854e+00  0.0000000e+00 
  0.0000000e+00  2.1921241e+00  3.8919031e+00  3.8936013e+00  3.8935952e+00  1.6004883e+01  3.8936085e+00  3.8936147e+00  3.8918658e+00  2.1921239e+00  0.0000000e+00 
  0.0000000e+00  2.5112730e+00  4.2059801e+00  4.2076941e+00  4.2076878e+00  2.3856773e+01  4.2077018e+00  4.2077083e+00  4.2059418e+00  2.5112728e+00  0.0000000e+00 
  0.0000000e+00  2.9158142e+00  4.6054883e+00  4.6072184e+00  4.6072119e+00  3.3603728e+01  4.6072267e+00  4.6072334e+00  4.6054491e+00  2.9158140e+00  0.0000000e+00 
  0.0000000e+00  3.4189043e+00  5.1035831e+00  5.1053290e+00  5.1053224e+00  4.5635518e+01  5.1053380e+00  5.1053449e+00  5.1035430e+00  3.4189042e+00  0.0000000e+00 
  0.0000000e+00  4.0350595e+00  5.7147811e+00  5.7165431e+00  5.7165363e+00  6.0405958e+01  5.7165527e+00  5.7165598e+00  5.7147400e+00  4.0350594e+00  0.0000000e+00 
  0.0000000e+00  4.7802276e+00  6.4550281e+00  6.4568060e+00  6.4567990e+00  7.8439797e+01  6.4568162e+00  6.4568236e+00  6.4549860e+00  4.7802274e+00  0.0000000e+00 
  0.0000000e+00  5.6722216e+00  7.3421378e+00  7.3439320e+00  7.3439249e+00  1.0034274e+02  7.3439429e+00  7.3439506e+00  7.3420947e+00  5.6722215e+00  0.0000000e+00 
  0.0000000e+00  6.7302953e+00  8.3953620e+00  8.3971725e+00  8.3971653e+00  1.2680544e+02  8.3971841e+00  8.3971920e+00  8.3953179e+00  6.7302952e+00  0.0000000e+00 
  0.0000000e+00  7.9757909e+00  9.6360425e+00  9.6378693e+00  9.6378618e+00  1.5861623e+02  9.6378816e+00  9.6378897e+00  9.6359974e+00  7.9757908e+00  0.0000000e+00 
  0.0000000e+00  1.5545671e+00  3.2222676e+00  3.2240372e+00  3.2240305e+00  7.5925690e-01  3.2240438e+00  3.2240515e+00  3.2222280e+00  1.5545671e+00  0.0000000e+00 
  0.0000000e+00  1.6806020e+00  3.3432548e+00  3.3450411e+00  3.3450343e+00  4.5965143e+00  3.3450485e+00  3.3450563e+00  3.3432142e+00  1.6806020e+00  0.0000000e+00 
  0.0000000e+00  1.8576097e+00  3.5152537e+00  3.5170567e+00  3.5170497e+00  9.4406846e+00  3.5170648e+00  3.5170728e+00  3.5152121e+00  1.8576097e+00  0.0000000e+00 
  0.0000000e+00  2.0947011e+00  3.7473751e+00  3.7491949e+00  3.7491878e+00  1.5517980e+01  3.7492038e+00  3.7492119e+00  3.7473324e+00  2.0947011e+00  0.0000000e+00 
  0.0000000e+00  2.4019693e+00  4.0497117e+00  4.0515485e+00  4.0515412e+00  2.3096737e+01  4.0515581e+00  4.0515664e+00  4.0496681e+00  2.4019694e+00  0.0000000e+00 
  0.0000000e+00  2.7905609e+00  4.4334095e+00  4.4352634e+00  4.4352560e+00  3.2492804e+01  4.4352738e+00  4.4352824e+00  4.4333648e+00  2.7905609e+00  0.0000000e+00 
  0.0000000e+00  3.2727931e+00  4.9107846e+00  4.9126554e+00  4.9126478e+00  4.4075695e+01  4.9126665e+00  4.9126753e+00  4.9107388e+00  3.2727931e+00  0.0000000e+00 
  0.0000000e+00  3.8622328e+00  5.4954043e+00  5.4972922e+00  5.4972844e+00  5.8274574e+01  5.4973041e+00  5.4973131e+00  5.4953574e+00  3.8622328e+00  0.0000000e+00 
  0.0000000e+00  4.5737657e+00  6.2021524e+00  6.2040572e+00  6.2040493e+00  7.5584626e+01  6.2040700e+00  6.2040792e+00  6.2021044e+00  4.5737658e+00  0.0000000e+00 
  0.0000000e+00  5.4239728e+00  7.0476102e+00  7.0495325e+00  7.0495245e+00  9.6575148e+01  7.0495461e+00  7.0495555e+00  7.0475611e+00  5.4239728e+00  0.0000000e+00 
  0.0000000e+00  6.4307801e+00  8.0497022e+00  8.0516419e+00  8.0516336e+00  1.2189496e+02  8.0516563e+00  8.0516659e+00  8.0496519e+00  6.4307801e+00  0.0000000e+00 
  0.0000000e+00  7.6140203e+00  9.2282604e+00  9.2302175e+00  9.2302091e+00  1.5228230e+02  9.2302328e+00  9.2302426e+00  9.2282090e+00  7.6140203e+00  0.0000000e+00 
  0.0000000e+00  1.4785928e+00  3.1000762e+00  3.1019718e+00  3.1019647e+00  7.7404851e-01  3.1019816e+00  3.1019897e+00  3.1000311e+00  1.4785928e+00  0.0000000e+00 
  0.0000000e+00  1.6010206e+00  3.2175960e+00  3.2195095e+00  3.2195021e+00  4.4897251e+00  3.2195200e+00  3.2195284e+00  3.2175498e+00  1.6010206e+00  0.0000000e+00 
  0.0000000e+00  1.7723609e+00  3.3840661e+00  3.3859975e+00  3.3859899e+00  9.1758944e+00  3.3860089e+00  3.3860174e+00  3.3840188e+00  1.7723609e+00  0.0000000e+00 
  0.0000000e+00  2.0011902e+00  3.6080628e+00  3.6100123e+00  3.6100045e+00  1.5048571e+01  3.6100245e+00  3.6100333e+00  3.6080143e+00  2.0011902e+00  0.0000000e+00 
  0.0000000e+00  2.2969879e+00  3.8990654e+00  3.9010329e+00  3.9010249e+00  2.2363319e+01  3.9010459e+00  3.9010550e+00  3.8990157e+00  2.2969879e+00  0.0000000e+00 
  0.0000000e+00  2.6702020e+00  4.2675210e+00  4.2695069e+00  4.2694987e+00  3.1420197e+01  4.2695208e+00  4.2695301e+00  4.2674701e+00  2.6702020e+00  0.0000000e+00 
  0.0000000e+00  3.1323544e+00  4.7249508e+00  4.7269547e+00  4.7269463e+00  4.2569257e+01  4.7269695e+00  4.7269791e+00  4.7248987e+00  3.1323544e+00  0.0000000e+00 
  0.0000000e+00  3.6961148e+00  5.2840246e+00  5.2860468e+00  5.2860382e+00  5.6216026e+01  5.2860624e+00  5.2860723e+00  5.2839712e+00  3.6961149e+00  0.0000000e+00 
  0.0000000e+00  4.3753665e+00  5.9586237e+00  5.9606641e+00  5.9606553e+00  7.2827390e+01  5.9606807e+00  5.9606908e+00  5.9585692e+00  4.3753665e+00  0.0000000e+00 
  0.0000000e+00  5.1855308e+00  6.7641701e+00  6.7662291e+00  6.7662201e+00  9.2937992e+01  6.7662467e+00  6.7662570e+00  6.7641143e+00  5.1855308e+00  0.0000000e+00 
  0.0000000e+00  6.1432842e+00  7.7173386e+00  7.7194162e+00  7.7194070e+00  1.1715676e+02  7.7194347e+00  7.7194454e+00  7.7172816e+00  6.1432842e+00  0.0000000e+00 
  0.0000000e+00  7.2670416e+00  8.8365436e+00  8.8386397e+00  8.8386303e+00  1.4617436e+02  8.8386592e+00  8.8386701e+00  8.8364852e+00  7.2670416e+00  0.0000000e+00 
  0.0000000e+00  1.4058012e+00  2.9823463e+00  2.9843774e+00  2.9843688e+00  7.8912938e-01  2.9843898e+00  2.9843991e+00  2.9822950e+00  1.4058012e+00  0.0000000e+00 
  0.0000000e+00  1.5247388e+00  3.0965117e+00  3.0985618e+00  3.0985531e+00  4.3874975e+00  3.0985752e+00  3.0985847e+00  3.0964592e+00  1.5247388e+00  0.0000000e+00 
  0.0000000e+00  1.6905955e+00  3.2576330e+00  3.2597022e+00  3.2596933e+00  8.9210725e+00  3.2597165e+00  3.2597264e+00  3.2575792e+00  1.6905955e+00  0.0000000e+00 
  0.0000000e+00  1.9114377e+00  3.4737763e+00  3.4758648e+00  3.4758556e+00  1.4596006e+01  3.4758801e+00  3.4758902e+00  3.4737211e+00  1.9114377e+00  0.0000000e+00 
  0.0000000e+00  2.1961605e+00  3.7538367e+00  3.7559444e+00  3.7559351e+00  2.1655536e+01  3.7559607e+00  3.7559711e+00  3.7537802e+00  2.1961605e+00  0.0000000e+00 
  0.0000000e+00  2.5545491e+00  4.1075984e+00  4.1097257e+00  4.1097162e+00  3.0384513e+01  4.1097431e+00  4.1097537e+00  4.1075406e+00  2.5545491e+00  0.0000000e+00 
  0.0000000e+00  2.9973723e+00  4.5458297e+00  4.5479763e+00  4.5479665e+00  4.1114291e+01  4.5479946e+00  4.5480056e+00  4.5457705e+00  2.9973723e+00  0.0000000e+00 
  0.0000000e+00  3.5364520e+00  5.0803524e+00  5.0825185e+00  5.0825085e+00  5.4227750e+01  5.0825379e+00  5.0825492e+00  5.0802918e+00  3.5364520e+00  0.0000000e+00 
  0.0000000e+00  4.1847255e+00  5.7241020e+00  5.7262875e+00  5.7262773e+00  7.0164696e+01  5.7263081e+00  5.7263196e+00  5.7240401e+00  4.1847255e+00  0.0000000e+00 
  0.0000000e+00  4.9565240e+00  6.4914103e+00  6.4936158e+00  6.4936053e+00  8.9426810e+01  6.4936374e+00  6.4936493e+00  6.4913469e+00  4.9565240e+00  0.0000000e+00 
  0.0000000e+00  5.8673486e+00  7.3977769e+00  7.4000021e+00  7.3999914e+00  1.1258500e+02  7.4000249e+00  7.4000371e+00  7.3977121e+00  5.8673486e+00  0.0000000e+00 
  0.0000000e+00  6.9342832e+00  8.4602850e+00  8.4625300e+00  8.4625192e+00  1.4028479e+02  8.4625540e+00  8.4625665e+00  8.4602187e+00  6.9342832e+00  0.0000000e+00 
  0.0000000e+00  1.3360684e+00  2.8689196e+00  2.8710952e+00  2.8710856e+00  8.0450672e-01  2.8711111e+00  2.8711216e+00  2.8688612e+00  1.3360684e+00  0.0000000e+00 
  0.0000000e+00  1.4516279e+00  2.9798389e+00  2.9820348e+00  2.9820250e+00  4.2896717e+00  2.9820519e+00  2.9820627e+00  2.9797790e+00  1.4516279e+00  0.0000000e+00 
  0.0000000e+00  1.6121777e+00  3.1357843e+00  3.1380006e+00  3.1379906e+00  8.6758517e+00  3.1380189e+00  3.1380300e+00  3.1357230e+00  1.6121778e+00  0.0000000e+00 
  0.0000000e+00  1.8252976e+00  3.3443352e+00  3.3465721e+00  3.3465619e+00  1.4159662e+01  3.3465915e+00  3.3466030e+00  3.3442725e+00  1.8252976e+00  0.0000000e+00 
  0.0000000e+00  2.0993272e+00  3.6138314e+00  3.6160889e+00  3.6160784e+00  2.0972446e+01  3.6161095e+00  3.6161212e+00  3.6137672e+00  2.0993273e+00  0.0000000e+00 
  0.0000000e+00  2.4434226e+00  3.9534279e+00  3.9557062e+00  3.9556955e+00  2.9384410e+01  3.9557281e+00  3.9557402e+00  3.9533622e+00  2.4434226e+00  0.0000000e+00 
  0.0000000e+00  2.8676402e+00  4.3731805e+00  4.3754795e+00  4.3754685e+00  3.9708958e+01  4.3755025e+00  4.3755150e+00  4.3731133e+00  2.8676402e+00  0.0000000e+00 
  0.0000000e+00  3.3830010e+00  4.8841104e+00  4.8864301e+00  4.8864189e+00  5.2307276e+01  4.8864544e+00  4.8864672e+00  4.8840416e+00  3.3830011e+00  0.0000000e+00 
  0.0000000e+00  4.0015503e+00  5.4982610e+00  5.5006014e+00  5.5005900e+00  6.7593278e+01  5.5006271e+00  5.5006402e+00  5.4981906e+00  4.0015504e+00  0.0000000e+00 
  0.0000000e+00  4.7365954e+00  6.2289400e+00  6.2313018e+00  6.2312901e+00  8.6037299e+01  6.2313287e+00  6.2313422e+00  6.2288681e+00  4.7365955e+00  0.0000000e+00 
  0.0000000e+00  5.6025319e+00  7.0905418e+00  7.0929246e+00  7.0929126e+00  1.0817406e+02  7.0929529e+00  7.0929667e+00  7.0904682e+00  5.6025320e+00  0.0000000e+00 
  0.0000000e+00  6.6151953e+00  8.0989010e+00  8.1013051e+00  8.1012928e+00  1.3460625e+02  8.1013348e+00  8.1013490e+00  8.0988259e+00  6.6151954e+00  0.0000000e+00 
  0.0000000e+00  1.2692707e+00  2.7596371e+00  2.7619674e+00  2.7619564e+00  8.2018685e-01  2.7619881e+00  2.7620001e+00  2.7595711e+00  1.2692710e+00  0.0000000e+00 
  0.0000000e+00  1.3815596e+00  2.8674143e+00  2.8697663e+00  2.8697550e+00  4.1960932e+00  2.8697883e+00  2.8698006e+00  2.8673466e+00  1.3815599e+00  0.0000000e+00 
  0.0000000e+00  1.5369731e+00  3.0183506e+00  3.0207245e+00  3.0207129e+00  8.4398781e+00  3.0207478e+00  3.0207604e+00  3.0182813e+00  1.5369734e+00  0.0000000e+00 
  0.0000000e+00  1.7426264e+00  3.2195614e+00  3.2219571e+00  3.2219453e+00  1.3738936e+01  3.2219817e+00  3.2219948e+00  3.2194903e+00  1.7426267e+00  0.0000000e+00 
  0.0000000e+00  2.0063312e+00  3.4788582e+00  3.4812759e+00  3.4812638e+00  2.0313140e+01  3.4813019e+00  3.4813153e+00  3.4787855e+00  2.0063315e+00  0.0000000e+00 
  0.0000000e+00  2.3366471e+00  3.8047994e+00  3.8072391e+00  3.8072267e+00  2.8418596e+01  3.8072664e+00  3.8072802e+00  3.8047250e+00  2.3366473e+00  0.0000000e+00 
  0.0000000e+00  2.7429571e+00  4.2067680e+00  4.2092300e+00  4.2092173e+00  3.8351485e+01  4.2092587e+00  4.2092729e+00  4.2066919e+00  2.7429574e+00  0.0000000e+00 
  0.0000000e+00  3.2355257e+00  4.6950279e+00  4.6975123e+00  4.6974993e+00  5.0452225e+01  4.6975425e+00  4.6975571e+00  4.6949500e+00  3.2355259e+00  0.0000000e+00 
  0.0000000e+00  3.8255582e+00  5.2807836e+00  5.2832899e+00  5.2832767e+00  6.5109983e+01  5.2833216e+00  5.2833366e+00  5.2807040e+00  3.8255585e+00  0.0000000e+00 
  0.0000000e+00  4.5254000e+00  5.9763797e+00  5.9789086e+00  5.9788951e+00  8.2765309e+01  5.9789418e+00  5.9789573e+00  5.9762983e+00  4.5254002e+00  0.0000000e+00 
  0.0000000e+00  5.3484083e+00  6.7951732e+00  6.7977249e+00  6.7977111e+00  1.0391849e+02  6.7977596e+00  6.7977755e+00  6.7950899e+00  5.3484085e+00  0.0000000e+00 
  0.0000000e+00  6.3092476e+00  7.7518274e+00  7.7544013e+00  7.7543872e+00  1.2913164e+02  7.7544376e+00  7.7544539e+00  7.7517423e+00  6.3092478e+00  0.0000000e+00 
  0.0000000e+00  1.2052947e+00  2.6543526e+00  2.6568482e+00  2.6568353e+00  8.3617848e-01  2.6568734e+00  2.6568873e+00  2.6542773e+00  1.2052947e+00  0.0000000e+00 
  0.0000000e+00  1.3144166e+00  2.7590875e+00  2.7616062e+00  2.7615931e+00  4.1066155e+00  2.7616330e+00  2.7616473e+00  2.7590104e+00  1.3144166e+00  0.0000000e+00 
  0.0000000e+00  1.4648576e+00  2.9051751e+00  2.9077171e+00  2.9077037e+00  8.2128124e+00  2.9077454e+00  2.9077601e+00  2.9050961e+00  1.4648576e+00  0.0000000e+00 
  0.0000000e+00  1.6632907e+00  3.0992885e+00  3.1018538e+00  3.1018402e+00  1.3333252e+01  3.1018838e+00  3.1018989e+00  3.0992077e+00  1.6632907e+00  0.0000000e+00 
  0.0000000e+00  1.9170261e+00  3.3487376e+00  3.3513266e+00  3.3513127e+00  1.9676742e+01  3.3513582e+00  3.3513737e+00  3.3486549e+00  1.9170262e+00  0.0000000e+00 
  0.0000000e+00  2.2340580e+00  3.6615160e+00  3.6641282e+00  3.6641140e+00  2.7485828e+01  3.6641614e+00  3.6641774e+00  3.6614314e+00  2.2340580e+00  0.0000000e+00 
  0.0000000e+00  2.6231328e+00  4.0463694e+00  4.0490053e+00  4.0489909e+00  3.7040166e+01  4.0490403e+00  4.0490567e+00  4.0462829e+00  2.6231329e+00  0.0000000e+00 
  0.0000000e+00  3.0938021e+00  4.5128490e+00  4.5155089e+00  4.5154942e+00  4.8660301e+01  4.5155456e+00  4.5155624e+00  4.5127605e+00  3.0938021e+00  0.0000000e+00 
  0.0000000e+00  3.6564796e+00  5.0713679e+00  5.0740513e+00  5.0740362e+00  6.2711772e+01  5.0740897e+00  5.0741070e+00  5.0712775e+00  3.6564797e+00  0.0000000e+00 
