0.25000000E+02 0.74791667E+02 0.00000000E+00 0.00000000E+00 
0.74791667E+02 0.12458333E+03 0.00000000E+00 0.00000000E+00 
0.12458333E+03 0.17437500E+03 0.00000000E+00 0.00000000E+00 
0.17437500E+03 0.22416667E+03 0.23167259E-02 0.19487007E-03 
0.22416667E+03 0.27395833E+03 0.19229452E-01 0.55427306E-03 
0.27395833E+03 0.32375000E+03 0.40971398E-01 0.79988338E-03 
0.32375000E+03 0.37354167E+03 0.65290068E-01 0.10024362E-02 
0.37354167E+03 0.42333333E+03 0.82955320E-01 0.11239068E-02 
0.42333333E+03 0.47312500E+03 0.94711674E-01 0.11961056E-02 
0.47312500E+03 0.52291667E+03 0.10378892E+00 0.12495070E-02 
0.52291667E+03 0.57270833E+03 0.11072042E+00 0.12859250E-02 
0.57270833E+03 0.62250000E+03 0.11589883E+00 0.13150106E-02 
0.62250000E+03 0.67229167E+03 0.11655077E+00 0.13177868E-02 
0.67229167E+03 0.72208333E+03 0.11866914E+00 0.13296644E-02 
0.72208333E+03 0.77187500E+03 0.11706909E+00 0.13193199E-02 
0.77187500E+03 0.82166667E+03 0.11743061E+00 0.13226616E-02 
0.82166667E+03 0.87145833E+03 0.11266314E+00 0.12922629E-02 
0.87145833E+03 0.92125000E+03 0.11026108E+00 0.12796662E-02 
0.92125000E+03 0.97104167E+03 0.10459465E+00 0.12470562E-02 
0.97104167E+03 0.10208333E+04 0.98379787E-01 0.12094841E-02 
0.10208333E+04 0.10706250E+04 0.97457411E-01 0.12046736E-02 
0.10706250E+04 0.11204167E+04 0.87135714E-01 0.11393629E-02 
0.11204167E+04 0.11702083E+04 0.83582231E-01 0.11183473E-02 
0.11702083E+04 0.12200000E+04 0.79133455E-01 0.10859989E-02 
0.12200000E+04 0.12697917E+04 0.75256196E-01 0.10587193E-02 
0.12697917E+04 0.13195833E+04 0.70830801E-01 0.10276267E-02 
0.13195833E+04 0.13693750E+04 0.66001241E-01 0.99276138E-03 
0.13693750E+04 0.14191667E+04 0.62886535E-01 0.97013146E-03 
0.14191667E+04 0.14689583E+04 0.58485766E-01 0.93545471E-03 
0.14689583E+04 0.15187500E+04 0.59579746E-01 0.94216989E-03 
0.15187500E+04 0.15685417E+04 0.57049806E-01 0.92238755E-03 
0.15685417E+04 0.16183333E+04 0.55846309E-01 0.91642973E-03 
